user_id,dandwith_used,antenna_id,date_and_time,duration
433072,45,4727918,2019-01-27 14:30:19,0:24:24
206658,51,2912874,2019-01-27 14:31:00,0:35:43
95090,280,1282857,2019-01-27 14:33:42,0:00:21
265063,198,3079570,2019-01-27 15:48:39,0:24:15
99511,317,6026247,2019-01-27 17:25:44,0:02:35
331581,141,6363522,2019-01-27 18:02:33,0:13:20
70805,468,3138927,2019-01-27 19:27:42,0:45:36
182779,209,6070574,2019-01-27 21:07:38,0:53:01
71421,319,4812416,2019-01-27 22:11:44,0:43:23
465823,312,2064740,2019-01-27 23:44:36,0:01:32
312753,232,6763518,2019-01-28 01:00:26,0:53:07
226079,225,4795989,2019-01-28 01:10:37,0:35:40
469538,285,6839515,2019-01-28 01:14:33,0:39:04
64849,86,5714797,2019-01-28 02:13:50,0:26:15
184233,30,2891331,2019-01-28 03:27:09,0:26:39
132908,465,4633493,2019-01-28 03:57:40,0:48:45
150833,71,6412526,2019-01-28 04:13:41,0:40:19
188496,320,900025,2019-01-28 04:59:04,0:31:13
311945,12,5913824,2019-01-28 05:31:54,0:02:36
174026,266,4798627,2019-01-28 06:18:43,0:59:25
139131,346,2278025,2019-01-28 07:08:47,0:33:06
178336,123,4728406,2019-01-28 08:17:13,0:02:49
353201,131,1997835,2019-01-28 09:02:26,0:56:26
250547,3,6749689,2019-01-28 10:15:51,0:14:54
71653,97,3341217,2019-01-28 11:34:40,0:28:32
373145,480,5994681,2019-01-28 11:51:32,0:45:04
261785,284,4792246,2019-01-28 11:53:47,0:57:45
432034,216,968988,2019-01-28 13:08:02,0:27:05
117681,313,4788394,2019-01-28 14:00:25,0:37:53
232985,186,5395622,2019-01-28 14:11:02,0:04:00
66054,120,5101971,2019-01-28 14:53:29,0:29:48
239922,181,4205739,2019-01-28 15:23:00,0:20:21
136661,408,804710,2019-01-28 16:03:31,0:20:47
490048,190,3565633,2019-01-28 17:02:07,0:17:31
205111,424,6336069,2019-01-28 17:48:51,0:18:38
213992,55,5275075,2019-01-28 18:17:25,0:16:28
64455,293,5697985,2019-01-28 19:16:48,0:51:09
291728,244,1943106,2019-01-28 19:32:57,0:03:10
418502,486,1711429,2019-01-28 21:12:02,0:54:52
430167,25,4832767,2019-01-28 22:38:42,0:55:16
66054,113,5619022,2019-01-28 22:52:52,0:01:42
252807,382,2423436,2019-01-29 00:02:28,0:43:08
186825,356,3211176,2019-01-29 00:49:44,0:28:46
250547,137,3678642,2019-01-29 02:20:35,0:25:57
150135,333,3546661,2019-01-29 03:14:59,0:15:00
147912,384,3437131,2019-01-29 03:17:59,0:19:24
243081,79,2927029,2019-01-29 04:14:36,0:56:12
474783,259,6441934,2019-01-29 05:04:05,0:35:07
392172,206,6863495,2019-01-29 05:13:17,0:11:41
202965,412,4243876,2019-01-29 06:43:31,0:57:37
312807,231,5673999,2019-01-29 07:12:38,0:39:32
55844,305,5744196,2019-01-29 08:12:08,0:52:36
114335,157,6811264,2019-01-29 08:17:10,0:31:58
298834,111,5742562,2019-01-29 08:38:02,0:37:08
498935,153,6193941,2019-01-29 08:39:21,0:34:41
269113,300,3842564,2019-01-29 08:42:24,0:07:23
404245,485,6070574,2019-01-29 09:28:31,0:52:19
173968,310,2961765,2019-01-29 10:37:52,0:30:59
420023,360,939039,2019-01-29 11:56:54,0:20:59
250880,417,2909322,2019-01-29 12:30:57,0:16:56
439665,437,4304852,2019-01-29 12:43:58,0:46:25
459869,248,4573976,2019-01-29 12:58:45,0:06:23
353201,122,4949743,2019-01-29 13:00:53,0:46:28
287153,11,5531944,2019-01-29 14:34:38,0:43:45
404533,328,1742187,2019-01-29 14:59:14,0:27:02
367710,498,6070213,2019-01-29 15:51:03,0:28:19
353509,236,5923829,2019-01-29 17:07:16,0:51:53
55293,3,2724868,2019-01-29 17:20:57,0:51:52
230297,77,5417599,2019-01-29 18:54:02,0:34:24
287783,84,3574795,2019-01-29 19:50:57,0:16:12
234727,363,1614076,2019-01-29 19:54:22,0:39:11
286868,417,6904216,2019-01-29 20:21:56,0:04:17
309666,419,3616915,2019-01-29 21:45:16,0:46:41
167617,149,2440841,2019-01-29 23:24:29,0:11:55
155989,363,1332711,2019-01-29 23:46:30,0:33:39
182779,93,2418390,2019-01-30 01:03:43,0:05:19
173986,409,1361877,2019-01-30 01:43:23,0:10:55
87373,16,5917366,2019-01-30 02:49:44,0:47:22
369741,364,4585560,2019-01-30 03:18:02,0:21:55
89156,199,1215878,2019-01-30 03:36:17,0:50:24
209200,421,4630715,2019-01-30 04:22:25,0:46:37
140057,478,5232823,2019-01-30 05:08:35,0:06:06
443760,149,3616915,2019-01-30 05:31:44,0:25:48
386875,282,3124390,2019-01-30 06:56:34,0:36:42
330694,212,5548776,2019-01-30 08:04:32,0:26:25
148721,376,6245975,2019-01-30 09:33:11,0:45:07
401599,97,3936546,2019-01-30 10:34:30,0:10:40
386604,452,2495286,2019-01-30 10:35:11,0:01:04
137679,122,6412526,2019-01-30 10:55:10,0:54:19
290419,194,1164458,2019-01-30 11:04:44,0:09:03
201578,305,4064529,2019-01-30 11:33:23,0:54:31
443760,216,4038051,2019-01-30 12:15:21,0:19:45
64455,38,5834402,2019-01-30 13:09:34,0:58:38
439106,369,3933906,2019-01-30 14:46:00,0:28:28
369741,193,6880019,2019-01-30 15:40:44,0:29:35
456590,154,6080088,2019-01-30 16:55:20,0:10:51
95090,432,900025,2019-01-30 18:06:07,0:35:42
97656,159,4661024,2019-01-30 18:22:58,0:01:24
161424,70,6776632,2019-01-30 19:28:19,0:49:38
210226,345,2035694,2019-01-30 19:46:07,0:52:47
401599,88,5180156,2019-01-30 21:01:23,0:16:43
388031,447,2103810,2019-01-30 22:16:07,0:06:28
350097,190,2027515,2019-01-30 23:27:38,0:12:53
479002,401,6651628,2019-01-31 00:59:51,0:34:52
439106,298,1118969,2019-01-31 01:03:53,0:53:40
300276,39,2171055,2019-01-31 01:32:36,0:11:06
319584,491,3957692,2019-01-31 02:45:37,0:16:12
64455,475,6776632,2019-01-31 03:41:22,0:23:13
56611,201,2947724,2019-01-31 05:03:39,0:14:48
356179,404,6608862,2019-01-31 06:41:00,0:33:57
140057,391,789564,2019-01-31 07:33:47,0:25:17
465459,46,4237749,2019-01-31 08:28:25,0:32:06
52362,189,3902661,2019-01-31 09:13:44,0:11:33
85374,225,1414564,2019-01-31 10:34:58,0:50:15
278027,479,5302944,2019-01-31 10:45:44,0:13:41
368361,95,1581453,2019-01-31 11:29:49,0:34:10
423400,96,1239413,2019-01-31 12:47:55,0:41:48
327450,30,6651628,2019-01-31 14:27:05,0:38:25
311945,180,3411826,2019-01-31 15:09:58,0:32:33
269234,488,3223433,2019-01-31 16:46:04,0:46:51
237124,264,1113268,2019-01-31 17:13:05,0:40:21
103055,281,3794648,2019-01-31 18:35:08,0:06:12
75405,100,1520069,2019-01-31 19:54:46,0:26:50
247178,248,998821,2019-01-31 20:25:24,0:07:31
176740,457,2608530,2019-01-31 21:58:17,0:01:18
475339,223,4526134,2019-01-31 22:17:35,0:40:24
345941,348,6893436,2019-01-31 22:51:04,0:26:42
89156,224,4781886,2019-01-31 23:14:16,0:48:37
359942,253,1613545,2019-02-01 00:42:41,0:16:19
461572,61,4311751,2019-02-01 01:03:47,0:05:57
386875,152,5319110,2019-02-01 02:19:39,0:47:18
377092,475,4812416,2019-02-01 03:54:41,0:57:13
237124,340,4005920,2019-02-01 04:44:48,0:39:25
170914,127,6863495,2019-02-01 05:11:14,0:29:26
463686,493,3599369,2019-02-01 05:59:36,0:30:19
423400,308,3307947,2019-02-01 07:03:33,0:08:31
252452,477,4837433,2019-02-01 07:33:38,0:55:53
319584,39,893697,2019-02-01 08:08:56,0:22:56
356332,179,3311392,2019-02-01 09:41:54,0:45:12
242680,139,5663598,2019-02-01 09:53:15,0:59:42
250269,334,6070574,2019-02-01 11:10:56,0:18:45
134369,474,5650043,2019-02-01 12:17:38,0:20:08
71653,180,1944923,2019-02-01 13:01:32,0:12:32
62857,139,6175050,2019-02-01 13:54:09,0:44:30
236375,91,1593989,2019-02-01 14:21:29,0:55:53
353509,158,4354377,2019-02-01 15:43:45,0:11:02
477693,223,6758373,2019-02-01 16:44:54,0:42:39
222589,185,4444141,2019-02-01 16:59:31,0:51:31
135064,142,2909322,2019-02-01 17:45:46,0:25:17
422554,158,6880019,2019-02-01 18:25:08,0:58:19
114335,18,6173866,2019-02-01 19:27:14,0:48:27
403234,299,2830746,2019-02-01 19:59:44,0:35:38
239922,250,5320647,2019-02-01 20:55:29,0:21:10
151380,218,6316238,2019-02-01 22:34:08,0:22:31
461914,255,2360554,2019-02-01 22:50:30,0:28:41
138786,129,2881937,2019-02-01 23:17:21,0:44:08
253720,9,6026247,2019-02-01 23:37:30,0:27:27
285188,118,2584935,2019-02-02 00:41:55,0:35:36
66054,330,6718728,2019-02-02 01:28:32,0:44:38
379285,425,2658042,2019-02-02 02:33:55,0:52:52
417303,418,4319790,2019-02-02 03:52:34,0:24:14
157190,301,3904828,2019-02-02 04:45:29,0:51:49
139718,183,3250641,2019-02-02 05:27:42,0:20:47
368361,154,1581453,2019-02-02 06:22:40,0:52:11
437410,328,4757457,2019-02-02 06:44:19,0:54:37
142781,221,1780752,2019-02-02 07:55:08,0:24:37
323386,275,3151642,2019-02-02 08:43:52,0:05:24
124924,263,5125861,2019-02-02 10:09:21,0:46:28
315451,206,3030914,2019-02-02 11:29:39,0:38:48
365308,43,5119425,2019-02-02 11:48:02,0:41:55
218198,204,2980438,2019-02-02 11:49:53,0:57:53
337162,491,748375,2019-02-02 12:48:19,0:48:05
162078,229,2305222,2019-02-02 13:41:07,0:03:49
236375,76,6904216,2019-02-02 14:46:34,0:46:49
269113,43,2584935,2019-02-02 15:07:14,0:25:26
378201,104,4574377,2019-02-02 15:19:50,0:12:42
240299,371,3536390,2019-02-02 16:03:17,0:29:45
152319,304,4724531,2019-02-02 16:43:01,0:42:41
312753,485,4241839,2019-02-02 17:14:55,0:36:11
404533,26,2192723,2019-02-02 18:21:21,0:22:55
460071,106,1429919,2019-02-02 18:39:30,0:41:19
358144,70,4757457,2019-02-02 19:03:26,0:37:30
411347,295,4788394,2019-02-02 20:40:00,0:11:35
309666,411,3944991,2019-02-02 21:31:24,0:54:14
490048,447,4112453,2019-02-02 22:19:22,0:03:31
287835,241,6846888,2019-02-02 23:38:01,0:26:02
148589,269,3254843,2019-02-03 00:09:34,0:00:34
475339,165,836132,2019-02-03 01:30:55,0:45:21
253720,469,3160026,2019-02-03 02:13:05,0:35:04
128428,66,4123681,2019-02-03 03:40:03,0:07:06
344188,412,2567774,2019-02-03 05:13:31,0:45:28
365964,200,5127477,2019-02-03 06:15:45,0:08:26
89156,430,3142479,2019-02-03 07:31:47,0:47:05
181774,45,3546661,2019-02-03 08:18:33,0:50:30
205277,178,4283495,2019-02-03 09:53:13,0:53:45
242680,44,2131218,2019-02-03 09:58:36,0:05:31
184684,399,6184772,2019-02-03 11:20:55,0:38:51
298834,495,3297518,2019-02-03 12:18:10,0:54:10
373145,322,5994681,2019-02-03 13:46:03,0:41:09
267482,387,5180156,2019-02-03 14:29:58,0:12:18
250269,361,5248800,2019-02-03 14:51:18,0:24:22
353201,387,6517136,2019-02-03 15:47:36,0:24:25
155150,64,5829750,2019-02-03 16:25:34,0:30:14
293074,404,3022514,2019-02-03 16:28:51,0:36:27
128289,99,900025,2019-02-03 17:33:54,0:22:30
139768,71,5834402,2019-02-03 18:30:55,0:53:51
206658,47,4585560,2019-02-03 19:26:27,0:44:28
331826,11,1429919,2019-02-03 20:31:22,0:20:50
344188,167,1360274,2019-02-03 20:55:40,0:40:28
449387,81,5153746,2019-02-03 22:28:11,0:36:32
75405,117,4275856,2019-02-03 23:04:18,0:05:58
52362,453,6321263,2019-02-03 23:35:52,0:25:22
285188,228,4177446,2019-02-04 00:38:17,0:34:55
311389,455,4633493,2019-02-04 01:53:41,0:41:04
132908,415,6777138,2019-02-04 02:08:40,0:53:37
495946,308,4341968,2019-02-04 03:19:42,0:03:59
195333,442,6407097,2019-02-04 04:48:10,0:14:11
451909,99,6609676,2019-02-04 05:56:29,0:54:31
115276,379,6884338,2019-02-04 07:36:26,0:49:12
374596,467,4781886,2019-02-04 09:07:29,0:07:06
392172,135,2313634,2019-02-04 09:31:54,0:08:06
367710,299,937853,2019-02-04 10:22:41,0:12:15
309666,406,1319573,2019-02-04 10:27:33,0:06:46
405455,330,5293596,2019-02-04 10:49:25,0:31:26
375147,106,2949308,2019-02-04 11:48:25,0:49:38
99511,400,3160026,2019-02-04 12:43:21,0:05:38
428638,355,6802910,2019-02-04 13:12:54,0:11:10
303302,464,5363775,2019-02-04 14:03:29,0:06:58
190227,457,4252270,2019-02-04 14:19:32,0:27:33
194911,144,1087918,2019-02-04 14:25:41,0:20:24
142781,102,3138927,2019-02-04 15:10:08,0:35:09
496577,448,2766902,2019-02-04 15:51:06,0:57:47
218781,25,4536992,2019-02-04 16:01:49,0:10:14
386875,400,6385315,2019-02-04 17:24:29,0:23:00
439106,42,3411826,2019-02-04 18:17:08,0:37:38
113561,411,3450475,2019-02-04 19:08:01,0:40:21
399610,141,6764248,2019-02-04 20:08:52,0:16:08
244554,187,3315947,2019-02-04 20:35:10,0:36:18
69163,33,2380710,2019-02-04 21:31:39,0:29:12
239485,372,836132,2019-02-04 23:05:11,0:34:03
188496,322,900025,2019-02-04 23:23:35,0:52:00
369741,193,4246171,2019-02-05 00:59:01,0:35:47
166214,211,3201650,2019-02-05 02:34:34,0:16:24
287265,94,6344226,2019-02-05 03:02:16,0:11:30
312753,109,3394771,2019-02-05 03:18:45,0:23:23
213992,209,5153746,2019-02-05 04:11:31,0:05:21
56611,351,1389397,2019-02-05 05:33:48,0:43:34
208583,383,5662282,2019-02-05 06:20:51,0:58:58
293074,433,2541046,2019-02-05 07:16:48,0:22:23
174026,140,2999888,2019-02-05 08:25:51,0:33:29
365964,234,5127477,2019-02-05 09:57:18,0:19:48
237124,182,4167566,2019-02-05 10:46:41,0:33:01
236532,185,3528553,2019-02-05 11:34:38,0:58:45
89156,76,2675373,2019-02-05 12:48:11,0:35:05
205618,293,4341968,2019-02-05 13:14:06,0:19:06
400484,134,1095650,2019-02-05 13:25:34,0:43:48
287783,240,5316204,2019-02-05 13:58:48,0:08:49
278499,103,789564,2019-02-05 14:07:32,0:31:36
210226,290,1218341,2019-02-05 15:40:08,0:59:37
462591,486,5285030,2019-02-05 16:50:36,0:29:25
193582,161,6275862,2019-02-05 17:29:59,0:11:14
296666,73,1556012,2019-02-05 18:49:38,0:39:45
140057,270,3943027,2019-02-05 20:26:24,0:49:39
102096,286,2505567,2019-02-05 20:54:18,0:19:14
337309,395,1087918,2019-02-05 22:23:01,0:34:41
418502,276,3311392,2019-02-05 23:35:17,0:14:20
208602,460,5791259,2019-02-06 00:15:33,0:44:17
303302,108,5791259,2019-02-06 01:30:28,0:12:55
374596,252,5564202,2019-02-06 02:41:23,0:52:03
323922,406,4071735,2019-02-06 04:09:03,0:34:39
66054,324,2811783,2019-02-06 05:41:37,0:31:12
80936,377,1394155,2019-02-06 05:49:21,0:06:56
307991,368,4438995,2019-02-06 06:17:44,0:36:49
157190,47,2753920,2019-02-06 07:21:55,0:50:38
445607,432,5531944,2019-02-06 08:35:57,0:49:23
358653,449,5684089,2019-02-06 09:32:56,0:33:04
256419,337,6280050,2019-02-06 10:54:18,0:35:48
205427,471,3370944,2019-02-06 12:33:30,0:48:29
74928,174,3442152,2019-02-06 13:32:00,0:45:04
74955,336,2820078,2019-02-06 15:05:29,0:09:39
413854,371,3868558,2019-02-06 15:35:59,0:29:34
55293,86,6792277,2019-02-06 17:08:00,0:02:25
117681,490,4837433,2019-02-06 17:57:58,0:27:48
173195,70,3660588,2019-02-06 19:32:19,0:09:44
64849,88,1231987,2019-02-06 20:26:52,0:07:37
479206,106,6092449,2019-02-06 20:43:52,0:34:21
307991,152,4329926,2019-02-06 21:48:29,0:09:40
246540,360,1944923,2019-02-06 23:16:40,0:22:46
308824,33,1360274,2019-02-06 23:22:05,0:02:23
184684,134,5363775,2019-02-06 23:23:13,0:44:50
323076,26,6824703,2019-02-07 00:38:15,0:19:53
268250,200,3185812,2019-02-07 02:09:43,0:15:52
102887,455,4754856,2019-02-07 03:35:21,0:19:25
353494,220,930980,2019-02-07 04:37:23,0:54:23
465432,9,3098655,2019-02-07 05:12:40,0:04:20
445154,66,4526134,2019-02-07 05:24:15,0:58:35
88784,91,6728941,2019-02-07 06:48:52,0:12:20
347587,420,5839993,2019-02-07 07:06:18,0:49:48
64455,116,2921980,2019-02-07 07:49:37,0:25:28
147912,432,3841341,2019-02-07 08:31:17,0:05:57
353201,252,4633493,2019-02-07 08:40:17,0:47:57
87832,340,704495,2019-02-07 08:47:09,0:02:05
99070,131,4414012,2019-02-07 10:04:40,0:17:08
208602,123,4724531,2019-02-07 11:17:52,0:24:53
461572,448,3254843,2019-02-07 12:13:14,0:10:43
178336,56,2707375,2019-02-07 13:02:02,0:44:02
83946,233,3599369,2019-02-07 13:50:42,0:54:42
323386,259,1877244,2019-02-07 15:15:15,0:48:35
118786,203,2247509,2019-02-07 16:41:04,0:18:22
110145,71,3179602,2019-02-07 16:45:37,0:41:58
459869,292,2829275,2019-02-07 18:09:32,0:49:08
488065,95,4283847,2019-02-07 18:51:36,0:48:36
430537,481,2724868,2019-02-07 20:16:46,0:11:45
237011,43,5003131,2019-02-07 21:16:05,0:31:43
465823,95,2826736,2019-02-07 22:06:32,0:21:04
299751,288,4130404,2019-02-07 22:15:42,0:12:46
138089,339,1554740,2019-02-07 23:50:23,0:28:52
455977,467,3719184,2019-02-08 00:28:56,0:37:58
474783,196,6390137,2019-02-08 01:30:56,0:18:39
298834,181,2528398,2019-02-08 02:34:10,0:27:54
173195,144,6407097,2019-02-08 03:34:09,0:13:22
301427,473,4982715,2019-02-08 03:34:17,0:38:35
230297,20,5545368,2019-02-08 04:18:12,0:55:19
287835,236,741009,2019-02-08 05:49:34,0:30:00
194910,319,3223433,2019-02-08 06:55:16,0:11:17
375147,187,787561,2019-02-08 07:40:52,0:18:17
136661,444,2150990,2019-02-08 08:52:14,0:06:43
213313,42,4547123,2019-02-08 09:09:52,0:34:11
114335,63,5425988,2019-02-08 10:43:08,0:40:52
470926,426,6792256,2019-02-08 12:04:39,0:49:55
112922,323,4065443,2019-02-08 13:27:47,0:09:11
479002,50,4630715,2019-02-08 14:11:15,0:05:29
155989,353,4002499,2019-02-08 15:41:53,0:19:51
103502,203,6299072,2019-02-08 15:59:39,0:15:26
270322,433,1943729,2019-02-08 16:21:22,0:15:49
205618,110,2202870,2019-02-08 17:23:31,0:06:43
361283,177,5684089,2019-02-08 17:52:22,0:44:51
331997,317,5337017,2019-02-08 18:00:35,0:56:01
64455,444,4204378,2019-02-08 18:11:52,0:59:43
461914,439,5744196,2019-02-08 19:20:48,0:41:12
93918,249,5424717,2019-02-08 20:48:47,0:36:57
396297,386,2028130,2019-02-08 22:01:58,0:00:51
455977,414,3254843,2019-02-08 23:35:53,0:47:23
263565,415,734901,2019-02-09 00:48:18,0:23:54
122129,155,3616915,2019-02-09 01:08:01,0:02:02
122129,148,4038051,2019-02-09 02:19:13,0:16:40
330694,430,3581474,2019-02-09 03:41:57,0:23:38
268495,122,4221113,2019-02-09 05:03:56,0:18:02
99511,280,2583209,2019-02-09 06:06:29,0:51:26
121948,435,4304852,2019-02-09 06:06:56,0:57:17
209200,59,4622497,2019-02-09 06:49:32,0:51:31
374367,71,4455628,2019-02-09 07:19:45,0:46:17
267482,230,3307947,2019-02-09 07:50:56,0:28:25
462820,342,1983730,2019-02-09 09:04:54,0:12:30
458433,378,5433948,2019-02-09 09:25:18,0:48:06
290419,96,3185812,2019-02-09 10:33:31,0:48:05
494362,175,6755118,2019-02-09 12:07:26,0:36:47
465432,440,2226407,2019-02-09 12:40:10,0:10:35
424647,18,3683751,2019-02-09 13:35:19,0:02:56
112928,407,3158921,2019-02-09 14:37:35,0:33:41
93043,240,2123607,2019-02-09 15:36:46,0:18:41
488782,54,3307947,2019-02-09 16:13:27,0:24:13
379285,370,4722325,2019-02-09 17:13:43,0:48:10
92028,441,2949308,2019-02-09 18:37:54,0:01:49
208602,91,3083313,2019-02-09 18:40:18,0:03:33
122129,237,5350902,2019-02-09 20:11:29,0:41:05
184538,1,4661024,2019-02-09 20:30:51,0:28:39
373145,132,2766902,2019-02-09 21:28:09,0:57:21
390051,151,1418664,2019-02-09 22:21:57,0:22:44
396297,488,4583372,2019-02-09 22:47:19,0:15:51
311050,99,1121668,2019-02-09 23:14:22,0:17:36
296225,430,4308038,2019-02-10 00:28:08,0:03:06
72790,140,1615819,2019-02-10 01:06:04,0:55:22
439665,128,3629880,2019-02-10 02:18:29,0:55:47
296666,229,6841145,2019-02-10 03:08:34,0:57:41
421229,201,3967270,2019-02-10 04:01:24,0:55:54
373145,15,3678642,2019-02-10 05:06:39,0:00:09
54921,478,1113268,2019-02-10 05:44:16,0:32:23
71653,73,1521650,2019-02-10 06:22:21,0:51:18
181774,454,1867589,2019-02-10 06:32:16,0:04:58
181774,185,6776632,2019-02-10 06:52:49,0:37:19
148373,63,1631948,2019-02-10 08:13:04,0:04:41
138089,379,5836354,2019-02-10 08:22:14,0:22:11
324040,469,4065443,2019-02-10 09:25:05,0:17:46
105223,247,890846,2019-02-10 10:16:21,0:25:05
307917,434,5904004,2019-02-10 11:32:04,0:34:12
164702,168,924590,2019-02-10 12:16:26,0:41:04
469538,277,6306168,2019-02-10 13:23:22,0:40:19
387421,111,2721576,2019-02-10 14:00:52,0:04:00
138089,228,5014939,2019-02-10 14:21:00,0:13:22
62654,180,5180156,2019-02-10 15:29:53,0:17:01
435423,383,6283157,2019-02-10 15:35:25,0:47:14
157256,414,4244372,2019-02-10 16:50:17,0:48:51
193582,269,934663,2019-02-10 18:09:25,0:51:04
213257,260,5610208,2019-02-10 19:02:10,0:55:59
422554,218,4918593,2019-02-10 20:22:45,0:17:27
188595,141,2060749,2019-02-10 20:49:28,0:09:08
388031,300,2131218,2019-02-10 22:19:11,0:37:58
420124,14,1496466,2019-02-10 23:34:51,0:04:05
337243,427,1613545,2019-02-11 00:05:42,0:38:39
439207,388,1564245,2019-02-11 01:30:42,0:18:53
124282,418,5227456,2019-02-11 02:29:40,0:34:36
323386,338,1061005,2019-02-11 02:53:09,0:43:19
425700,81,4832767,2019-02-11 02:59:00,0:43:40
168251,377,6718419,2019-02-11 03:12:03,0:53:39
404245,260,3386546,2019-02-11 03:30:21,0:29:50
253720,432,6324046,2019-02-11 04:27:03,0:16:42
488627,59,2495286,2019-02-11 05:35:42,0:41:20
164104,68,1155050,2019-02-11 07:03:37,0:43:51
424647,31,2148073,2019-02-11 07:21:07,0:45:19
411184,126,2171055,2019-02-11 08:54:58,0:32:06
296666,425,1556012,2019-02-11 10:20:16,0:36:08
323922,481,5638466,2019-02-11 10:26:35,0:21:28
98076,233,3171946,2019-02-11 11:27:09,0:41:53
485592,265,4922864,2019-02-11 12:11:12,0:10:32
51336,392,3390332,2019-02-11 13:04:01,0:56:54
358717,407,2364690,2019-02-11 13:55:03,0:52:02
256419,242,5954166,2019-02-11 15:34:37,0:26:11
132672,371,2201646,2019-02-11 16:32:36,0:39:56
499383,451,1328879,2019-02-11 17:40:54,0:01:10
476058,394,1043968,2019-02-11 18:33:06,0:19:04
477693,336,3965315,2019-02-11 19:32:52,0:49:51
152319,396,6193865,2019-02-11 20:51:27,0:26:08
194910,229,3138927,2019-02-11 22:22:51,0:12:25
98529,161,3173233,2019-02-11 22:36:22,0:09:44
311945,401,2544389,2019-02-12 00:07:29,0:29:12
282042,141,4990714,2019-02-12 01:07:31,0:07:39
51336,203,2511284,2019-02-12 02:09:19,0:48:27
75753,386,5888031,2019-02-12 02:53:48,0:05:51
291728,423,2171685,2019-02-12 04:20:14,0:09:49
455977,159,5782425,2019-02-12 04:20:46,0:30:57
112776,308,4957819,2019-02-12 05:55:30,0:34:35
212666,221,5492531,2019-02-12 07:10:53,0:07:09
213313,379,4319790,2019-02-12 08:25:06,0:09:07
236375,291,3292350,2019-02-12 08:49:34,0:50:31
69674,129,2360554,2019-02-12 09:26:14,0:11:32
173968,10,2048976,2019-02-12 10:47:09,0:00:27
345133,445,5395622,2019-02-12 11:53:54,0:23:01
268495,352,2615036,2019-02-12 13:29:40,0:20:36
404245,157,2202870,2019-02-12 14:57:06,0:30:02
189098,142,6642939,2019-02-12 16:30:40,0:13:49
410179,279,4064529,2019-02-12 17:30:59,0:19:20
173195,312,3138927,2019-02-12 17:57:41,0:10:37
498090,476,4754797,2019-02-12 18:12:41,0:26:22
320288,178,5285030,2019-02-12 18:36:34,0:45:37
124924,149,5125861,2019-02-12 19:04:45,0:59:18
345865,139,2260917,2019-02-12 20:01:39,0:03:33
124282,355,3295484,2019-02-12 21:19:54,0:01:44
462591,15,5495734,2019-02-12 21:47:07,0:58:14
304250,491,6275252,2019-02-12 22:03:50,0:56:23
208583,402,1877244,2019-02-12 23:39:54,0:42:56
54921,319,4430016,2019-02-13 01:01:44,0:52:54
282039,292,4863828,2019-02-13 02:28:55,0:05:12
52362,205,4028772,2019-02-13 03:40:19,0:49:58
337309,346,2505567,2019-02-13 04:21:12,0:49:24
353494,480,5219666,2019-02-13 05:08:18,0:56:49
71189,155,4602193,2019-02-13 06:33:23,0:42:17
485581,33,6487693,2019-02-13 06:36:18,0:42:25
207072,20,5913824,2019-02-13 07:51:38,0:25:43
491324,130,3460536,2019-02-13 08:01:56,0:52:28
134369,185,3223433,2019-02-13 09:04:35,0:23:03
196970,205,2212637,2019-02-13 10:01:12,0:22:31
176549,19,2028130,2019-02-13 11:28:21,0:22:25
488065,481,2212637,2019-02-13 11:40:07,0:06:33
194911,351,4583372,2019-02-13 12:43:43,0:34:53
205618,159,2418390,2019-02-13 12:43:59,0:55:52
184684,86,6871930,2019-02-13 12:47:08,0:26:13
139718,173,1207298,2019-02-13 14:24:45,0:24:43
374596,476,3394771,2019-02-13 14:44:26,0:06:26
319412,428,5973759,2019-02-13 15:27:47,0:20:36
205618,425,6540568,2019-02-13 16:27:44,0:35:23
268495,426,6763597,2019-02-13 17:55:39,0:56:39
487427,400,6066521,2019-02-13 18:09:04,0:40:36
64455,378,4560596,2019-02-13 18:09:40,0:50:49
146163,444,1849944,2019-02-13 18:25:33,0:06:52
319584,328,4622497,2019-02-13 18:37:49,0:27:22
367222,101,4456939,2019-02-13 19:26:27,0:41:04
80936,324,6904216,2019-02-13 20:08:02,0:13:31
296225,306,3117294,2019-02-13 20:28:32,0:46:57
409783,15,2211597,2019-02-13 21:31:07,0:31:31
140057,114,5232823,2019-02-13 22:34:26,0:54:29
372651,455,4199210,2019-02-13 22:44:47,0:43:06
112473,413,2201646,2019-02-13 23:42:37,0:23:36
425796,313,3533281,2019-02-14 01:02:57,0:23:03
139418,39,2999888,2019-02-14 01:48:50,0:16:42
396874,96,2039030,2019-02-14 02:48:00,0:09:45
110232,215,2039030,2019-02-14 04:07:41,0:11:25
494362,159,6283157,2019-02-14 05:01:55,0:08:17
155150,56,1203898,2019-02-14 05:37:55,0:26:51
437410,385,4633493,2019-02-14 06:03:28,0:17:47
437410,416,1997835,2019-02-14 07:04:39,0:18:14
296666,228,3642109,2019-02-14 07:21:38,0:11:43
308824,486,795992,2019-02-14 07:39:44,0:31:33
499383,348,3685266,2019-02-14 09:18:53,0:16:45
210302,103,5099057,2019-02-14 10:53:14,0:55:06
246540,172,4547123,2019-02-14 11:39:09,0:29:56
209200,339,4630715,2019-02-14 12:37:09,0:15:19
312579,259,1734084,2019-02-14 12:39:34,0:47:58
194108,101,2039030,2019-02-14 14:02:05,0:17:19
