,flightName,departure,destination,date,userID
6321,AU73115,BE,MT,23-01-2019,123308
6322,BI109817,MT,US,12-11-2019,123308
6323,FN54731,US,HU,18-01-2020,123308
6324,DT56633,HU,PL,01-12-2020,123308
6325,PJ63633,PL,GT,30-04-2021,123308
6326,NI871068,GT,CR,11-03-2022,123308
6327,DP283108,CR,TR,05-10-2022,123308
6328,WE410391,TR,NO,02-08-2023,123308
6329,BZ71426,RU,TR,21-11-2010,437410
6330,AD341024,TR,HU,19-09-2011,437410
6331,LP85911,HU,NO,22-06-2012,437410
6332,BH27846,NO,IS,07-12-2012,437410
6333,WR216105,IS,CL,10-11-2013,437410
6334,EO98457,CL,AZ,20-02-2014,437410
6335,AF99335,AZ,NL,25-12-2014,437410
6336,NW78377,NL,HU,08-03-2015,437410
6337,DJ69385,HU,BE,09-09-2015,437410
6338,AG11119,BE,DE,09-10-2015,437410
6339,EA251076,DE,CZ,30-11-2015,437410
6340,BB14641,CZ,DZ,12-01-2016,437410
6341,KW33565,DZ,MY,25-03-2016,437410
6342,KT108591,MY,CO,31-10-2016,437410
6343,MP29456,CO,TR,22-11-2016,437410
6344,PT64665,TR,ES,11-10-2017,437410
6345,FW51865,ES,PR,17-03-2018,437410
6346,BL66836,PR,BG,27-11-2018,437410
6347,SY36139,BG,CR,30-04-2019,437410
6348,IC825410,CR,HU,15-10-2019,437410
6349,LD74212,HU,PT,09-08-2020,437410
6350,YM631086,PT,NO,13-02-2021,437410
6351,TB32471,NO,PR,24-11-2021,437410
6352,BU84778,PR,AR,26-08-2022,437410
6353,JL99914,AR,BG,06-01-2023,437410
6354,PQ39189,IN,AR,02-10-2010,458845
6355,MB47415,AR,HR,30-12-2010,458845
6356,ZK777106,HR,FR,09-03-2011,458845
6357,BD9910102,FR,CL,07-02-2012,458845
6358,FI93713,CL,IN,12-03-2012,458845
6359,EQ1010296,IN,GT,14-04-2012,458845
6360,WV105559,GT,ZA,20-01-2013,458845
6361,HP342310,ZA,CO,10-08-2013,458845
6362,WT3410310,CO,LT,26-05-2014,458845
6363,HB44462,LT,HR,19-12-2014,458845
6364,DO8410105,HR,MT,22-06-2015,458845
6365,DY921052,MT,IT,07-09-2015,458845
6366,AD48578,IT,MY,10-02-2016,458845
6367,HQ107299,MY,LT,14-01-2017,458845
6368,UG109445,LT,GB,17-08-2017,458845
6369,BN29682,GB,BD,04-07-2018,458845
6370,KZ94474,BD,HR,07-08-2018,458845
6371,WB210294,HR,MX,08-03-2019,458845
6372,TM16579,MX,HR,06-01-2020,458845
6373,EZ48977,HR,EE,29-07-2020,458845
6374,PH949107,EE,HU,19-04-2021,458845
6375,CO27758,HU,PL,27-12-2021,458845
6376,UG106463,PL,JP,28-04-2022,458845
6377,RM38854,JP,BE,23-05-2022,458845
6378,IA721099,BE,AZ,29-08-2022,458845
6379,OL651087,AZ,AT,24-03-2023,458845
6380,IP15747,AR,SE,03-12-2010,316402
6381,JO81833,SE,CO,20-01-2011,316402
6382,PV23321,CO,BD,14-06-2011,316402
6383,PH44641,BD,IT,05-09-2011,316402
6384,MN97223,IT,AR,18-05-2012,316402
6385,QA81925,AR,SE,22-06-2012,316402
6386,IL93296,SE,IE,29-10-2012,316402
6387,PM45512,IE,CL,28-11-2012,316402
6388,OM53324,CL,HU,16-05-2013,316402
6389,CF172110,HU,LU,26-12-2013,316402
6390,WZ106634,LU,AT,09-06-2014,316402
6391,ET461054,AT,IE,27-07-2014,316402
6392,IE326103,IE,DK,01-06-2015,316402
6393,AF491019,DK,DZ,06-09-2015,316402
6394,FJ63451,DZ,AZ,09-07-2016,316402
6395,VM83948,AZ,ES,30-03-2017,316402
6396,CF41627,ES,BD,28-11-2017,316402
6397,DP34419,BD,US,17-10-2018,316402
6398,DP52392,US,CR,31-12-2018,316402
6399,HP1084105,CR,ES,11-03-2019,316402
6400,HL61184,ES,MX,12-02-2020,316402
6401,ZG94215,MX,LU,15-12-2020,316402
6402,FK77785,LU,IN,18-08-2021,316402
6403,LS26731,IN,AT,24-05-2022,316402
6404,EN36193,AT,PH,12-01-2023,316402
6405,CD27415,SG,JP,11-11-2010,441693
6406,IQ109116,JP,PH,22-05-2011,441693
6407,RN210248,PH,CO,28-04-2012,441693
6408,VM62515,CO,KR,03-05-2012,441693
6409,NS841032,KR,IT,13-07-2012,441693
6410,IW551016,IT,PL,24-04-2013,441693
6411,NC33925,PL,HU,07-05-2013,441693
6412,XC78837,HU,ZA,14-10-2013,441693
6413,CE81727,ZA,SG,08-11-2013,441693
6414,ZV962105,SG,HR,03-05-2014,441693
6415,IW103423,HR,CA,28-11-2014,441693
6416,YM12687,CA,US,03-10-2015,441693
6417,JN94646,US,SE,01-08-2016,441693
6418,OZ102671,SE,PT,01-12-2016,441693
6419,KF55139,PT,MT,18-03-2017,441693
6420,QV910266,MT,MX,23-01-2018,441693
6421,XE510922,MX,AZ,28-04-2018,441693
6422,XI93428,AZ,ES,20-09-2018,441693
6423,ZJ41767,ES,CA,15-02-2019,441693
6424,EV106384,CA,AZ,09-06-2019,441693
6425,VA976910,AZ,CL,12-03-2020,441693
6426,TF834610,CL,MX,13-10-2020,441693
6427,XP1016104,MX,FR,27-05-2021,441693
6428,EM29261,FR,BR,22-07-2021,441693
6429,KO66799,BR,DK,18-12-2021,441693
6430,JR29232,DK,GT,08-11-2022,441693
6431,NW108558,CO,AR,10-03-2010,104829
6432,ND92227,AR,IT,11-01-2011,104829
6433,HP39748,IT,MX,10-04-2011,104829
6434,QD388101,MX,HU,06-09-2011,104829
6435,XC66288,HU,CO,23-09-2011,104829
6436,NW105123,CO,LT,20-05-2012,104829
6437,FW32375,LT,CZ,22-03-2013,104829
6438,IY75777,CZ,PR,15-06-2013,104829
6439,AM27827,PR,CR,09-12-2013,104829
6440,PQ25154,CR,HU,04-06-2014,104829
6441,LG105733,HU,FI,12-11-2014,104829
6442,XL910566,FI,BD,06-06-2015,104829
6443,JK337710,BD,IE,03-11-2015,104829
6444,HG410976,IE,LU,10-03-2016,104829
6445,JH57496,LU,IE,16-12-2016,104829
6446,GG71796,IE,BG,16-06-2017,104829
6447,RH710832,BG,FR,29-08-2017,104829
6448,DT25539,FR,TR,29-12-2017,104829
6449,YM38594,TR,CH,03-09-2018,104829
6450,RG341083,CH,LU,25-09-2018,104829
6451,AH210763,LU,MT,07-05-2019,104829
6452,LP641019,MT,GB,31-01-2020,104829
6453,VB21452,GB,HU,24-04-2020,104829
6454,ZL78821,HU,GB,18-02-2021,104829
6455,CK1010286,GB,HU,05-01-2022,104829
6456,RB42363,HU,AZ,10-04-2022,104829
6457,OJ17271,AZ,CA,21-07-2022,104829
6458,BQ1010675,CA,MX,26-11-2022,104829
6459,JD61224,FR,LT,03-02-2010,316881
6460,DX61677,LT,DE,03-04-2010,316881
6461,GK76283,DE,IT,10-07-2010,316881
6462,BG16686,IT,CL,11-06-2011,316881
6463,QX17169,CL,AR,18-11-2011,316881
6464,XZ109665,AR,RU,18-02-2012,316881
6465,XX86819,RU,HU,09-06-2012,316881
6466,VB194101,HU,NL,07-02-2013,316881
6467,IJ59882,NL,HU,14-09-2013,316881
6468,PQ855107,HU,CO,29-08-2014,316881
6469,AO86578,CO,CA,24-04-2015,316881
6470,FV31578,CA,SE,16-06-2015,316881
6471,IH71351,SE,BR,13-12-2015,316881
6472,LO82692,BR,NO,31-07-2016,316881
6473,XH95781,NO,PT,21-02-2017,316881
6474,KW1094104,PT,LT,02-09-2017,316881
6475,XG212103,LT,DK,02-11-2017,316881
6476,MO810262,DK,ZA,15-04-2018,316881
6477,RH51152,ZA,MY,28-02-2019,316881
6478,BB510693,MY,MT,27-06-2019,316881
6479,IP98463,MT,FI,20-10-2019,316881
6480,ON64518,FI,AT,28-04-2020,316881
6481,EM106311,AT,PR,27-10-2020,316881
6482,WF676101,PR,CA,06-09-2021,316881
6483,JV310194,CA,LU,23-09-2021,316881
6484,AJ210578,LU,AT,25-06-2022,316881
6485,KB95219,AT,HU,05-05-2023,316881
6486,FW65881,AT,RU,31-03-2010,190227
6487,GK554110,RU,NL,07-01-2011,190227
6488,OG93897,NL,PL,22-06-2011,190227
6489,NO106499,PL,CO,27-05-2012,190227
6490,HC101115,CO,IE,19-07-2012,190227
6491,QB16643,IE,IS,03-04-2013,190227
6492,DR521086,IS,GB,17-05-2013,190227
6493,OP1059101,GB,MY,06-04-2014,190227
6494,MX77247,MY,AR,12-03-2015,190227
6495,HD71876,AR,KR,20-10-2015,190227
6496,SR101327,KR,HU,16-09-2016,190227
6497,TC643610,HU,JP,21-10-2016,190227
6498,QU54987,JP,NL,07-05-2017,190227
6499,NO991083,NL,HU,05-11-2017,190227
6500,XV16829,HU,NL,19-08-2018,190227
6501,XG36374,NL,KR,19-07-2019,190227
6502,MK55381,KR,IT,01-09-2019,190227
6503,OH5108610,IT,CZ,26-11-2019,190227
6504,OL68542,CZ,MD,28-09-2020,190227
6505,BG89137,MD,PL,08-03-2021,190227
6506,UQ64124,PL,FR,20-05-2021,190227
6507,CC374110,FR,HR,18-12-2021,190227
6508,SK24371,HR,PL,28-10-2022,190227
6509,DV957102,BR,FI,11-10-2010,128428
6510,YG841810,FI,HR,27-02-2011,128428
6511,IY28678,HR,HU,04-01-2012,128428
6512,YY733109,HU,RU,13-01-2012,128428
6513,PR63711,RU,BE,24-11-2012,128428
6514,TZ31469,BE,HU,06-12-2012,128428
6515,XC816106,HU,FI,22-09-2013,128428
6516,DH98679,FI,SE,19-08-2014,128428
6517,LX63269,SE,DK,24-10-2014,128428
6518,OO78569,DK,AT,01-07-2015,128428
6519,MW83254,AT,DK,06-04-2016,128428
6520,JN1081093,DK,AR,11-08-2016,128428
6521,NB610521,AR,HU,23-09-2016,128428
6522,WY812210,HU,BR,04-02-2017,128428
6523,UU109256,BR,CZ,26-07-2017,128428
6524,FV58946,CZ,DK,17-12-2017,128428
6525,IK67468,DK,AR,02-02-2018,128428
6526,EM68822,AR,HU,03-06-2018,128428
6527,OM32251,HU,AT,17-07-2018,128428
6528,DJ3521010,AT,AZ,04-05-2019,128428
6529,BW29677,AZ,NL,14-03-2020,128428
6530,PV101663,NL,HU,18-01-2021,128428
6531,GP962810,HU,CO,22-01-2022,128428
6532,WP921062,CO,FI,24-02-2022,128428
6533,VJ44831,FI,US,16-06-2022,128428
6534,DD79938,US,SG,20-04-2023,128428
6535,FA23866,MY,BE,11-05-2010,118786
6536,YE67884,BE,ZA,23-08-2010,118786
6537,BS86646,ZA,KR,19-10-2010,118786
6538,FF51951,KR,NO,22-01-2011,118786
6539,TN1051044,NO,DE,27-12-2011,118786
6540,KY67327,DE,HR,24-06-2012,118786
6541,YB66564,HR,ES,12-01-2013,118786
6542,FR51147,ES,CR,30-08-2013,118786
6543,IY44859,CR,US,18-09-2013,118786
6544,FJ23133,US,DE,18-05-2014,118786
6545,XD61379,DE,TR,29-03-2015,118786
6546,NN310728,TR,IS,21-08-2015,118786
6547,ZM48935,IS,HR,28-04-2016,118786
6548,ZY11767,HR,HU,15-01-2017,118786
6549,SV36966,HU,NL,11-04-2017,118786
6550,ZI67311,NL,SG,19-03-2018,118786
6551,JK93561,SG,HU,27-06-2018,118786
6552,YD491019,HU,LT,24-06-2019,118786
6553,BO105379,LT,GT,07-12-2019,118786
6554,HA103791,GT,JP,08-05-2020,118786
6555,JC75756,JP,RU,05-03-2021,118786
6556,OM38453,RU,FI,24-04-2021,118786
6557,KG83649,FI,IT,29-08-2021,118786
6558,FV62666,IT,BE,28-06-2022,118786
6559,AU462510,BE,MY,02-08-2022,118786
6560,MG42746,MY,BE,05-11-2022,118786
6561,QJ25968,CA,CA,30-04-2010,327450
6562,JO57314,CA,CH,29-01-2011,327450
6563,JF28228,CH,EE,24-10-2011,327450
6564,VL16546,EE,LT,03-03-2012,327450
6565,JZ710663,LT,PR,09-09-2012,327450
6566,NT7105210,PR,PT,13-07-2013,327450
6567,HK102854,PT,LU,15-01-2014,327450
6568,SC9310101,LU,ZA,15-12-2014,327450
6569,WC913310,ZA,IS,29-08-2015,327450
6570,XZ810822,IS,AR,21-02-2016,327450
6571,OA99238,AR,CZ,02-11-2016,327450
6572,WX103257,CZ,AZ,24-07-2017,327450
6573,UT391054,AZ,LU,20-08-2017,327450
6574,UF51377,LU,ES,21-11-2017,327450
6575,LC97383,ES,LT,26-01-2018,327450
6576,EG619107,LT,HU,20-03-2018,327450
6577,XD722310,HU,BR,20-12-2018,327450
6578,YH110458,BR,TR,28-03-2019,327450
6579,YS562105,TR,PL,26-07-2019,327450
6580,BA836106,PL,IN,02-05-2020,327450
6581,YC106558,IN,PT,03-09-2020,327450
6582,DE110122,PT,HU,15-04-2021,327450
6583,OM66468,HU,IS,10-12-2021,327450
6584,RI25575,IS,BR,18-06-2022,327450
6585,WK54927,BR,PL,09-07-2022,327450
6586,NS69972,PL,ES,20-01-2023,327450
6587,UY51878,MT,AT,14-01-2010,422554
6588,WA722710,AT,MT,29-11-2010,422554
6589,SG11719,MT,BE,13-02-2011,422554
6590,XH14968,BE,SG,25-02-2011,422554
6591,BY13933,SG,AT,01-05-2011,422554
6592,KO1101103,AT,LU,23-08-2011,422554
6593,JH31847,LU,IE,16-02-2012,422554
6594,OM88714,IE,RU,26-11-2012,422554
6595,BF109657,RU,BE,21-07-2013,422554
6596,KF84888,BE,MD,27-05-2014,422554
6597,SR18591,MD,KR,23-03-2015,422554
6598,KK73346,KR,GB,17-02-2016,422554
6599,OK29483,GB,BE,07-05-2016,422554
6600,GN96679,BE,HU,19-11-2016,422554
6601,RT610377,HU,IT,04-02-2017,422554
6602,KK105394,IT,IS,18-01-2018,422554
6603,XK102832,IS,DZ,26-02-2018,422554
6604,TP510851,DZ,LU,23-05-2018,422554
6605,LV581077,LU,CO,18-04-2019,422554
6606,CY951098,CO,FI,03-05-2019,422554
6607,ND710261,FI,MX,12-02-2020,422554
6608,IF13693,MX,PH,07-10-2020,422554
6609,PB39346,PH,MD,18-07-2021,422554
6610,HN575710,MD,NO,16-10-2021,422554
6611,RF77294,NO,US,16-02-2022,422554
6612,TK15157,US,BG,02-10-2022,422554
6613,BJ93965,BG,CZ,04-03-2023,422554
6614,UC7410210,IT,AZ,10-01-2010,93043
6615,JI36963,AZ,PT,22-07-2010,93043
6616,OJ66544,PT,LT,26-03-2011,93043
6617,OK710448,LT,GB,21-05-2011,93043
6618,BR734610,GB,FI,26-01-2012,93043
6619,RY10561010,FI,HU,26-06-2012,93043
6620,XK1053110,HU,FR,15-02-2013,93043
6621,ZS101429,FR,IE,07-08-2013,93043
6622,IY33638,IE,HU,03-10-2013,93043
6623,CB93383,HU,IS,02-10-2014,93043
6624,PC99277,IS,HU,22-03-2015,93043
6625,DL98721,HU,EE,28-03-2015,93043
6626,XH52785,EE,HU,04-01-2016,93043
6627,ZE13555,HU,BE,16-01-2017,93043
6628,EM36465,BE,BD,03-02-2017,93043
6629,HG576103,BD,NO,20-04-2017,93043
6630,UV86819,NO,AZ,21-07-2017,93043
6631,ES110817,AZ,MY,04-01-2018,93043
6632,IZ458310,MY,HU,13-05-2018,93043
6633,WO44442,HU,DE,15-11-2018,93043
6634,TJ1061041,DE,IN,22-01-2019,93043
6635,GJ37239,IN,TR,16-09-2019,93043
6636,FC96186,TR,HU,20-02-2020,93043
6637,VB23111,HU,BD,20-10-2020,93043
6638,KR6810108,BD,AR,19-12-2020,93043
6639,SP22447,AR,HR,11-06-2021,93043
6640,OW98731,HR,US,21-03-2022,93043
6641,YF62447,US,ES,22-07-2022,93043
6642,AL56782,ES,CO,19-03-2023,93043
6643,CC49673,BD,ZA,19-03-2010,206658
6644,YB85857,ZA,HU,04-09-2010,206658
6645,QY531075,HU,CA,25-10-2010,206658
6646,JU101761,CA,ES,12-05-2011,206658
6647,KE19215,ES,LT,11-04-2012,206658
6648,UY995610,LT,US,24-07-2012,206658
6649,ZP310128,US,GT,14-12-2012,206658
6650,NQ210532,GT,NO,23-03-2013,206658
6651,JP53635,NO,BE,15-07-2013,206658
6652,YM99633,BE,HR,14-08-2013,206658
6653,HH341022,HR,DZ,11-03-2014,206658
6654,PW10107310,DZ,ZA,04-07-2014,206658
6655,FK62911,ZA,NO,21-02-2015,206658
6656,KC71964,NO,SG,07-05-2015,206658
6657,VQ3103102,SG,BG,18-07-2015,206658
6658,VC9109109,BG,RU,24-05-2016,206658
6659,PT1015101,RU,DZ,24-11-2016,206658
6660,CY72654,DZ,IE,15-07-2017,206658
6661,JA48581,IE,DE,31-03-2018,206658
6662,IV106662,DE,LU,29-07-2018,206658
6663,ZN82919,LU,CO,03-06-2019,206658
6664,GD22127,CO,BG,01-03-2020,206658
6665,UU766101,BG,PH,06-04-2020,206658
6666,ZX810491,PH,PT,04-11-2020,206658
6667,KL106959,PT,MD,14-02-2021,206658
6668,AH12437,MD,LU,04-03-2021,206658
6669,KI310483,LU,DZ,06-12-2021,206658
6670,XY38183,DZ,GT,11-03-2022,206658
6671,YV104762,GT,PR,17-03-2022,206658
6672,QF34511,PR,BE,13-04-2022,206658
6673,FM272210,BE,EE,05-02-2023,206658
6674,BY58661,PR,TR,28-06-2010,299751
6675,FN63213,TR,CR,16-12-2010,299751
6676,JH169210,CR,GT,02-11-2011,299751
6677,DV97224,GT,CA,09-09-2012,299751
6678,ME68179,CA,DE,27-07-2013,299751
6679,YB58595,DE,IE,25-04-2014,299751
6680,TC510653,IE,SG,16-09-2014,299751
6681,OR97576,SG,AT,18-08-2015,299751
6682,NZ108241,AT,ES,11-01-2016,299751
6683,PX671075,ES,IE,04-04-2016,299751
6684,NH82498,IE,IN,08-04-2016,299751
6685,UN694107,IN,MD,23-03-2017,299751
6686,NJ34958,MD,US,22-10-2017,299751
6687,SH33145,US,IE,11-02-2018,299751
6688,GH11796,IE,AR,26-01-2019,299751
6689,XU321032,AR,MY,18-04-2019,299751
6690,RA68984,MY,IE,13-02-2020,299751
6691,NW91676,IE,HR,13-10-2020,299751
6692,RY62865,HR,AT,06-03-2021,299751
6693,HK378910,AT,CA,30-12-2021,299751
6694,BS797101,CA,TR,13-01-2022,299751
6695,WT98151,TR,MX,25-05-2022,299751
6696,JY6104105,MX,NL,19-03-2023,299751
6697,TF961053,PH,FI,08-04-2010,162078
6698,MK1991010,FI,IE,23-12-2010,162078
6699,YK16371,IE,FR,17-09-2011,162078
6700,NY310626,FR,NO,21-07-2012,162078
6701,NH101161,NO,PH,20-06-2013,162078
6702,PB1093107,PH,PL,04-01-2014,162078
6703,WQ53413,PL,FI,17-01-2014,162078
6704,BH41343,FI,IE,04-06-2014,162078
6705,NT42776,IE,AZ,22-09-2014,162078
6706,JX49275,AZ,PT,11-07-2015,162078
6707,OS691054,PT,MY,05-01-2016,162078
6708,FJ94565,MY,CA,02-08-2016,162078
6709,ER71182,CA,PL,20-04-2017,162078
6710,KR88663,PL,CH,20-09-2017,162078
6711,DK18215,CH,AR,05-02-2018,162078
6712,TC33938,AR,RU,31-07-2018,162078
6713,RM98289,RU,DZ,15-07-2019,162078
6714,ZR108335,DZ,CR,19-11-2019,162078
6715,RQ26492,CR,IE,16-03-2020,162078
6716,VM67754,IE,DK,17-07-2020,162078
6717,RN29975,DK,PH,20-03-2021,162078
6718,FC92362,PH,CZ,18-07-2021,162078
6719,IK89316,CZ,SE,08-03-2022,162078
6720,JE36644,SE,BD,13-02-2023,162078
6721,NZ58292,FR,PH,01-04-2010,112473
6722,VZ910674,PH,ES,12-04-2010,112473
6723,QR15653,ES,PR,31-01-2011,112473
6724,JW12963,PR,US,25-05-2011,112473
6725,DI102878,US,ZA,04-01-2012,112473
6726,FC49715,ZA,LU,30-06-2012,112473
6727,UA57582,LU,AR,15-04-2013,112473
6728,II43648,AR,FR,30-12-2013,112473
6729,TP36668,FR,SG,17-11-2014,112473
6730,XT6110910,SG,NO,20-02-2015,112473
6731,CI29332,NO,CR,10-06-2015,112473
6732,MV48994,CR,IE,20-02-2016,112473
6733,UL38865,IE,DK,01-03-2017,112473
6734,SL669103,DK,HR,26-12-2017,112473
6735,ZH1091041,HR,IE,05-07-2018,112473
6736,SJ29485,IE,IT,17-10-2018,112473
6737,QF6710710,IT,KR,08-07-2019,112473
6738,ZB76166,KR,IN,15-11-2019,112473
6739,BZ10101053,IN,AR,27-01-2020,112473
6740,YW92497,AR,PT,30-06-2020,112473
6741,OA10861010,PT,IN,18-10-2020,112473
6742,IU14312,IN,US,22-06-2021,112473
6743,IM349105,US,MD,20-08-2021,112473
6744,XI74422,MD,TR,08-03-2022,112473
6745,HU68125,TR,IE,17-02-2023,112473
6746,HS810391,IE,ZA,17-01-2010,370095
6747,GP45739,ZA,HR,15-11-2010,370095
6748,RW74885,HR,ES,12-02-2011,370095
6749,HD103268,ES,PL,30-05-2011,370095
6750,GA92368,PL,IE,16-10-2011,370095
6751,CO493106,IE,PH,04-03-2012,370095
6752,UC111036,PH,CR,27-12-2012,370095
6753,TI98843,CR,SE,31-03-2013,370095
6754,TK61379,SE,IE,15-02-2014,370095
6755,NP42262,IE,CO,28-12-2014,370095
6756,SY584410,CO,IE,09-05-2015,370095
6757,UA37949,IE,PL,30-12-2015,370095
6758,OV79791,PL,IN,22-04-2016,370095
6759,IB106376,IN,IT,11-12-2016,370095
6760,YQ437510,IT,DK,04-11-2017,370095
6761,IB710485,DK,BR,21-07-2018,370095
6762,II89217,BR,CL,21-11-2018,370095
6763,YV48693,CL,MT,29-09-2019,370095
6764,YZ3810310,MT,BD,24-04-2020,370095
6765,OM910713,BD,HR,02-10-2020,370095
6766,KK857910,HR,CH,14-10-2020,370095
6767,PS38589,CH,AT,19-10-2020,370095
6768,VH26335,AT,AZ,09-03-2021,370095
6769,OB14938,AZ,HR,26-04-2021,370095
6770,QQ63689,HR,ZA,10-03-2022,370095
6771,XV56174,ZA,CH,01-07-2022,370095
6772,AU618106,CH,GT,27-12-2022,370095
6773,ZN59281,ZA,PR,15-09-2010,278499
6774,DK410858,PR,BE,03-07-2011,278499
6775,XU85229,BE,IE,04-03-2012,278499
6776,NN68128,IE,DE,09-02-2013,278499
6777,BX356310,DE,BD,20-08-2013,278499
6778,ZP886106,BD,PR,04-10-2013,278499
6779,PQ62294,PR,IE,30-08-2014,278499
6780,XH15485,IE,SG,11-08-2015,278499
6781,CV39515,SG,PH,22-09-2015,278499
6782,DK43957,PH,IN,30-03-2016,278499
6783,CI938105,IN,DZ,21-02-2017,278499
6784,ZT22769,DZ,AR,26-01-2018,278499
6785,JN26976,AR,SE,10-07-2018,278499
6786,ME591085,SE,EE,26-04-2019,278499
6787,FA75175,EE,BE,01-01-2020,278499
6788,ZI737210,BE,CR,20-02-2020,278499
6789,XI59637,CR,LT,08-08-2020,278499
6790,HZ710791,LT,DK,26-01-2021,278499
6791,FX52943,DK,MX,08-11-2021,278499
6792,JD281051,MX,MY,02-12-2021,278499
6793,PX93793,MY,IN,09-11-2022,278499
6794,GL96428,SE,FR,11-11-2010,307917
6795,XV19991,FR,MT,12-12-2010,307917
6796,RF108369,MT,CO,26-05-2011,307917
6797,IT35677,CO,CR,12-03-2012,307917
6798,JA82458,CR,GB,03-02-2013,307917
6799,ND1053106,GB,MD,26-09-2013,307917
6800,RC710824,MD,ES,27-08-2014,307917
6801,XA1078810,ES,BE,10-02-2015,307917
6802,SP528108,BE,IS,13-12-2015,307917
6803,SJ57546,IS,IT,04-09-2016,307917
6804,CC28134,IT,NL,20-02-2017,307917
6805,QV19858,NL,LU,11-06-2017,307917
6806,RZ34154,LU,IE,04-11-2017,307917
6807,GE164109,IE,US,24-10-2018,307917
6808,AQ974104,US,IE,17-11-2018,307917
6809,WA12854,IE,BR,04-10-2019,307917
6810,VB971047,BR,MD,28-02-2020,307917
6811,WF88523,MD,SG,21-12-2020,307917
6812,PE55571,SG,FI,31-01-2021,307917
6813,GU97579,FI,BR,09-05-2021,307917
6814,FN16718,BR,PR,28-11-2021,307917
6815,SE784310,PR,AR,17-04-2022,307917
6816,PI721043,AR,PT,29-07-2022,307917
6817,GB654101,PT,MT,31-03-2023,307917
6818,XX736102,AZ,ES,28-11-2010,462591
6819,NZ15425,ES,IE,02-08-2011,462591
6820,JN510766,IE,PT,13-03-2012,462591
6821,RR935101,PT,ES,23-05-2012,462591
6822,FY99144,ES,CZ,17-11-2012,462591
6823,DQ11265,CZ,HU,14-02-2013,462591
6824,DV51727,HU,PR,27-02-2013,462591
6825,EN42424,PR,PT,23-10-2013,462591
6826,RO11428,PT,NO,19-09-2014,462591
6827,HU910553,NO,FI,24-04-2015,462591
6828,DJ58246,FI,IE,09-12-2015,462591
6829,OP72613,IE,AR,30-08-2016,462591
6830,ZC64657,AR,GB,16-04-2017,462591
6831,VY61782,GB,CO,25-08-2017,462591
6832,TO29286,CO,GB,18-02-2018,462591
6833,TZ44188,GB,AT,18-03-2018,462591
6834,ZZ16934,AT,FI,17-09-2018,462591
6835,NQ43357,FI,IE,01-02-2019,462591
6836,US26968,IE,SE,22-10-2019,462591
6837,PY77921,SE,IE,16-02-2020,462591
6838,SK388410,IE,BD,28-01-2021,462591
6839,PQ42471,BD,LT,18-05-2021,462591
6840,LI96517,LT,MY,09-12-2021,462591
6841,FE5107110,MY,CA,11-01-2022,462591
6842,BL810352,CA,GB,01-12-2022,462591
6843,AA87595,CL,DZ,21-08-2010,210302
6844,QD78325,DZ,MY,23-05-2011,210302
6845,NV22251,MY,US,01-03-2012,210302
6846,ZM63311,US,IN,15-07-2012,210302
6847,CR86376,IN,MY,25-08-2012,210302
6848,FR106433,MY,US,22-07-2013,210302
6849,TQ94892,US,NO,06-10-2013,210302
6850,XQ61813,NO,CL,30-08-2014,210302
6851,RE59414,CL,SE,10-08-2015,210302
6852,FW465103,SE,US,21-07-2016,210302
6853,QJ34853,US,IE,14-03-2017,210302
6854,ZM1011034,IE,GT,29-08-2017,210302
6855,RI41917,GT,IE,06-07-2018,210302
6856,PO66531,IE,MD,18-02-2019,210302
6857,RU310757,MD,NL,06-07-2019,210302
6858,QM99964,NL,DZ,06-10-2019,210302
6859,AJ3107106,DZ,NO,30-07-2020,210302
6860,VG1051025,NO,CA,17-12-2020,210302
6861,YD210923,CA,TR,01-09-2021,210302
6862,DR71277,TR,IN,29-01-2022,210302
6863,YK105744,IN,JP,20-03-2022,210302
6864,FD4109109,JP,CO,28-04-2022,210302
6865,GN108645,CO,SG,31-10-2022,210302
6866,DG103138,HR,DE,26-11-2010,312807
6867,HX43824,DE,DK,16-01-2011,312807
6868,VC66338,DK,PT,29-06-2011,312807
6869,WM47971,PT,CH,29-09-2011,312807
6870,TR991093,CH,PR,20-07-2012,312807
6871,AX45816,PR,CL,15-08-2012,312807
6872,PC510999,CL,BG,26-09-2012,312807
6873,XN45978,BG,PH,18-11-2012,312807
6874,WM1010243,PH,NO,16-08-2013,312807
6875,ZP48523,NO,IE,04-03-2014,312807
6876,WD45774,IE,HR,12-08-2014,312807
6877,VP155108,HR,BR,24-07-2015,312807
6878,VF107589,BR,CO,24-08-2015,312807
6879,XW83222,CO,TR,30-11-2015,312807
6880,CF103784,TR,AR,11-06-2016,312807
6881,QQ54987,AR,LU,13-01-2017,312807
6882,TA107452,LU,AT,26-09-2017,312807
6883,GV710343,AT,GT,29-08-2018,312807
6884,SU810369,GT,IE,31-07-2019,312807
6885,ZC29231,IE,PT,04-12-2019,312807
6886,JA107488,PT,IE,29-10-2020,312807
6887,NT810322,IE,TR,26-05-2021,312807
6888,NU49468,TR,SE,31-07-2021,312807
6889,DF74853,SE,MX,03-02-2022,312807
6890,MH95895,MX,ZA,11-04-2022,312807
6891,YL94145,ZA,FR,13-05-2022,312807
6892,CO33735,FR,IS,06-12-2022,312807
6893,AC931056,IS,IN,12-05-2010,134369
6894,LI53954,IN,AT,03-02-2011,134369
6895,QG1088102,AT,IT,17-01-2012,134369
