flightName,departure,destination,date,userID
TC51544,ZA,AR,05.01.20,411537
YO910418,AR,US,19.08.20,411537
XU291084,US,CR,12.02.21,411537
NB56969,CR,CL,18.05.21,411537
GV9101104,CL,BE,06.11.21,411537
PP910497,BE,MY,10.11.21,411537
KI42924,MY,CH,28.09.22,411537
AN177107,CR,MT,13.11.10,795804
PW94844,MT,KR,11.10.11,795804
QX610393,KR,SG,16.07.12,795804
PU841610,SG,IS,25.11.12,795804
UE61481,IS,MY,22.09.13,795804
SX29949,MY,FI,26.02.14,795804
JK56775,FI,HU,15.11.14,795804
TM19768,HU,IN,15.08.15,795804
ZA732109,IN,EE,19.03.16,795804
UH93793,EE,SG,19.09.16,795804
OD791075,SG,JP,17.05.17,795804
UG953310,JP,DE,04.04.18,795804
MA109433,DE,HU,05.10.18,795804
OB56279,HU,ZA,12.02.19,795804
IX941079,ZA,US,06.07.19,795804
NY109815,US,PL,16.06.20,795804
KG36888,PL,BG,28.04.21,795804
UJ106873,BG,FR,07.07.21,795804
OO101918,FR,AT,21.04.22,795804
ZB35684,AT,IE,02.05.22,795804
ER53694,IE,GB,19.02.23,795804
BO46922,RU,LU,06.10.10,431634
YX154107,LU,ZA,24.03.11,431634
ZT77864,ZA,SG,02.10.11,431634
VU441105,SG,SE,21.03.12,431634
XL24927,SE,HR,23.05.12,431634
QI86564,HR,CL,06.06.12,431634
NO635310,CL,PL,14.07.12,431634
QV33836,PL,DZ,09.01.13,431634
KJ746510,DZ,GT,03.09.13,431634
WH1019102,GT,AZ,28.02.14,431634
KV101179,AZ,TR,03.05.14,431634
MP52196,TR,CR,15.10.14,431634
ZE16249,CR,HR,06.04.15,431634
UD62381,HR,GT,14.07.15,431634
FP11398,GT,NL,10.02.16,431634
RU28775,NL,HU,08.10.16,431634
RD166105,HU,CO,20.11.16,431634
PH98965,CO,HU,23.10.17,431634
SG37382,HU,HR,04.11.18,431634
MS545109,HR,HU,14.07.19,431634
PJ41597,HU,CA,18.05.20,431634
SC97861,CA,BE,19.10.20,431634
TV77727,BE,HU,21.11.20,431634
LY52553,HU,ES,14.03.21,431634
PA35722,ES,NL,21.04.21,431634
OU771025,NL,DE,13.05.21,431634
CD49841,DE,AR,20.01.22,431634
ZK521069,AR,CL,24.03.22,431634
LA59317,CL,PL,16.07.22,431634
CA554106,PL,HU,14.09.22,431634
XS72899,HU,SG,13.07.23,431634
SL771038,RU,AT,04.06.10,883252
SQ21315,AT,CZ,23.01.11,883252
FB1089310,CZ,CL,26.08.11,883252
KB82434,CL,MT,29.02.12,883252
OP38761,MT,ES,02.11.12,883252
VG382105,ES,AR,03.05.13,883252
GB84375,AR,HU,26.07.13,883252
KS413101,HU,JP,05.12.13,883252
RP56788,JP,HU,14.11.14,883252
NA92672,HU,FI,09.10.15,883252
PO610474,FI,LU,10.01.16,883252
GA109481,LU,DE,27.07.16,883252
DM610689,DE,HR,14.12.16,883252
NB67789,HR,BR,08.04.17,883252
BF33613,BR,GB,04.11.17,883252
KC77469,GB,CR,30.07.18,883252
VQ410672,CR,TR,12.11.18,883252
YB92238,TR,PH,24.03.19,883252
GV7110210,PH,PR,01.07.19,883252
XO510197,PR,MT,20.11.19,883252
BT14474,MT,BE,04.03.20,883252
QE481025,BE,HU,26.10.20,883252
BH119910,HU,ZA,04.12.20,883252
JO651089,ZA,CL,05.02.21,883252
SH94789,CL,PH,26.08.21,883252
GD22636,PH,JP,25.01.22,883252
TY54941,JP,SE,19.06.22,883252
TM58349,SE,PL,30.01.23,883252
NH85114,CA,GT,06.10.10,857627
RX102643,GT,BE,21.11.10,857627
GI42244,BE,MX,27.03.11,857627
FX68869,MX,IS,17.04.11,857627
NW72881,IS,HU,25.01.12,857627
OI59499,HU,CR,28.10.12,857627
AK21912,CR,KR,08.02.13,857627
RO768105,KR,CZ,14.05.13,857627
GZ7103910,CZ,PR,22.07.13,857627
SO98343,PR,CL,10.10.13,857627
PJ64539,CL,BG,02.07.14,857627
ZY2101087,BG,LU,07.03.15,857627
BU108146,LU,SE,27.04.15,857627
YZ74366,SE,CZ,15.02.16,857627
DT64598,CZ,SE,21.05.16,857627
FB6101014,SE,US,29.12.16,857627
LN11465,US,SE,24.07.17,857627
KR58344,SE,HR,13.12.17,857627
FB5107210,HR,JP,21.05.18,857627
IO37493,JP,KR,28.05.18,857627
XI97537,KR,CL,13.09.18,857627
PA99618,CL,CH,17.08.19,857627
AB571095,CH,KR,13.02.20,857627
FP612410,KR,GT,11.05.20,857627
JH410439,GT,ZA,27.12.20,857627
UC37378,ZA,LU,11.06.21,857627
FI21535,LU,IN,21.09.21,857627
XN36286,IN,FR,21.01.22,857627
WZ25936,FR,BR,17.04.22,857627
NG441076,BR,DZ,09.11.22,857627
MD46958,IT,LT,20.06.10,795805
PJ8110108,LT,CZ,11.10.10,795805
ZK95245,CZ,KR,17.11.10,795805
BA88481,KR,CZ,29.05.11,795805
XC14389,CZ,CO,23.09.11,795805
QJ97422,CO,MX,24.06.12,795805
OB45287,MX,HR,09.11.12,795805
EW27262,HR,KR,20.04.13,795805
MY945810,KR,US,11.12.13,795805
GF32322,US,LU,08.02.14,795805
GA865610,LU,FI,25.04.14,795805
EP181022,FI,GB,14.09.14,795805
KV45957,GB,TR,13.05.15,795805
UV69277,TR,BE,21.10.15,795805
OV107571,BE,CA,07.09.16,795805
IF82735,CA,JP,22.08.17,795805
ID71756,JP,IE,03.03.18,795805
IY76653,IE,BG,06.09.18,795805
EG13638,BG,SE,26.01.19,795805
NO65715,SE,HU,04.09.19,795805
CM657710,HU,FI,06.05.20,795805
JW168108,FI,US,03.02.21,795805
VG108672,US,HU,25.04.21,795805
IQ11279,HU,DE,24.01.22,795805
BW92619,DE,HU,28.01.22,795805
CI76846,HU,HR,01.03.22,795805
RQ110278,HR,KR,10.06.22,795805
ZH42963,KR,IT,29.07.22,795805
DM24783,IT,MD,27.11.22,795805
LY471073,NL,HR,05.05.10,372166
KP481088,HR,CH,29.10.10,372166
FM510949,CH,KR,27.06.11,372166
SO95986,KR,LU,21.02.12,372166
SI93998,LU,GB,04.01.13,372166
IN11476,GB,AT,18.07.13,372166
CG22161,AT,PL,22.02.14,372166
BE71251,PL,CO,26.01.15,372166
ED48965,CO,CR,04.12.15,372166
LH84137,CR,PH,24.09.16,372166
FM107469,PH,HU,27.11.16,372166
EV58411,HU,LT,15.11.17,372166
WJ41939,LT,IS,07.09.18,372166
QO73159,IS,DZ,18.02.19,372166
SH61741,DZ,PT,18.12.19,372166
IY97325,PT,IE,20.07.20,372166
GI1071097,IE,ES,11.03.21,372166
UM13591,ES,IE,15.09.21,372166
WU110997,IE,FR,05.02.22,372166
RE46842,FR,TR,28.05.22,372166
VH310276,TR,LT,24.11.22,372166
PG77795,HU,PL,14.08.10,581173
HW2251010,PL,DK,22.06.11,581173
FY6781010,DK,TR,22.04.12,581173
NK288103,TR,FR,27.01.13,581173
IR65223,FR,AR,22.05.13,581173
MB94563,AR,SE,05.12.13,581173
JH74627,SE,AT,24.06.14,581173
WW171032,AT,RU,28.01.15,581173
PE779102,RU,PR,18.11.15,581173
MQ64171,PR,ES,27.07.16,581173
CK410757,ES,EE,02.11.16,581173
OZ101649,EE,BE,11.05.17,581173
DY8104103,BE,CH,19.07.17,581173
IT310741,CH,NO,14.03.18,581173
MF72791,NO,BG,15.05.18,581173
PP4101069,BG,CL,09.07.18,581173
SN79899,CL,HU,31.10.18,581173
MY131089,HU,MD,19.11.19,581173
HR311031,MD,CA,23.02.20,581173
SS741033,CA,IE,02.10.20,581173
WV43359,IE,KR,04.01.21,581173
KP11163,KR,CL,16.12.21,581173
PC1910106,CL,LU,09.09.22,581173
RF77379,LU,HR,20.04.23,581173
KL426610,IS,EE,30.03.10,98459
OJ42192,EE,GT,11.05.10,98459
SC98152,GT,CA,20.10.10,98459
LN88178,CA,MT,01.11.10,98459
JJ104436,MT,CA,26.07.11,98459
KP106563,CA,HU,08.01.12,98459
YV44498,HU,ZA,08.12.12,98459
RQ763103,ZA,IE,13.11.13,98459
EJ176110,IE,PT,22.02.14,98459
VP16944,PT,BG,05.04.14,98459
LD41445,BG,MT,24.12.14,98459
RI66884,MT,ES,06.12.15,98459
QD67591,ES,HU,23.04.16,98459
ZL151057,HU,PH,19.12.16,98459
CI61326,PH,US,09.05.17,98459
ET37883,US,MD,26.02.18,98459
HY371049,MD,AZ,19.09.18,98459
VT1103110,AZ,CH,08.02.19,98459
CC6610109,CH,ZA,28.03.19,98459
PH41286,ZA,PR,20.12.19,98459
HN995610,PR,HU,26.09.20,98459
WS109644,HU,SG,05.11.20,98459
QI810997,SG,MX,03.09.21,98459
EJ11682,MX,ES,26.01.22,98459
HN841088,ES,SE,27.11.22,98459
GX959109,DE,US,21.01.10,280659
BP59265,US,CA,01.10.10,280659
TU25133,CA,IE,22.07.11,280659
NB248910,IE,CO,13.07.12,280659
YC43886,CO,HR,18.01.13,280659
EZ33172,HR,PR,05.02.13,280659
VO35418,PR,US,04.09.13,280659
SN103613,US,PL,01.04.14,280659
YX85594,PL,TR,22.08.14,280659
WH649108,TR,HR,20.02.15,280659
BE29729,HR,IT,27.01.16,280659
PG58725,IT,IS,21.09.16,280659
GC536710,IS,FR,26.05.17,280659
GC73828,FR,IE,12.09.17,280659
LT34296,IE,MY,20.07.18,280659
GO410786,MY,HR,06.03.19,280659
QR86623,HR,CZ,29.12.19,280659
RQ249610,CZ,CA,24.04.20,280659
LQ94417,CA,CO,17.09.20,280659
XS1078106,CO,IE,17.05.21,280659
CU710371,IE,ES,07.05.22,280659
AK46766,ES,IS,30.03.23,280659
MN15995,IN,AR,30.08.10,536355
LA3101029,AR,EE,15.07.11,536355
ML19419,EE,IE,10.02.12,536355
NZ94181,IE,GB,24.04.12,536355
EQ23778,GB,MY,16.03.13,536355
UW67936,MY,PR,27.11.13,536355
FF1010583,PR,US,03.12.13,536355
RQ24776,US,TR,24.02.14,536355
CH61554,TR,SE,17.07.14,536355
GF647108,SE,IE,16.11.14,536355
QU105767,IE,FR,25.08.15,536355
JC87588,FR,IE,08.01.16,536355
RW41191,IE,PT,28.06.16,536355
HI28191,PT,IN,20.12.16,536355
KZ4105610,IN,US,28.01.17,536355
AE14798,US,MX,24.08.17,536355
JN103572,MX,PT,09.03.18,536355
WJ298106,PT,BR,08.05.18,536355
YR210267,BR,IS,26.01.19,536355
DX861063,IS,IN,21.10.19,536355
SM910992,IN,LU,18.06.20,536355
TE87913,LU,TR,17.12.20,536355
VB2107101,TR,FI,22.07.21,536355
GM88778,FI,BE,21.12.21,536355
GP142710,BE,NO,05.07.22,536355
LN1010344,NO,IE,09.10.22,536355
VD66317,NL,HU,23.03.10,431378
LY16239,HU,MD,17.07.10,431378
PS63646,MD,PR,13.03.11,431378
SB96871,PR,AR,23.06.11,431378
DG166610,AR,PR,23.03.12,431378
MQ58545,PR,IE,03.04.12,431378
FI10106104,IE,SG,30.09.12,431378
AJ5281010,SG,NL,18.04.13,431378
IZ25579,NL,IN,11.03.14,431378
TV78347,IN,PT,31.03.14,431378
NM25145,PT,PR,18.01.15,431378
DV979106,PR,SG,20.12.15,431378
UK25443,SG,PR,31.12.15,431378
GQ410849,PR,DE,04.07.16,431378
MW45446,DE,IE,19.10.16,431378
XX28839,IE,CA,16.12.16,431378
PV83363,CA,MT,02.04.17,431378
WO47759,MT,EE,15.10.17,431378
FI15297,EE,IE,20.04.18,431378
OK82925,IE,MT,14.08.18,431378
VE1210310,MT,CR,21.03.19,431378
ST105789,CR,HU,26.07.19,431378
GJ38536,HU,SE,08.01.20,431378
VH910238,SE,IE,04.02.20,431378
BC1051105,IE,JP,23.04.20,431378
OT95983,JP,PH,23.07.20,431378
WQ62328,PH,CZ,09.10.20,431378
BT51428,CZ,SG,03.11.20,431378
BQ21311,SG,AR,25.07.21,431378
AJ94148,AR,IE,15.11.21,431378
QR26921,IE,HU,03.05.22,431378
QI8791010,HU,TR,06.07.22,431378
AV18863,TR,IT,05.04.23,431378
FV48793,CL,HU,06.10.10,935949
OA110672,HU,RU,04.11.10,935949
GA8910110,RU,PT,24.02.11,935949
YB610726,PT,SE,21.11.11,935949
EW109921,SE,RU,06.04.12,935949
CS83983,RU,IE,09.01.13,935949
VU1069710,IE,RU,01.10.13,935949
JV874105,RU,CH,01.02.14,935949
NZ471057,CH,SG,12.10.14,935949
DV24516,SG,IE,08.07.15,935949
XJ9101069,IE,FR,03.10.15,935949
KY27817,FR,IN,24.12.15,935949
NS48343,IN,HR,19.03.16,935949
RZ13274,HR,NO,07.05.16,935949
XQ711048,NO,EE,29.03.17,935949
WS3410105,EE,RU,09.03.18,935949
FR89328,RU,AZ,19.01.19,935949
HJ97865,AZ,AR,21.03.19,935949
LY1061037,AR,IE,26.05.19,935949
GD54888,IE,CH,29.02.20,935949
FZ101846,CH,MD,20.01.21,935949
VR6101106,MD,MX,10.08.21,935949
CK5110104,MX,EE,21.12.21,935949
PY910311,EE,TR,13.05.22,935949
QF38679,TR,SG,04.08.22,935949
LP33711,SG,DZ,05.06.23,935949
BC11364,RU,PH,25.07.10,201298
SW19286,PH,NL,11.03.11,201298
XZ85549,NL,IE,01.09.11,201298
CP112610,IE,BE,28.10.11,201298
LE106994,BE,DE,08.08.12,201298
SZ93777,DE,AZ,01.06.13,201298
MI74339,AZ,RU,22.01.14,201298
XQ961106,RU,IE,07.08.14,201298
JA871019,IE,CZ,20.12.14,201298
GK35482,CZ,MX,09.01.15,201298
LM99349,MX,MT,22.12.15,201298
XL4910105,MT,MX,02.10.16,201298
UQ754107,MX,MT,08.11.16,201298
FF94463,MT,IN,02.09.17,201298
FD78744,IN,PR,27.01.18,201298
HB42815,PR,IS,22.06.18,201298
ET210317,IS,AZ,19.11.18,201298
OW45914,AZ,DK,24.03.19,201298
CU77513,DK,IE,26.07.19,201298
EZ107348,IE,AT,16.08.19,201298
QI56186,AT,SE,18.01.20,201298
AB33276,SE,GT,10.03.20,201298
BF81145,GT,IE,13.10.20,201298
LL18625,IE,DZ,28.06.21,201298
FA261019,DZ,IE,17.02.22,201298
SS41659,IE,BD,20.04.22,201298
CZ93725,BD,IE,06.05.22,201298
AG108482,IE,CA,01.08.22,201298
NN95411,CA,CL,21.10.22,201298
FO106198,MT,PT,10.11.10,201125
QK25753,PT,DE,27.07.11,201125
SX12957,DE,IN,26.05.12,201125
JL98616,IN,FR,01.07.12,201125
PQ41948,FR,NO,18.10.12,201125
ID89431,NO,CA,02.07.13,201125
RW78667,CA,CO,31.10.13,201125
YZ63491,CO,IE,30.07.14,201125
FR63522,IE,EE,24.11.14,201125
BK53594,EE,ES,08.04.15,201125
KZ775810,ES,CH,15.05.15,201125
AG210133,CH,BD,03.03.16,201125
EE49797,BD,IE,07.05.16,201125
FV1024109,IE,GB,22.06.16,201125
EV17557,GB,BR,15.02.17,201125
JJ51228,BR,MD,01.09.17,201125
GH681072,MD,AT,26.03.18,201125
EL54536,AT,DE,20.04.18,201125
XR28259,DE,GB,19.03.19,201125
KX82435,GB,JP,05.08.19,201125
KA103742,JP,CR,18.06.20,201125
JI85319,CR,MY,18.11.20,201125
YF78449,MY,IE,17.01.21,201125
OH23582,IE,JP,03.05.21,201125
PR710385,JP,BD,31.05.21,201125
HJ85267,BD,KR,22.08.21,201125
DD21799,KR,AZ,29.03.22,201125
HN107665,AZ,IE,14.05.22,201125
DA34975,IE,NO,07.01.23,201125
SI38341,BG,NO,11.05.10,304338
BQ75358,NO,IE,13.08.10,304338
RE614107,IE,CR,15.02.11,304338
II64152,CR,SE,05.01.12,304338
YK76194,SE,IE,03.04.12,304338
BY351091,IE,SG,09.11.12,304338
CK299109,SG,DK,04.08.13,304338
PJ94674,DK,CA,18.07.14,304338
EM31748,CA,RU,21.01.15,304338
LP910341,RU,LT,10.04.15,304338
OB35797,LT,CH,09.05.15,304338
FE4610107,CH,BG,26.11.15,304338
JO331037,BG,PT,14.06.16,304338
HZ268106,PT,NL,21.09.16,304338
EG38637,NL,BG,13.11.16,304338
HW34185,BG,IE,19.04.17,304338
TW77125,IE,CZ,05.02.18,304338
JV9104103,CZ,DZ,26.07.18,304338
ZC165210,DZ,DE,29.06.19,304338
UV372106,DE,LT,27.02.20,304338
EQ101332,LT,JP,10.05.20,304338
FP551043,JP,DK,12.01.21,304338
AN92669,DK,PH,08.07.21,304338
DY574910,PH,IS,21.12.21,304338
UH310764,IS,PH,26.04.22,304338
GU25577,PH,ES,17.11.22,304338
QN67248,US,LT,08.08.10,704873
BM48274,LT,BD,23.03.11,704873
JH38764,BD,BE,22.02.12,704873
UB42741,BE,AR,20.09.12,704873
TT89177,AR,IE,10.02.13,704873
DQ56439,IE,MD,19.08.13,704873
QE77613,MD,TR,01.06.14,704873
VZ107755,TR,SG,15.05.15,704873
AV736102,SG,DE,06.08.15,704873
UH46117,DE,IE,17.12.15,704873
KX21264,IE,HR,16.05.16,704873
CW1010233,HR,CH,29.06.16,704873
ET96577,CH,PR,17.11.16,704873
VA73271,PR,AT,10.07.17,704873
CL97953,AT,LT,08.08.17,704873
YW362109,LT,JP,08.02.18,704873
LV17157,JP,BR,22.09.18,704873
OD41142,BR,JP,04.05.19,704873
MS10102610,JP,BG,26.05.19,704873
TT451078,BG,ES,01.05.20,704873
EN96647,ES,SE,15.02.21,704873
IO69897,SE,EE,04.10.21,704873
XS710887,EE,SG,31.03.22,704873
XL49886,SG,IE,30.04.22,704873
LB71987,IE,AT,01.03.23,704873
UW58934,IE,NO,30.05.10,131824
OQ89897,NO,US,06.05.11,131824
KQ65372,US,AT,21.03.12,131824
SK14121,AT,ES,29.12.12,131824
JM5791010,ES,PH,02.10.13,131824
DK10104104,PH,GT,08.04.14,131824
RF341094,GT,LU,28.08.14,131824
HB81538,LU,CR,11.03.15,131824
SA21148,CR,KR,14.02.16,131824
ZS15328,KR,LU,28.07.16,131824
RO51829,LU,FR,03.05.17,131824
DX882105,FR,NO,10.06.17,131824
ZB671015,NO,DK,29.01.18,131824
VF102336,DK,BG,26.05.18,131824
JL24332,BG,BR,04.09.18,131824
NM151105,BR,IE,30.09.18,131824
NT93544,IE,DZ,22.11.18,131824
ZR33613,DZ,BE,20.04.19,131824
ZC310531,BE,AZ,18.10.19,131824
TP65186,AZ,HR,26.09.20,131824
CP211096,HR,CR,26.11.20,131824
ZY41756,CR,HU,15.09.21,131824
HN77817,HU,BR,02.03.22,131824
JP95592,BR,BD,22.11.22,131824
UA233103,CZ,MX,15.12.10,204834
QU173210,MX,RU,01.02.11,204834
BE49632,RU,IE,12.02.11,204834
KP52234,IE,DK,16.05.11,204834
XB61837,DK,HR,01.06.11,204834
OM26293,HR,BD,23.12.11,204834
AY16626,BD,CR,24.10.12,204834
BZ35996,CR,GB,11.02.13,204834
IO33818,GB,CR,03.04.13,204834
KX107787,CR,AZ,11.04.13,204834
AQ82659,AZ,DE,17.12.13,204834
VB46741,DE,FI,14.07.14,204834
ZG1091045,FI,HU,25.10.14,204834
NO16521,HU,PH,07.11.14,204834
LY99844,PH,EE,01.04.15,204834
ZX969910,EE,DE,10.12.15,204834
RD26427,DE,BD,13.02.16,204834
VL68777,BD,MD,30.06.16,204834
IE69178,MD,IE,28.08.16,204834
BJ85778,IE,MD,21.08.17,204834
MF91338,MD,PH,02.10.17,204834
XR395108,PH,LT,03.06.18,204834
EF552108,LT,CA,10.11.18,204834
ZH554110,CA,LT,22.02.19,204834
RZ48724,LT,IE,25.05.19,204834
GH107735,IE,IS,06.12.19,204834
XJ1011097,IS,HU,09.02.20,204834
OA74995,HU,CL,21.02.20,204834
LP544105,CL,PL,21.10.20,204834
FB11185,PL,KR,03.07.21,204834
KK74837,KR,AR,16.03.22,204834
OT145104,AR,IS,22.07.22,204834
LV61111,IS,JP,18.03.23,204834
RU14592,FI,PH,14.09.10,172656
JX27117,PH,US,02.03.11,172656
XR55546,US,CZ,27.09.11,172656
VM555109,CZ,IE,06.10.11,172656
VH42899,IE,IT,22.09.12,172656
UA46872,IT,AR,27.05.13,172656
AG11773,AR,IE,13.01.14,172656
PK1041046,IE,DZ,21.01.14,172656
AB256101,DZ,PL,29.06.14,172656
SV52188,PL,US,25.07.14,172656
IA87174,US,FI,29.12.14,172656
YH105889,FI,BE,18.10.15,172656
NZ35677,BE,IE,15.05.16,172656
MW62533,IE,HU,29.11.16,172656
JI15642,HU,GB,14.07.17,172656
LW56533,GB,LU,17.03.18,172656
TK81381,LU,SG,14.05.18,172656
UM161085,SG,CZ,11.01.19,172656
AH910162,CZ,MD,17.07.19,172656
KU1047106,MD,IS,13.02.20,172656
TR84132,IS,IE,26.04.20,172656
PV42218,IE,GT,01.01.21,172656
GK34711,GT,CZ,18.10.21,172656
MP71252,CZ,IS,20.06.22,172656
LH37315,IS,LU,12.09.22,172656
VD931510,LU,IE,01.10.22,172656
UJ54218,MY,PT,16.06.10,527013
YH310173,PT,IE,20.03.11,527013
DZ911038,IE,FR,23.12.11,527013
HP103672,FR,PL,21.03.12,527013
NJ51715,PL,AR,26.03.12,527013
EP97388,AR,DE,08.11.12,527013
XP22925,DE,NO,02.08.13,527013
NO71813,NO,IE,16.05.14,527013
QX710745,IE,JP,04.04.15,527013
FB44831,JP,PR,23.11.15,527013
XV810928,PR,IS,09.10.16,527013
LQ83484,IS,MX,05.12.16,527013
ZT211065,MX,MY,17.09.17,527013
CS63989,MY,MT,04.05.18,527013
LH1101035,MT,IE,11.09.18,527013
ZZ810151,IE,CA,01.08.19,527013
TV1043510,CA,JP,13.05.20,527013
CD35749,JP,AZ,07.01.21,527013
FO82641,AZ,HU,18.01.21,527013
LT310785,HU,IE,07.04.21,527013
WN6810105,IE,MX,09.01.22,527013
XM310658,MX,HU,26.01.22,527013
WO610741,HU,ZA,27.12.22,527013
HS83372,AR,DZ,19.01.10,424791
SB11951,DZ,IE,18.04.10,424791
PB73813,IE,CA,28.01.11,424791
QW565710,CA,ZA,04.12.11,424791
JJ15183,ZA,IE,02.11.12,424791
TZ83977,IE,CA,20.01.13,424791
JD105489,CA,IE,11.05.13,424791
RF49166,IE,PR,04.05.14,424791
VS34668,PR,GB,14.04.15,424791
YW69939,GB,BD,24.04.15,424791
XV22975,BD,IE,22.11.15,424791
WT106694,IE,MX,14.11.16,424791
NL42471,MX,TR,16.07.17,424791
FT531102,TR,PR,11.01.18,424791
JL23855,PR,CA,23.06.18,424791
BO14994,CA,SG,05.12.18,424791
VY65855,SG,TR,27.06.19,424791
EH661091,TR,FI,17.12.19,424791
AU52857,FI,CO,16.01.20,424791
IU77244,CO,US,20.09.20,424791
QE110615,US,PR,06.10.20,424791
ZV108688,PR,PT,25.06.21,424791
QE91534,PT,AR,03.06.22,424791
NZ410884,AR,AT,06.01.23,424791
YS19276,MD,MX,08.12.10,465159
YZ86936,MX,JP,27.09.11,465159
NC810885,JP,PH,07.04.12,465159
WU18474,PH,IE,26.05.12,465159
KU316101,IE,TR,15.03.13,465159
BP85276,TR,EE,13.07.13,465159
YW44394,EE,IE,18.03.14,465159
BU89269,IE,BG,27.02.15,465159
SH62118,BG,SE,10.10.15,465159
LI74243,SE,IT,22.02.16,465159
AG49312,IT,ZA,04.04.16,465159
EA34214,ZA,MX,15.11.16,465159
QA74759,MX,NO,19.08.17,465159
MT24662,NO,HU,07.07.18,465159
YY63594,HU,FR,10.09.18,465159
ZH61861,FR,DE,17.12.18,465159
QX681027,DE,BR,22.11.19,465159
II79268,BR,HR,02.06.20,465159
NM810739,HR,BG,29.04.21,465159
FH107151,BG,MD,04.02.22,465159
DE91426,MD,DK,21.12.22,465159
BK96314,AT,CZ,18.04.10,132322
TC105632,CZ,FR,15.07.10,132322
SN15862,FR,BR,20.10.10,132322
BB267110,BR,HR,19.01.11,132322
WJ46223,HR,LT,09.02.11,132322
LR481106,LT,GT,10.08.11,132322
WX234210,GT,TR,06.11.11,132322
XE153101,TR,DE,29.06.12,132322
NP25489,DE,IS,15.03.13,132322
IF251102,IS,AT,10.01.14,132322
DS96398,AT,KR,16.09.14,132322
DX677110,KR,CZ,16.11.14,132322
TG55766,CZ,SE,22.09.15,132322
IR212109,SE,RU,18.05.16,132322
KJ29629,RU,CA,25.01.17,132322
TJ101433,CA,IE,13.12.17,132322
CW1027510,IE,JP,20.10.18,132322
LH321054,JP,FI,29.05.19,132322
CR538107,FI,AR,13.12.19,132322
VH99878,AR,CO,22.05.20,132322
AF7291010,CO,IE,17.01.21,132322
VN319106,IE,MY,21.01.21,132322
SL72314,MY,IS,22.07.21,132322
SN28178,IS,CZ,24.02.22,132322
KZ410941,CZ,TR,14.06.22,132322
NP17879,TR,CH,23.02.23,132322
WO101928,IS,MY,31.03.10,861181
DD73996,MY,RU,21.07.10,861181
UC91331,RU,HU,03.01.11,861181
WU264101,HU,CR,13.02.11,861181
CQ44977,CR,FI,21.07.11,861181
VJ410559,FI,CH,12.09.11,861181
NN1076104,CH,IE,27.05.12,861181
NY188101,IE,FR,20.08.12,861181
HE1019103,FR,HU,07.04.13,861181
IT834910,HU,IE,27.09.13,861181
CH48645,IE,BE,04.05.14,861181
DT1083109,BE,NO,17.02.15,861181
DN891062,NO,LU,27.12.15,861181
ZV46249,LU,BG,08.05.16,861181
SI101979,BG,PR,30.09.16,861181
LQ11932,PR,ES,04.02.17,861181
GC32754,ES,CH,27.05.17,861181
JS105141,CH,IE,19.04.18,861181
JW98175,IE,SG,06.01.19,861181
RI5102810,SG,EE,03.02.19,861181
CL51738,EE,IE,18.01.20,861181
YN93815,IE,BE,17.02.20,861181
YN911108,BE,HU,27.03.20,861181
UD1049102,HU,IE,14.04.20,861181
HM109511,IE,TR,30.04.20,861181
JB210281,TR,BG,17.01.21,861181
NS551072,BG,MX,24.12.21,861181
WX1071021,MX,IT,17.11.22,861181
UZ22866,IE,IT,20.03.10,455736
EZ1102710,IT,MD,02.05.10,455736
EY9101047,MD,RU,22.02.11,455736
MJ71628,RU,DZ,04.03.11,455736
DS710599,DZ,BG,08.09.11,455736
AN56525,BG,CR,15.11.11,455736
QW51554,CR,IE,23.09.12,455736
QS87332,IE,FI,16.07.13,455736
ZG23121,FI,BD,10.02.14,455736
ZG67523,BD,GB,04.03.14,455736
TC461021,GB,PH,27.12.14,455736
ZQ92233,PH,BG,26.11.15,455736
SE410689,BG,IE,16.12.15,455736
BG54634,IE,IN,07.04.16,455736
YA37576,IN,FI,22.10.16,455736
IB47852,FI,IE,20.04.17,455736
SF102975,IE,SE,30.06.17,455736
ZX86424,SE,HR,18.07.17,455736
IP42192,HR,DZ,23.08.17,455736
MU63615,DZ,IS,05.11.17,455736
ME71156,IS,MT,01.05.18,455736
VH245810,MT,SG,20.01.19,455736
RS741019,SG,IE,03.07.19,455736
EL610527,IE,MD,19.05.20,455736
QB35714,MD,IE,31.08.20,455736
RX410263,IE,BR,12.12.20,455736
NX37282,BR,HU,22.11.21,455736
WA767210,HU,PR,10.10.22,455736
NE87754,BR,LU,06.09.10,422474
YB31566,LU,HU,04.05.11,422474
VC61544,HU,CZ,17.03.12,422474
MW47653,CZ,US,04.06.12,422474
JZ1093210,US,FR,23.12.12,422474
LQ510384,FR,CH,11.03.13,422474
RV11817,CH,PL,11.06.13,422474
MT534104,PL,IE,28.04.14,422474
GO210844,IE,HU,04.06.14,422474
TE47142,HU,BG,14.04.15,422474
DV23624,BG,US,05.02.16,422474
XL987102,US,PT,18.04.16,422474
TQ102953,PT,ZA,20.11.16,422474
XM104499,ZA,CA,03.02.17,422474
XH941210,CA,DZ,15.08.17,422474
CP56162,DZ,IS,15.01.18,422474
EF541024,IS,AT,15.12.18,422474
OW67971,AT,CO,12.11.19,422474
AX221096,CO,CH,16.05.20,422474
OS55396,CH,IE,07.06.20,422474
TV881036,IE,EE,09.06.21,422474
AT81231,EE,PT,17.06.21,422474
