movie_id,imdbId,tmdbId
2670,53143,9660.0
2671,67588,15393.0
2672,86312,12502.0
2673,79766,10373.0
2674,44207,16380.0
2675,260866,12103.0
2676,252501,11313.0
2677,196229,9398.0
2678,206314,10866.0
2679,240890,9778.0
2680,80437,16121.0
2681,80474,1623.0
2682,80516,13550.0
2683,80549,16769.0
2684,80556,42158.0
2685,80610,1716.0
2686,219965,3172.0
2687,108148,12780.0
2688,166924,1018.0
2689,206963,25641.0
2690,164917,16767.0
2691,66999,984.0
2692,67093,14811.0
2693,72979,14267.0
2694,120681,768.0
2695,272020,2100.0
2696,200027,11091.0
2697,243017,9081.0
2698,272152,167.0
2699,246578,141.0
2700,264796,11457.0
2701,243133,10778.0
2702,234988,67385.0
2703,198781,585.0
2704,267804,10796.0
2705,275719,23949.0
2706,252503,11088.0
2707,256380,9889.0
2708,241527,671.0
2709,265087,11469.0
2710,253798,14369.0
2711,266987,1535.0
2712,256009,1433.0
2713,247425,1999.0
2714,62994,16085.0
2715,53472,269.0
2716,83630,16441.0
2717,74899,11422.0
2718,76342,31037.0
2719,35140,32847.0
2720,24264,39938.0
2721,75824,5781.0
2722,80716,3537.0
2723,80745,3604.0
2724,52564,6974.0
2725,74483,10649.0
2726,82350,42566.0
2727,76070,17689.0
2728,100054,10847.0
2729,54135,299.0
2730,81568,42160.0
2731,86383,10650.0
2732,159273,8007.0
2733,240772,161.0
2734,270259,31064.0
2735,283509,8342.0
2736,37515,4886.0
2737,20697,228.0
2738,87747,23111.0
2739,211915,194.0
2740,277371,11397.0
2741,259711,1903.0
2742,280778,11889.0
2743,259393,9523.0
2744,265666,9428.0
2745,101452,1649.0
2746,90852,11938.0
2747,278488,8386.0
2748,268397,12589.0
2749,279889,12312.0
2750,35423,11232.0
2751,120737,120.0
2752,268995,11086.0
2753,268978,453.0
2754,63415,10794.0
2755,51201,37257.0
2756,248667,8489.0
2757,265086,855.0
2758,245046,12660.0
2759,86619,10269.0
2760,280707,5279.0
2761,277027,10950.0
2762,285742,1365.0
2763,120824,6440.0
2764,105789,61418.0
2765,273923,11857.0
2766,237534,6312.0
2767,99044,11595.0
2768,103129,18317.0
2769,82288,848.0
2770,87078,9610.0
2771,240468,11891.0
2772,281373,11888.0
2773,83511,150.0
2774,106770,10423.0
2775,145046,57976.0
2776,66026,651.0
2777,60955,20620.0
2778,245844,11362.0
2779,265349,2637.0
2780,281358,10229.0
2781,276501,12659.0
2782,270933,68149.0
2783,220627,35650.0
2784,293416,9606.0
2785,208990,11447.0
2786,250081,16550.0
2787,219405,13915.0
2788,240900,20009.0
2789,188453,2084.0
2790,295552,74692.0
2791,72353,4031.0
2792,265298,11870.0
2793,233469,9884.0
2794,265713,27593.0
2795,108037,11528.0
2796,275022,17130.0
2797,251114,10592.0
2798,251160,8470.0
2799,280030,16690.0
2800,247745,39939.0
2801,44391,32499.0
2802,69281,993.0
2803,75276,11698.0
2804,259288,10052.0
2805,207524,13791.0
2806,265343,480.0
2807,143861,18984.0
2808,74174,23479.0
2809,216651,15999.0
2810,50986,614.0
2811,243736,2752.0
2812,277434,10590.0
2813,68273,22910.0
2814,104254,13225.0
2815,80057,7219.0
2816,268695,2135.0
2817,35015,965.0
2818,109855,33135.0
2819,80836,54287.0
2820,80889,32030.0
2821,81176,39543.0
2822,76489,24032.0
2823,268380,425.0
2824,120804,1576.0
2825,284490,5851.0
2826,264761,15647.0
2827,282864,38880.0
2828,245574,1391.0
2829,83169,10627.0
2830,81441,27930.0
2831,81445,259557.0
2832,81480,28124.0
2833,81506,15119.0
2834,81529,12705.0
2835,76729,11006.0
2836,81562,21629.0
2837,187738,36586.0
2838,266452,9275.0
2839,258000,4547.0
2840,265662,14635.0
2841,254686,1791.0
2842,102103,17990.0
2843,257756,11560.0
2844,283111,11452.0
2845,246134,35944.0
2846,83590,26851.0
2847,42876,548.0
2848,76723,11590.0
2849,264472,1537.0
2850,264616,12149.0
2851,253867,11812.0
2852,219822,441.0
2853,259446,8346.0
2854,50086,14168.0
2855,99892,2565.0
2856,38890,307.0
2857,94137,12154.0
2858,98966,11630.0
2859,264935,11892.0
2860,277296,9334.0
2861,157583,10491.0
2862,247586,18079.0
2863,262911,59199.0
2864,275309,1282.0
2865,287645,69324.0
2866,235737,11468.0
2867,47892,26030.0
2868,104466,28384.0
2869,71746,27094.0
2870,278823,9689.0
2871,145487,557.0
2872,110157,24767.0
2873,250797,2251.0
2874,239234,2894.0
2875,50634,38360.0
2876,276751,245.0
2877,121765,1894.0
2878,247199,4012.0
2879,278500,9026.0
2880,77523,15417.0
2881,77838,13963.0
2882,278435,1957.0
2883,278504,320.0
2884,166813,9023.0
2885,268690,17734.0
2886,56406,53229.0
2887,164184,4614.0
2888,90570,15677.0
2889,105219,13153.0
2890,280486,3132.0
2891,279778,9583.0
2892,298798,18408.0
2893,285441,13245.0
2894,258463,2501.0
2895,267913,9637.0
2896,245562,12100.0
2897,238924,16857.0
2898,282768,52258.0
2899,210065,10394.0
2900,244479,15813.0
2901,82146,18905.0
2902,40823,21635.0
2903,275847,11544.0
2904,181689,180.0
2905,252444,9555.0
2906,286179,57022.0
2907,280590,2022.0
2908,258273,50035.0
2909,265591,9719.0
2910,120912,608.0
2911,289408,59387.0
2912,253556,6278.0
2913,257044,4147.0
2914,269499,14651.0
2915,50084,15096.0
2916,44744,20324.0
2917,68156,14902.0
2918,65234,2721.0
2919,254455,1364.0
2920,271367,8869.0
2921,267626,8665.0
2922,243585,10996.0
2923,295178,818.0
2924,303353,29047.0
2925,271219,39141.0
2926,79641,6404.0
2927,74205,19133.0
2928,61810,24130.0
2929,59557,23728.0
2930,58888,3780.0
2931,88286,8764.0
2932,286106,2675.0
2933,265930,12308.0
2934,287717,9488.0
2935,279113,9962.0
2936,309377,9573.0
2937,295701,7451.0
2938,274309,2750.0
2939,327036,20337.0
2940,93780,10081.0
2941,73631,11484.0
2942,256276,30072.0
2943,265459,9357.0
2944,261289,12771.0
2945,280424,26942.0
2946,300453,97447.0
2947,82186,10323.0
2948,102059,9595.0
2949,80025,24750.0
2950,90966,9941.0
2951,94025,10859.0
2952,87507,16806.0
2953,117883,9299.0
2954,293662,4108.0
2955,280760,9685.0
2956,103924,14361.0
2957,107212,33506.0
2958,39111,19049.0
2959,44829,32961.0
2960,292542,19460.0
2961,250258,575.0
2962,283832,1958.0
2963,274497,23550.0
2964,274812,11013.0
2965,245429,129.0
2966,326306,54714.0
2967,256415,11529.0
2968,290095,10771.0
2969,179098,31005.0
2970,281364,2110.0
2971,289765,9533.0
2972,280491,4107.0
2973,246677,10575.0
2974,101898,21828.0
2975,95895,24348.0
2976,35211,19140.0
2977,98575,37606.0
2978,86373,12921.0
2979,99581,12719.0
2980,292644,1809.0
2981,283139,10994.0
2982,310793,1430.0
2983,272338,8051.0
2984,298130,565.0
2985,252480,15192.0
2986,296166,30309.0
2987,95327,12477.0
2988,76666,11009.0
2989,80031,5917.0
2990,82085,11644.0
2991,82200,26560.0
2992,82353,31679.0
2993,82370,12579.0
2994,82382,85058.0
2995,82405,25113.0
2996,82431,28893.0
2997,82432,11646.0
2998,82677,21874.0
2999,82783,25468.0
3000,82949,1672.0
3001,288477,9645.0
3002,322802,9012.0
3003,259484,13098.0
3004,286261,12454.0
3005,120679,1360.0
3006,299117,13441.0
3007,58756,19662.0
3008,297181,8427.0
3009,280665,9280.0
3010,298203,65.0
3011,297884,10712.0
3012,295297,672.0
3013,273435,16351.0
3014,313196,542.0
3015,314725,30192.0
3016,263734,34341.0
3017,280609,11880.0
3018,102368,2528.0
3019,99669,12716.0
3020,99266,12717.0
3021,81427,13386.0
3022,83089,49934.0
3023,83190,11524.0
3024,246460,36669.0
3025,283530,17187.0
3026,293815,10426.0
3027,258068,8198.0
3028,287467,64.0
3029,307479,2103.0
3030,133240,9016.0
3031,118767,20992.0
3032,90368,66091.0
3033,279064,6007.0
3034,110308,25284.0
3035,213121,35612.0
3036,58777,14433.0
3037,289848,9932.0
3038,262396,13369.0
3039,268126,2757.0
3040,238380,7299.0
3041,290329,4241.0
3042,83271,22257.0
3043,83284,17360.0
3044,83557,38849.0
3045,83702,42124.0
3046,83806,17590.0
3047,303933,13497.0
3048,302640,11852.0
3049,252076,7303.0
3050,253754,201.0
3051,257360,2755.0
3052,220580,10856.0
3053,300214,18602.0
3054,167261,121.0
3055,245929,25838.0
3056,307901,1429.0
3057,168786,13435.0
3058,217505,3131.0
3059,313737,2642.0
3060,272207,11022.0
3061,75968,19067.0
3062,100143,14931.0
3063,102492,4032.0
3064,96283,8392.0
3065,71222,16938.0
3066,73115,4561.0
3067,68575,16993.0
3068,264464,640.0
3069,299658,1574.0
3070,274558,590.0
3071,290210,13560.0
3072,309912,29339.0
3073,253474,423.0
3074,85794,262.0
3075,290538,4912.0
3076,305711,12090.0
3077,271668,11078.0
3078,317248,598.0
3079,75675,11222.0
3080,103671,13199.0
3081,57869,8073.0
3082,106500,15278.0
3083,101748,14667.0
3084,52918,34148.0
3085,29453,26252.0
3086,280653,9045.0
3087,106833,61807.0
3088,70155,7514.0
3089,309593,9358.0
3090,292506,1647.0
3091,280720,9027.0
3092,308514,21189.0
3093,303361,10894.0
3094,49291,28528.0
3095,160611,12490.0
3096,105622,15802.0
3097,84112,37191.0
3098,84237,10150.0
3099,84329,8288.0
3100,84335,15600.0
3101,84352,11949.0
3102,84422,42130.0
3103,84555,14645.0
3104,84597,21923.0
3105,84628,1563.0
3106,84777,29702.0
3107,84814,9699.0
3108,251127,9919.0
3109,300471,6038.0
3110,287978,9480.0
3111,299458,13132.0
3112,291579,12112.0
3113,78872,17264.0
3114,59573,33364.0
3115,43961,59401.0
3116,53172,4952.0
3117,74851,991.0
3118,289992,11615.0
3119,302886,11635.0
3120,315543,102.0
3121,273982,14293.0
3122,324080,105024.0
3123,306685,10623.0
3124,91374,21867.0
3125,314353,9567.0
3126,290673,979.0
3127,161860,1591.0
3128,256359,24186.0
3129,286499,455.0
3130,310357,10929.0
3131,283003,12079.0
3132,35417,23159.0
3133,60182,15347.0
3134,99776,8996.0
3135,47030,17729.0
3136,99699,12157.0
3137,86087,10293.0
3138,178868,2671.0
3139,96028,45129.0
3140,103036,41164.0
3141,28597,14675.0
3142,264395,10782.0
3143,286788,10735.0
3144,316188,25461.0
3145,334416,51927.0
3146,100998,12516.0
3147,281820,6016.0
3148,183649,1817.0
3149,275277,11299.0
3150,304328,21052.0
3151,311519,7294.0
3152,305224,9506.0
3153,280477,14290.0
3154,251736,2662.0
3155,300140,12093.0
3156,245803,11817.0
3157,310281,13370.0
3158,311289,8326.0
3159,301727,11516.0
3160,236027,10180.0
3161,67800,994.0
3162,66769,10514.0
3163,60390,1714.0
3164,327920,14308.0
3165,91396,9930.0
3166,310910,10743.0
3167,309698,2832.0
3168,334405,16636.0
3169,306841,18736.0
3170,290334,36658.0
3171,290145,46989.0
3172,118926,20689.0
3173,285861,15394.0
3174,301414,22016.0
3175,308878,22958.0
3176,88915,1816.0
3177,92067,10515.0
3178,234215,604.0
3179,309530,10720.0
3180,281724,51230.0
3181,283900,1555.0
3182,315327,310.0
3183,304081,30055.0
3184,286516,12544.0
3185,266543,12.0
3186,317740,9654.0
3187,342172,2260.0
3188,322259,584.0
3189,298228,1088.0
3190,60748,5921.0
3191,101020,47423.0
3192,178022,50285.0
3193,71143,147729.0
3194,74281,15462.0
3195,31225,43828.0
3196,93267,47715.0
3197,104743,12629.0
3198,59711,21027.0
3199,66279,37662.0
3200,43137,14551.0
3201,19760,26317.0
3202,108330,8092.0
3203,101410,290.0
3204,103791,2470.0
3205,59183,10243.0
3206,51878,40085.0
3207,57427,3009.0
3208,54428,6643.0
3209,102456,41791.0
3210,329028,10152.0
3211,289043,170.0
3212,305357,9471.0
3213,71141,216.0
3214,29808,52758.0
3215,74811,11482.0
3216,69495,6949.0
3217,286716,1927.0
3218,333780,10327.0
3219,165982,14411.0
3220,181852,296.0
3221,324133,302.0
3222,325980,22.0
3223,311429,8698.0
3224,300015,17920.0
3225,172156,8961.0
3226,319524,17403.0
3227,274166,9486.0
3228,284850,20439.0
3229,301199,3472.0
3230,322725,35265.0
3231,325703,1996.0
3232,329575,4464.0
3233,252299,9104.0
3234,342167,33339.0
3235,319769,54580.0
3236,286947,4613.0
3237,68240,12530.0
3238,102202,24993.0
3239,55256,430.0
3240,94764,21512.0
3241,61177,21449.0
3242,328828,8273.0
3243,283883,50350.0
3244,318411,8094.0
3245,314630,26195.0
3246,322330,10330.0
3247,257076,9257.0
3248,61132,33954.0
3249,45274,833.0
3250,103888,26755.0
3251,329101,6466.0
3252,338077,20210.0
3253,316356,2055.0
3254,286112,11770.0
3255,263757,14926.0
3256,305206,2771.0
3257,109369,17745.0
3258,45888,18573.0
3259,90103,8992.0
3260,62467,11206.0
3261,46438,18148.0
3262,91830,54898.0
3263,66434,636.0
3264,41546,11898.0
3265,51381,44585.0
3266,78721,9051.0
3267,100814,9362.0
3268,57413,936.0
3269,75066,12268.0
3270,88944,10999.0
3271,79073,33521.0
3272,68361,4593.0
3273,44741,3782.0
3274,99040,2891.0
3275,308808,19433.0
3276,67445,6619.0
3277,288045,10610.0
3278,270980,2830.0
3279,357470,21413.0
3280,303816,11547.0
3281,325805,7270.0
3282,285823,1428.0
3283,246592,17906.0
3284,335266,153.0
3285,291350,33320.0
3286,103285,10617.0
3287,108592,10619.0
3288,70510,11293.0
3289,88993,8408.0
3290,64418,14030.0
3291,327137,13156.0
3292,320691,277.0
3293,281686,9707.0
3294,266489,7288.0
3295,327850,10159.0
3296,328589,10934.0
3297,309820,5653.0
3298,286244,9662.0
3299,86541,837.0
3300,284262,20303.0
3301,282674,19666.0
3302,55031,821.0
3303,97728,11475.0
3304,31885,776.0
3305,47472,16563.0
3306,89424,11703.0
3307,74119,891.0
3308,115561,12531.0
3309,267287,10881.0
3310,92603,11832.0
3311,103786,11806.0
3312,101507,650.0
3313,85959,4543.0
3314,65207,11046.0
3315,94138,13339.0
3316,91251,25237.0
3317,210070,9871.0
3318,102768,11364.0
3319,82000,39916.0
3320,61809,18900.0
3321,35575,3087.0
3322,107692,14282.0
3323,56291,11502.0
3324,332379,1584.0
3325,340377,2056.0
3326,335563,4997.0
3327,340468,8439.0
3328,327056,322.0
3329,138524,11775.0
3330,266697,24.0
3331,313542,11329.0
3332,311648,1550.0
3333,316465,13920.0
3334,306047,4256.0
3335,363589,1807.0
3336,64505,10536.0
3337,313670,1376.0
3338,165832,20312.0
3339,325655,10389.0
3340,48956,897.0
3341,65531,11657.0
3342,308383,10922.0
3343,323944,13537.0
3344,242653,605.0
3345,363510,33222.0
3346,319343,10719.0
3347,379713,23995.0
3348,155722,1277.0
3349,314331,508.0
3350,101862,11846.0
3351,373175,50314.0
3352,318155,10715.0
3353,311113,8619.0
3354,343121,21525.0
3355,338188,12146.0
3356,348836,4970.0
3357,315733,470.0
3358,338135,11042.0
3359,307987,10147.0
3360,104237,11012.0
3361,293088,30068.0
3362,99365,9556.0
3363,85426,19184.0
3364,50307,24203.0
3365,101829,9065.0
3366,99615,10168.0
3367,119167,10234.0
3368,102943,14022.0
3369,86567,860.0
3370,48452,48035.0
3371,36969,22744.0
3372,27075,17831.0
3373,19254,780.0
3374,10323,234.0
3375,91167,5143.0
3376,102004,11384.0
3377,102034,8010.0
3378,102070,9292.0
3379,77745,11850.0
3380,102266,9319.0
3381,70849,1643.0
3382,101316,10995.0
3383,48424,3112.0
3384,102598,2611.0
3385,105104,10538.0
3386,100404,11092.0
3387,266308,3176.0
3388,107156,9261.0
3389,73650,5336.0
3390,102443,23908.0
3391,90022,11509.0
3392,100449,10729.0
3393,107927,2047.0
3394,100485,14249.0
3395,150662,11634.0
3396,90142,11824.0
3397,103030,8222.0
3398,210358,20067.0
3399,100935,483.0
3400,94332,6069.0
3401,119807,11676.0
3402,27630,28292.0
3403,59903,3681.0
3404,26942,31798.0
3405,28333,20325.0
3406,22286,17687.0
3407,37120,17641.0
3408,70239,12545.0
3409,31210,27972.0
3410,55798,898.0
3411,68182,2000.0
3412,38348,648.0
3413,59229,19120.0
3414,67372,11316.0
3415,40724,3089.0
3416,72417,29845.0
3417,31971,995.0
3418,62765,916.0
3419,30287,1976.0
3420,31455,31685.0
3421,24034,3062.0
3422,56575,12708.0
3423,69097,11610.0
3424,87892,15927.0
3425,53146,40423.0
3426,71129,7857.0
3427,299977,79.0
3428,23027,13912.0
3429,71524,987.0
3430,307385,30140.0
3431,87544,81.0
3432,101745,11821.0
3433,73582,20126.0
3434,46911,827.0
3435,93207,20043.0
3436,41090,25431.0
3437,60908,17685.0
3438,102511,2742.0
3439,26778,37719.0
3440,87280,9063.0
3441,318374,10744.0
3442,298845,10511.0
3443,342804,22289.0
3444,325710,616.0
3445,319061,587.0
3446,337741,6964.0
3447,338466,1792.0
3448,335119,3635.0
3449,167260,122.0
3450,304415,11820.0
3451,337909,8696.0
3452,317910,12698.0
3453,315983,11093.0
3454,340855,504.0
3455,159365,2289.0
3456,338337,9620.0
3457,316396,10601.0
3458,360139,14844.0
3459,364930,37088.0
3460,343135,5966.0
3461,61089,65012.0
3462,98987,9548.0
3463,50706,427.0
3464,33553,3022.0
3465,46487,778.0
3466,41498,23567.0
3467,37382,22584.0
3468,33717,27725.0
3469,39302,16227.0
3470,36244,980.0
3471,33149,16933.0
3472,28346,37833.0
3473,76578,5205.0
3474,47528,405.0
3475,296042,9696.0
3476,72730,4917.0
3477,52080,5055.0
3478,62803,11708.0
3479,105810,17736.0
3480,289879,1954.0
3481,335559,13476.0
3482,379557,11194.0
3483,349825,14292.0
3484,234940,44539.0
3485,309987,1278.0
3486,307109,18841.0
3487,328538,11023.0
3488,343660,1824.0
3489,361925,16784.0
3490,323872,11083.0
3491,329388,337.0
3492,52738,2576.0
3493,74121,22561.0
3494,91828,2099.0
3495,31385,42852.0
3496,356150,9352.0
3497,335345,615.0
3498,338096,10677.0
3499,301357,338.0
3500,317648,2023.0
3501,335438,9384.0
3502,60827,797.0
3503,35753,29084.0
3504,46187,25955.0
3505,89393,24548.0
3506,358349,17047.0
3507,265208,10591.0
3508,363988,1586.0
3509,329767,156.0
3510,363547,924.0
3511,338013,38.0
3512,332658,16941.0
3513,300051,9541.0
3514,335245,5516.0
3515,276919,553.0
3516,167190,1487.0
3517,337697,11137.0
3518,351977,11358.0
3519,318974,10733.0
3520,327679,14442.0
3521,327247,2122.0
3522,326977,25300.0
3523,49833,6844.0
3524,77402,923.0
3525,42327,33839.0
3526,70644,133919.0
3527,88680,10843.0
3528,378194,393.0
3529,330793,7220.0
3530,380615,33823.0
3531,337563,10096.0
3532,328107,9509.0
3533,323033,11141.0
3534,377092,10625.0
3535,338526,7131.0
3536,332452,652.0
3537,293007,8440.0
3538,379217,883.0
3539,36515,68440.0
3540,89092,11864.0
3541,70034,9461.0
3542,118845,18329.0
3543,99762,17993.0
3544,77914,26517.0
3545,51077,28285.0
3546,58083,502.0
3547,58279,30959.0
3548,88650,20561.0
3549,62512,667.0
3550,86034,700.0
3551,243664,26976.0
3552,86006,36670.0
3553,32943,43818.0
3554,35567,20640.0
3555,62229,5511.0
3556,48445,13936.0
3557,89015,294.0
3558,56241,1162.0
3559,102467,34328.0
3560,259153,14980.0
3561,105017,26670.0
3562,120711,10940.0
3563,275773,5842.0
3564,112130,164721.0
3565,78966,988.0
3566,46268,204.0
3567,45012,33575.0
3568,20640,13913.0
3569,34587,25508.0
3570,61439,18978.0
3571,73012,12310.0
3572,38854,25736.0
3573,89114,9872.0
3574,107617,19552.0
3575,59592,2786.0
3576,62480,8075.0
3577,29850,10235.0
3578,57197,11533.0
3579,80297,140207.0
3580,50613,3777.0
3581,346336,11659.0
3582,288439,16876.0
3583,108171,9545.0
3584,328802,1926.0
3585,80120,11474.0
3586,146455,10916.0
3587,146247,10921.0
3588,121804,10941.0
3589,92117,24798.0
3590,53976,11656.0
3591,27260,14588.0
3592,31398,24965.0
3593,287839,192936.0
3594,142032,876.0
3595,258760,1583.0
3596,106936,17653.0
3597,114720,11069.0
3598,102035,8468.0
3599,61791,22682.0
3600,70518,11577.0
3601,67140,336.0
3602,72913,49636.0
3603,51808,1059.0
3604,57565,12493.0
3605,105121,13122.0
3606,235327,14273.0
3607,86637,11030.0
3608,63611,26372.0
3609,57611,11506.0
3610,55499,11602.0
3611,51365,29453.0
3612,38669,14638.0
3613,209077,7090.0
3614,75784,5902.0
3615,338564,10775.0
3616,365376,4552.0
3617,87003,12762.0
3618,91083,14510.0
3619,72856,13282.0
3620,46807,18283.0
3621,105159,13823.0
3622,343168,14108.0
3623,199683,4291.0
3624,374546,113.0
3625,68638,5916.0
3626,308379,12205.0
3627,108327,27804.0
3628,124207,46187.0
3629,60522,3001.0
3630,70379,203.0
3631,23042,29740.0
3632,180748,250.0
3633,99399,19086.0
3634,90888,15392.0
3635,18455,631.0
3636,92593,1786.0
3637,104346,16219.0
3638,53611,22718.0
3639,221111,11315.0
3640,62794,29146.0
3641,53779,439.0
3642,193253,823.0
3643,102820,20289.0
3644,26174,16905.0
3645,92494,11548.0
3646,57840,42791.0
3647,64030,22522.0
3648,53619,5165.0
3649,52893,5544.0
3650,46478,14696.0
3651,69947,4909.0
3652,100258,19185.0
3653,22111,28257.0
3654,14429,22596.0
3655,67350,27459.0
3656,55601,4497.0
3657,119630,25224.0
3658,79833,15371.0
3659,106307,11044.0
3660,75612,41662.0
3661,107843,10498.0
3662,100112,11796.0
3663,330229,870.0
3664,33874,26319.0
3665,46816,10178.0
3666,39192,16391.0
3667,79116,10734.0
3668,40662,10949.0
3669,298148,809.0
3670,319262,435.0
3671,367085,12657.0
3672,367790,28219.0
3673,332375,13193.0
3674,304141,673.0
3675,363226,246.0
3676,296572,2789.0
3677,356634,8920.0
3678,374900,8193.0
3679,101746,26142.0
3680,63759,18333.0
3681,20827,80708.0
3682,93871,33441.0
3683,65889,26451.0
3684,40495,62000.0
3685,390521,9372.0
3686,56119,662.0
3687,53114,31217.0
3688,54188,19414.0
3689,42041,15794.0
3690,100133,12651.0
3691,91209,9542.0
3692,22913,136.0
3693,8133,47653.0
3694,364725,9472.0
3695,362227,594.0
3696,377752,8981.0
3697,381707,12153.0
3698,332280,11036.0
3699,352277,15237.0
3700,28772,11939.0
3701,342213,25783.0
3702,99851,23378.0
3703,168122,3293.0
3704,104810,36947.0
3705,250468,14365.0
3706,104573,16136.0
3707,29870,13696.0
3708,24803,44494.0
3709,152930,2330.0
3710,295721,2334.0
3711,388473,13398.0
3712,93693,10780.0
3713,361596,1777.0
3714,93886,11584.0
3715,87597,11884.0
3716,316654,558.0
3717,381681,80.0
3718,349683,9477.0
3719,357413,8699.0
3720,356470,11247.0
3721,343818,2048.0
3722,390221,436.0
3723,95468,10754.0
3724,372183,2502.0
3725,23563,12206.0
3726,69280,24559.0
3727,39169,27437.0
3728,40806,62694.0
3729,57091,1040.0
3730,243609,1783.0
3731,55572,31522.0
3732,57171,42801.0
3733,64840,5179.0
3734,38494,20417.0
3735,368447,6947.0
3736,333766,401.0
3737,275083,23305.0
3738,60438,17768.0
3739,369339,1538.0
3740,345061,2577.0
3741,96336,41975.0
3742,366551,11282.0
3743,337960,14389.0
3744,370263,395.0
3745,361309,23601.0
3746,83652,20120.0
3747,324554,11208.0
3748,71115,16153.0
3749,46521,12548.0
3750,337921,9759.0
3751,318627,1577.0
3752,346156,5137.0
3753,360201,11823.0
3754,361620,13969.0
3755,318462,1653.0
3756,365748,747.0
3757,44509,84214.0
3758,71877,4176.0
3759,89560,11177.0
3760,349710,11128.0
3761,356721,1599.0
3762,361696,14024.0
3763,390384,14337.0
3764,372588,3989.0
3765,380609,25313.0
3766,61655,3053.0
3767,90985,18499.0
3768,390022,13416.0
3769,390538,1435.0
3770,364343,11099.0
3771,375063,9675.0
3772,361862,4553.0
3773,383694,11109.0
3774,396705,126148.0
3775,387564,176.0
3776,350258,1677.0
3777,317705,9806.0
3778,338348,5255.0
3779,362269,11184.0
3780,367479,10589.0
3781,317198,9801.0
3782,308644,866.0
3783,368891,2059.0
3784,275491,140.0
3785,345950,11836.0
3786,390299,174787.0
3787,376541,2288.0
3788,385004,9550.0
3789,349903,163.0
3790,359013,36648.0
3791,72272,33740.0
3792,364517,8424.0
3793,391024,18889.0
3794,15324,992.0
3795,15841,42359.0
3796,15881,1405.0
3797,18037,939.0
3798,19421,25768.0
3799,20530,626.0
3800,21079,27899.0
3801,23427,877.0
3802,24844,43904.0
3803,27652,14615.0
3804,28683,43874.0
3805,28691,16515.0
3806,29604,43864.0
3807,30241,16274.0
3808,32701,17801.0
3809,35238,22387.0
3810,35415,27655.0
3811,36506,41391.0
3812,37094,43307.0
3813,40919,33115.0
3814,41587,45578.0
3815,42804,800.0
3816,48434,803.0
3817,52278,43137.0
3818,53115,34528.0
3819,53168,690.0
3820,54144,36872.0
3821,55233,34530.0
3822,55728,17185.0
3823,56058,14537.0
3824,56262,13671.0
3825,58213,10299.0
3826,58430,3763.0
3827,58946,17295.0
3828,59026,13187.0
3829,59798,42731.0
3830,60107,895.0
3831,60802,789.0
3832,61101,45706.0
3833,61882,17905.0
3834,62136,10227.0
3835,62687,9929.0
3836,62759,20873.0
3837,65772,2860.0
3838,66214,26606.0
3839,66565,20848.0
3840,66601,2998.0
3841,67355,9394.0
3842,67866,13041.0
3843,68503,18250.0
3844,70698,22307.0
3845,70842,21035.0
3846,71269,32044.0
3847,71571,16246.0
3848,71615,8327.0
3849,72901,9385.0
3850,73179,43430.0
3851,73580,9652.0
3852,73820,38783.0
3853,74084,3870.0
3854,74605,33324.0
3855,75223,11558.0
3856,76843,61280.0
3857,77655,13514.0
3858,78062,98851.0
3859,79489,18966.0
3860,81874,64353.0
3861,83480,149645.0
3862,85474,15251.0
3863,86491,15301.0
3864,88275,33138.0
3865,88461,8221.0
3866,88727,17663.0
3867,89374,9056.0
3868,89869,10176.0
3869,91670,24657.0
3870,92263,11471.0
3871,92337,
3872,93412,4043.0
3873,93777,8852.0
3874,93978,30421.0
3875,94357,18305.0
3876,94791,8677.0
3877,95715,18917.0
3878,96386,4271.0
3879,96639,13057.0
3880,97814,16859.0
3881,99329,9768.0
3882,99426,11909.0
3883,99864,2670.0
3884,100685,1662.0
3885,101254,20562.0
3886,101258,18311.0
3887,102015,4539.0
3888,102164,12776.0
3889,102293,17467.0
3890,104652,11621.0
3891,104663,47714.0
3892,104670,19087.0
3893,106341,14135.0
3894,108188,7500.0
3895,108941,13519.0
3896,110200,17809.0
3897,110917,19223.0
3898,113824,37797.0
3899,115940,37563.0
3900,118760,16992.0
3901,119237,18415.0
3902,119794,8765.0
3903,124901,9812.0
3904,127357,8697.0
3905,164961,9597.0
3906,169858,18491.0
3907,177262,29587.0
3908,177858,3716.0
3909,181627,21348.0
3910,183869,2332.0
3911,206036,28031.0
3912,207275,110147.0
3913,212712,844.0
3914,233298,16234.0
3915,235198,11075.0
3916,235618,16171.0
3917,239655,36246.0
3918,239894,17208.0
3919,250223,2899.0
3920,250440,44756.0
3921,250491,18088.0
3922,250934,20536.0
3923,260991,2440.0
3924,265651,10955.0
3925,269389,10978.0
3926,275230,919.0
3927,285005,13899.0
3928,285492,437.0
3929,293715,11178.0
3930,302585,13984.0
3931,304262,16184.0
3932,308152,11427.0
3933,310775,4689.0
3934,314979,206216.0
3935,318403,11430.0
3936,320193,26955.0
3937,328832,55931.0
3938,331811,9282.0
3939,338763,3177.0
3940,339291,11774.0
3941,340477,19341.0
3942,342492,4972.0
3943,344510,2841.0
3944,345549,11606.0
3945,347618,15370.0
3946,351817,12496.0
3947,352343,29987.0
3948,355987,36763.0
3949,363532,21200.0
3950,364569,670.0
3951,365190,25500.0
3952,366627,9667.0
3953,366777,13373.0
3954,368909,9316.0
