movie_id,title,genres
3671,Soul Plane (2004),Comedy
3672,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama
3673,Saved! (2004),Comedy|Drama
3674,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
3675,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
3676,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
3677,Garfield: The Movie (2004),Animation|Children|Comedy
3678,Napoleon Dynamite (2004),Comedy
3679,"Doctor, The (1991)",Drama
3680,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
3681,"Divorcee, The (1930)",Drama|Romance
3682,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi
3683,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller
3684,Johnny Belinda (1948),Drama
3685,Super Size Me (2004),Comedy|Documentary|Drama
3686,"Jetée, La (1962)",Romance|Sci-Fi
3687,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War
3688,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
3689,White Heat (1949),Crime|Drama|Film-Noir
3690,Memphis Belle (1990),Action|Drama|War
3691,"Hitcher, The (1986)",Action|Thriller
3692,Freaks (1932),Crime|Drama|Horror
3693,"Immigrant, The (1917)",Comedy
3694,Dodgeball: A True Underdog Story (2004),Comedy
3695,"Terminal, The (2004)",Comedy|Drama|Romance
3696,Dear Frankie (2004),Drama|Romance
3697,White Chicks (2004),Action|Comedy|Crime
3698,"Notebook, The (2004)",Drama|Romance
3699,De-Lovely (2004),Drama|Musical
3700,"Day at the Races, A (1937)",Comedy|Musical
3701,Comandante (2003),Documentary
3702,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
3703,Pirates of Silicon Valley (1999),Documentary|Drama
3704,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
3705,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller
3706,Juice (1992),Action|Crime|Drama|Thriller
3707,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
3708,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama
3709,Taxi (1998),Action|Comedy
3710,Taxi 3 (2003),Action|Comedy
3711,Tokyo Godfathers (2003),Adventure|Animation|Drama
3712,Overboard (1987),Comedy|Romance
3713,Fahrenheit 9/11 (2004),Documentary
3714,Roxanne (1987),Comedy|Romance
3715,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
3716,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
3717,Before Sunset (2004),Drama|Romance
3718,King Arthur (2004),Action|Adventure|Drama|War
3719,Anchorman: The Legend of Ron Burgundy (2004),Comedy
3720,"Cinderella Story, A (2004)",Comedy|Romance
3721,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
3722,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
3723,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
3724,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
3725,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
3726,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
3727,"Bachelor and the Bobby-Soxer, The (1947)",Comedy
3728,"Snake Pit, The (1948)",Drama
3729,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
3730,To End All Wars (2001),Action|Drama|War
3731,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
3732,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy
3733,"Prime of Miss Jean Brodie, The (1969)",Drama
3734,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
3735,"Village, The (2004)",Drama|Mystery|Thriller
3736,Garden State (2004),Comedy|Drama|Romance
3737,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
3738,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
3739,Collateral (2004),Action|Crime|Drama|Thriller
3740,Code 46 (2003),Romance|Sci-Fi
3741,"Story of Women (Affaire de femmes, Une) (1988)",Drama
3742,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
3743,Danny Deckchair (2003),Comedy|Romance
3744,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
3745,We Don't Live Here Anymore (2004),Drama
3746,"Bill Cosby, Himself (1983)",Comedy|Documentary
3747,Wicker Park (2004),Drama|Romance|Thriller
3748,Alice Doesn't Live Here Anymore (1974),Drama|Romance
3749,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
3750,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
3751,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
3752,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
3753,Wimbledon (2004),Comedy|Romance
3754,First Daughter (2004),Comedy|Romance
3755,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
3756,Shaun of the Dead (2004),Comedy|Horror
3757,"Come Back, Little Sheba (1952)",Drama
3758,Murder on the Orient Express (1974),Crime|Mystery|Thriller
3759,Mask (1985),Drama
3760,Ladder 49 (2004),Action|Drama|Thriller
3761,I Heart Huckabees (2004),Comedy
3762,Raise Your Voice (2004),Romance
3763,Primer (2004),Drama|Sci-Fi
3764,Team America: World Police (2004),Action|Adventure|Animation|Comedy
3765,P.S. (2004),Comedy|Drama|Fantasy|Romance
3766,"Fearless Vampire Killers, The (1967)",Comedy|Horror
3767,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
3768,Friday Night Lights (2004),Action|Drama
3769,Tarnation (2003),Documentary
3770,"Final Cut, The (2004)",Sci-Fi|Thriller
3771,Sideways (2004),Comedy|Drama|Romance
3772,The Machinist (2004),Drama|Mystery|Thriller
3773,Vera Drake (2004),Drama
3774,Lightning in a Bottle (2004),Documentary
3775,Saw (2004),Horror|Mystery|Thriller
3776,Ray (2004),Drama
3777,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
3778,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
3779,Kinsey (2004),Drama
3780,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
3781,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
3782,Finding Neverland (2004),Drama
3783,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
3784,Bad Education (La mala educación) (2004),Drama|Thriller
3785,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
3786,Guerrilla: The Taking of Patty Hearst (2004),Documentary
3787,Closer (2004),Drama|Romance
3788,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
3789,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
3790,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
3791,That's Entertainment (1974),Documentary
3792,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
3793,Control Room (2004),Documentary|War
3794,Sherlock Jr. (1924),Comedy|Fantasy|Romance
3795,"Freshman, The (1925)",Comedy
3796,Greed (1924),Drama
3797,"Jazz Singer, The (1927)",Drama|Musical|Romance
3798,"Steamboat Bill, Jr. (1928)",Comedy|Romance
3799,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
3800,Little Caesar (1931),Crime|Drama
3801,Scarface (1932),Crime|Drama
3802,"Atalante, L' (1934)",Comedy|Drama|Romance
3803,Fury (1936),Drama|Film-Noir
3804,Camille (1936),Drama|Romance
3805,Captains Courageous (1937),Adventure|Drama
3806,Stage Door (1937),Drama
3807,Holiday (1938),Comedy|Drama|Romance
3808,"Letter, The (1940)",Drama|Film-Noir
3809,Random Harvest (1942),Drama|Romance
3810,Tales of Manhattan (1942),Comedy|Drama
3811,Day of Wrath (Vredens dag) (1943),Drama
3812,Mr. Skeffington (1944),Drama|Romance
3813,Unfaithfully Yours (1948),Comedy
3814,"Letter to Three Wives, A (1949)",Comedy|Drama
3815,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
3816,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
3817,Teacher's Pet (1958),Comedy|Romance
3818,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War
3819,Pickpocket (1959),Crime|Drama
3820,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama
3821,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
3822,Advise and Consent (1962),Drama
3823,Harakiri (Seppuku) (1962),Drama
3824,"Music Man, The (1962)",Children|Comedy|Musical|Romance
3825,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller
3826,Onibaba (1964),Drama|Horror|War
3827,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
3828,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
3829,"Thousand Clowns, A (1965)",Comedy|Drama|Romance
3830,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
3831,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
3832,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
3833,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama
3834,Play Time (a.k.a. Playtime) (1967),Comedy
3835,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
3836,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller
3837,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance
3838,Performance (1970),Crime|Drama|Thriller
3839,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War
3840,Zabriskie Point (1970),Drama|Romance
3841,They Call Me Trinity (1971),Comedy|Western
3842,"Topo, El (1970)",Fantasy|Western
3843,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
3844,Sisters (1973),Horror|Thriller
3845,Turkish Delight (Turks fruit) (1973),Drama|Romance
3846,California Split (1974),Comedy|Drama
3847,Gone in 60 Seconds (1974),Action|Crime|Drama
3848,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
3849,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
3850,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance
3851,"Passenger, The (Professione: reporter) (1975)",Drama
3852,Trilogy of Terror (1975),Horror|Thriller
3853,1900 (Novecento) (1976),Drama|War
3854,Harlan County U.S.A. (1976),Documentary
3855,Silver Streak (1976),Action|Comedy|Crime
3856,"Turning Point, The (1977)",Drama|Romance
3857,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama
3858,"Clonus Horror, The (1979)",Horror|Sci-Fi
3859,Love at First Bite (1979),Comedy|Horror|Romance
3860,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
3861,Smiley's People (1982),Drama|Mystery
3862,Eddie Murphy Delirious (1983),Comedy|Documentary
3863,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
3864,"Times of Harvey Milk, The (1984)",Documentary
3865,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama
3866,Anne of Green Gables (1985),Children|Drama
3867,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
3868,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
3869,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
3870,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
3871,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
3872,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance
3873,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
3874,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
3875,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller
3876,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
3877,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
3878,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy
3879,Lonesome Dove (1989),Adventure|Drama|Western
3880,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
3881,Cry-Baby (1990),Comedy|Musical|Romance
3882,Bullet in the Head (1990),Action|Drama|War
3883,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
3884,State of Grace (1990),Crime|Drama|Thriller
3885,35 Up (1991),Documentary
3886,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance
3887,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
3888,Johnny Stecchino (1991),Comedy
3889,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller
3890,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
3891,"Stolen Children (Ladro di bambini, Il) (1992)",Drama
3892,Ladybugs (1992),Comedy
3893,Bad Boy Bubby (1993),Drama
3894,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
3895,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
3896,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
3897,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
3898,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
3899,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance
3900,"Boxer, The (1997)",Drama|Thriller
3901,Gummo (1997),Drama
3902,Nirvana (1997),Action|Sci-Fi
3903,Thursday (1998),Action|Crime|Thriller
3904,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
3905,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy
3906,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
3907,Style Wars (1983),Documentary
3908,In July (Im Juli) (2000),Comedy|Romance
3909,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
3910,Taxi 2 (2000),Action|Comedy
3911,If These Walls Could Talk 2 (2000),Drama|Romance
3912,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
3913,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
3914,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
3915,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
3916,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy
3917,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller
3918,Paradise Lost 2: Revelations (2000),Documentary
3919,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
3920,Daria: Is It Fall Yet? (2000),Animation|Comedy
3921,Late Night Shopping (2001),Comedy
3922,61* (2001),Drama
3923,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
3924,Ripley's Game (2002),Drama|Thriller
3925,Jalla! Jalla! (2000),Comedy|Drama|Romance
3926,Blood: The Last Vampire (2000),Action|Animation|Horror
3927,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller
3928,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
3929,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
3930,Fubar (2002),Comedy
3931,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical
3932,Dead End (2003),Comedy|Horror|Mystery|Thriller
3933,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
3934,Battlestar Galactica (2003),Drama|Sci-Fi|War
3935,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy
3936,Oasis (2002),Drama|Romance
3937,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
3938,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
3939,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
3940,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
3941,Helen of Troy (2003),Action|Adventure|Drama|Romance
3942,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance
3943,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
3944,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
3945,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
3946,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
3947,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance
3948,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller
3949,Intimate Strangers (Confidences trop intimes) (2004),Drama
3950,Old Boy (2003),Mystery|Thriller
3951,Red Lights (Feux rouges) (2004),Drama
3952,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
3953,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
3954,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
3955,"Sea Inside, The (Mar adentro) (2004)",Drama
3956,Spanglish (2004),Comedy|Drama|Romance
3957,"Chorus, The (Choristes, Les) (2004)",Drama
3958,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama
3959,"Interpreter, The (2005)",Drama|Thriller
3960,Open Water (2003),Drama|Thriller
3961,Touch of Pink (2004),Comedy|Drama|Romance
3962,Layer Cake (2004),Crime|Drama|Thriller
3963,"Return, The (Vozvrashcheniye) (2003)",Drama
3964,Mean Creek (2004),Drama|Thriller
3965,"Corporation, The (2003)",Documentary
3966,"Yes Men, The (2003)",Documentary
3967,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War
3968,Born into Brothels (2004),Documentary
3969,DiG! (2004),Documentary
3970,Riding Giants (2004),Documentary
3971,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
3972,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary
3973,Million Dollar Baby (2004),Drama
3974,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
3975,Hotel Rwanda (2004),Drama|War
3976,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
3977,3-Iron (Bin-jip) (2004),Drama|Romance
3978,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
3979,"Aviator, The (2004)",Drama
3980,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
3981,"Woodsman, The (2004)",Drama
3982,In Good Company (2004),Comedy|Drama
3983,Meet the Fockers (2004),Comedy
3984,"Merchant of Venice, The (2004)",Drama
3985,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
3986,Little Miss Marker (1980),Comedy|Drama
3987,I Remember Mama (1948),Children|Drama
3988,Smooth Talk (1985),Drama|Romance
3989,Stander (2003),Action|Crime|Drama
3990,Sergeant York (1941),Drama|War
3991,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi
3992,Elektra (2005),Action|Adventure|Crime|Drama
3993,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
3994,"Downfall (Untergang, Der) (2004)",Drama|War
3995,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller
3996,"Wedding Date, The (2005)",Comedy|Romance
3997,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
3998,Nobody Knows (Dare mo shiranai) (2004),Drama
3999,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama
4000,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir
4001,Purple Butterfly (Zi hudie) (2003),Drama
4002,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
4003,Hitch (2005),Comedy|Romance
4004,Constantine (2005),Action|Fantasy|Horror|Thriller
4005,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War
4006,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
4007,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
4008,Zelary (2003),Drama|Romance
4009,Dr. Giggles (1992),Comedy|Horror
4010,"Three Musketeers, The (1973)",Action|Adventure|Comedy
4011,Royal Flash (1975),Adventure|Comedy|Romance
4012,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance
4013,Be Cool (2005),Comedy|Crime|Musical
4014,Gunner Palace (2004),Documentary|War
4015,Hostage (2005),Action|Crime|Drama|Thriller
4016,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
4017,"Agony and the Ecstasy, The (1965)",Drama
4018,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller
4019,Julia (1977),Drama
4020,Ice Princess (2005),Children|Comedy|Drama
4021,Melinda and Melinda (2004),Comedy|Drama
4022,"League of Ordinary Gentlemen, A (2004)",Documentary
4023,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama
4024,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy
4025,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama
4026,We're No Angels (1955),Comedy|Crime|Drama
4027,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure
4028,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller
4029,"Wild Parrots of Telegraph Hill, The (2003)",Documentary
4030,"Ballad of Jack and Rose, The (2005)",Drama
4031,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
4032,Sahara (2005),Action|Adventure|Comedy
4033,Fever Pitch (2005),Comedy|Romance
4034,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War
4035,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama
4036,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller
4037,Brothers (Brødre) (2004),Drama
4038,With Six You Get Eggroll (1968),Comedy|Romance
4039,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
4040,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
4041,Boccaccio '70 (1962),Comedy|Fantasy|Romance
4042,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
4043,Mutant Aliens (2001),Animation|Comedy|Sci-Fi
4044,Palindromes (2004),Adventure|Comedy|Drama
4045,"Lot Like Love, A (2005)",Comedy|Drama|Romance
4046,Enron: The Smartest Guys in the Room (2005),Documentary
4047,Kingdom of Heaven (2005),Action|Drama|Romance|War
4048,Crash (2004),Crime|Drama
4049,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller
4050,San Francisco (1936),Drama|Musical|Romance
4051,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance
4052,Dear Wendy (2005),Drama
4053,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
4054,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
4055,Kicking & Screaming (2005),Comedy
4056,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy
4057,Madagascar (2005),Adventure|Animation|Children|Comedy
4058,"Longest Yard, The (2005)",Comedy|Drama
4059,Saving Face (2004),Comedy|Drama|Romance
4060,Cinderella Man (2005),Drama|Romance
4061,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
4062,Lords of Dogtown (2005),Action|Comedy|Drama
4063,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
4064,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller
4065,It's All Gone Pete Tong (2004),Comedy|Drama|Musical
4066,Eddie Izzard: Dress to Kill (1999),Comedy
4067,Batman Begins (2005),Action|Crime|IMAX
4068,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance
4069,Land of the Dead (2005),Action|Horror|Thriller
4070,Me and You and Everyone We Know (2005),Comedy|Drama
4071,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller
4072,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror
4073,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
4074,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
4075,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
4076,Fantastic Four (2005),Action|Adventure|Sci-Fi
4077,Murderball (2005),Documentary
4078,Wedding Crashers (2005),Comedy|Romance
4079,Hustle & Flow (2005),Crime|Drama
4080,"Calcium Kid, The (2004)",Comedy
4081,"Island, The (2005)",Action|Sci-Fi|Thriller
4082,"Devil's Rejects, The (2005)",Action|Crime|Horror
4083,Last Days (2005),Drama
4084,Sky High (2005),Action|Adventure|Children|Comedy
4085,"Aristocrats, The (2005)",Comedy|Documentary
4086,Georgy Girl (1966),Comedy
4087,Serenity (2005),Action|Adventure|Sci-Fi
4088,Broken Flowers (2005),Comedy|Drama
4089,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama
4090,Junebug (2005),Comedy|Drama
4091,Deuce Bigalow: European Gigolo (2005),Comedy
4092,Four Brothers (2005),Action|Crime|Drama
4093,The Great Raid (2005),Action|Drama|War
4094,Grizzly Man (2005),Documentary
4095,"Teahouse of the August Moon, The (1956)",Comedy
4096,"40-Year-Old Virgin, The (2005)",Comedy|Romance
4097,Red Eye (2005),Horror|Thriller
4098,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy
4099,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
4100,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
4101,"Baxter, The (2005)",Comedy|Drama|Romance
4102,"Constant Gardener, The (2005)",Drama|Thriller
4103,Transporter 2 (2005),Action|Crime|Thriller
4104,Just Like Heaven (2005),Comedy|Fantasy|Romance
4105,Proof (2005),Drama
4106,Lord of War (2005),Action|Crime|Drama|Thriller|War
4107,Everything Is Illuminated (2005),Comedy|Drama
4108,Thumbsucker (2005),Comedy|Drama
4109,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
4110,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller
4111,Why We Fight (2005),Documentary
4112,Doom (2005),Action|Horror|Sci-Fi
4113,Waiting... (2005),Comedy
4114,Aeon Flux (2005),Action|Sci-Fi
4115,Frankenstein 90 (1984),Comedy|Horror|Romance
4116,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller
4117,Flightplan (2005),Action|Drama|Thriller
4118,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
4119,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama
