id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
39928738,2016-10-08 04:39:42,0,2008,How to compare two rows of two pandas series?,2,2,,Jiaqi,11.0,rofls,2919.0
39893819,2016-10-06 10:39:25,2,54,"How can I add a new column, choose the x-lowest values from another column, and use 1 and 0 to differentiate? (Accoring to id number)",2,0,,matthew,94.0,jezrael,186894.0
39900708,2016-10-06 16:01:18,2,87,Moving average by id/group with a defined interval in python,1,3,,matthew,94.0,piRSquared,102658.0
39897698,2016-10-06 13:44:09,2,167,Convert a string with ns precision to datetime in a panda dataframe,1,0,,chris,30.0,brianpck,5163.0
39916845,2016-10-07 12:04:36,3,42,Difference between 2 datetimes in a data frame lose ns precision,1,1,,chris,30.0,EdChum,124367.0
39907958,2016-10-07 01:19:55,1,376,How to merge two dataframes with different column names but same number of rows?,1,1,,Yashash GC,6.0,,
39911239,2016-10-07 06:59:06,1,39,"parse multiple xml file from multiple folder, having same format and store specific node's text in a variable",1,0,,curiouscoder,8.0,har07,69789.0
39916508,2016-10-07 11:48:23,-1,511,Fitting pandas Data Frames to Scikit-Learn’s model without using additional libraries or methods,1,1,,Basil Minkowski,13.0,MMF,1920.0
39914926,2016-10-07 10:19:43,2,839,PyQt - Load SQL in QAbstractTableModel (QTableView) using pandas DataFrame - editing datas in a GUI,1,0,,tgrandje,39.0,tgrandje,39.0
39918483,2016-10-07 13:30:15,-2,23,Python Pandas_How to select data after using drop_duplicates()?,1,2,,Yl Wang,1.0,,
39997575,2016-10-12 11:34:17,-1,86,Finding the consecutive pairs of the values in a row and then operating on them in python,1,3,,Amrit kr sh,9.0,,
39931941,2016-10-08 11:44:08,1,329,Create a DTM from large corpus,1,0,1.0,dnquixote,17.0,,
39935007,2016-10-08 17:01:44,0,52,Python blocks when creating large DTM with CounterVectorizer,0,2,,dnquixote,17.0,,
39972311,2016-10-11 07:29:05,1,252,'numpy.ndarray' object is not callable error 3,1,1,,Stark,6.0,,
39944482,2016-10-09 14:06:15,0,108,How to draw a line using slope in Pandas and Seaborn scatter plot?,1,1,,Prince Birring,8.0,Data_Kid,349.0
39951943,2016-10-10 05:46:12,1,78,DataFrame.stack() made Series,1,0,,betterget,19.0,,
39962476,2016-10-10 16:14:24,-1,471,pandas python using head() generic function,2,0,,Shreeshma Reddy,1.0,,
39960728,2016-10-10 14:35:02,4,3011,Pandas Apply Key Error,0,3,,user133248,21.0,,
39975528,2016-10-11 10:43:54,1,86,Dynamically select from a dataframe using the values of another,1,1,,user6949779,25.0,piRSquared,102658.0
39987036,2016-10-11 21:27:20,0,61,Natural language date differences in python,1,5,,user6949779,25.0,,
40006429,2016-10-12 19:02:44,1,51,Empty time blocks with groupby TimeGrouper on pandas,0,1,,user6949779,25.0,,
40020270,2016-10-13 11:53:55,2,253,Pandas groupby countif with dynamic columns,2,2,,user6949779,25.0,jezrael,186894.0
39962731,2016-10-10 16:29:16,2,1731,Pandas- how to do merge on multiple columns including index,1,0,,User191919,141.0,,
39963062,2016-10-10 16:48:56,0,675,Convert dataframe to tuple and then back into dataframe in Python Pandas,1,1,,Fab Onel,3.0,Michael Griffiths,1109.0
39964034,2016-10-10 17:54:12,0,54,Appending links to new rows in pandas df after using beautifulsoup,1,1,1.0,Christopher Larkin,11.0,,
39967952,2016-10-10 22:54:30,2,150,python pandas and locate values,3,0,,CedM,13.0,danf1024,331.0
39981943,2016-10-11 16:16:05,0,156,Dataframe exported to CSV turns out different with data appearing in different columns then originally was,2,1,,David Koh,1.0,,
39979889,2016-10-11 14:40:46,3,27,"Pandas dataframe, each cell into list - more pythonic way?",1,0,1.0,hoelzi,18.0,jezrael,186894.0
40043112,2016-10-14 12:25:19,0,128,Parsing old tweets and putting their attributes into a Pandas dataframe,1,2,,Andrew Smith,84.0,scomes,626.0
40005854,2016-10-12 18:28:51,2,172,Create a new column based on several lookup tables in Python Pandas,1,0,1.0,D. Ross,23.0,chrisaycock,20801.0
40022553,2016-10-13 13:35:41,0,202,Creating an empty Pandas DataFrame column with a fixed first value then filling it with a formula,1,0,,T. Payne,29.0,A.Kot,2047.0
40024526,2016-10-13 14:59:10,1,28,Ordered/Prioritized return of a regular expression,1,0,,Aaron Rubinstein,6.0,,
40038255,2016-10-14 08:15:22,0,41,select identical entries in two pandas dataframe,2,0,,mouride touba,20.0,jezrael,186894.0
40048702,2016-10-14 17:19:19,1,298,Python Plotting: Heatmap from dataframe with fixed colors in case of strings,1,0,,JRCX,42.0,unutbu,464745.0
40050546,2016-10-14 19:18:04,1,215,Insert rows into a Pandas DataFrame where rows are missing based on previous row values,1,0,,user7020864,6.0,,
40051478,2016-10-14 20:27:28,0,182,Simple Logistic Regression Error in Python,1,7,,Jack Sullivan,4.0,Jack Sullivan,4.0
40056492,2016-10-15 07:46:12,2,33,How to replace specific data in a python dataframe with another column,1,0,,Eric Radisch,20.0,MaxU,83732.0
40057128,2016-10-15 09:04:36,2,46,Python Pandas Data Formatting: Difference in passing index and iloc,1,0,,Pravin Wagh,9.0,Sayali Sonawane,3437.0
40059195,2016-10-15 12:47:17,0,39,What would be wrong with this function that return a rounded number in millions,1,0,,jondonut,3.0,Daniel Lee,1680.0
40061493,2016-10-15 16:27:48,1,78,"Scatterplot of two Pandas Series, coloured by date and with legend",1,2,,JaLo,6.0,,
40063339,2016-10-15 19:28:38,-2,44,Python Plotting Data Using the Row referring to rows to columns from CSV file,1,7,,vinay,1.0,,
40206249,2016-10-23 18:11:06,1,1567,Count of most popular words in a pandas Dataframe,1,0,1.0,,,,
40390995,2016-11-02 22:38:47,0,23,"Removing Space row(i dont know, whether its row or not) in pandas dataframe",1,0,,,,MaxU,83732.0
40433906,2016-11-05 01:26:00,0,1457,Numpy fails to serve as a dependency for pandas,1,0,,,,,
40453851,2016-11-06 19:56:46,1,76,Web scraping ( an issue while fetching a table),1,1,,,,jezrael,186894.0
40455446,2016-11-06 22:48:32,1,159,A table into a graph (beautifulsoup in python ),2,4,,,,jezrael,186894.0
40466292,2016-11-07 13:23:35,3,174,Using count() in python,1,3,1.0,,,Julien Marrec,5023.0
40476179,2016-11-07 22:56:46,4,50,Include and exlude in pandas (python),1,0,,,,Julien Marrec,5023.0
40497194,2016-11-08 22:02:30,0,110,Python Pandas Selecting rows with any columns that has NaN,0,5,,,,,
40532022,2016-11-10 16:06:42,0,419,Python Pandas performing operation on each row of CSV file,2,2,,,,,
40558083,2016-11-12 00:01:56,0,100,Counting with pandas (two different numbers at the same row),2,1,,,,Ilya V. Schurov,3223.0
40576316,2016-11-13 16:45:42,0,87,Using Pandas and sqlite3,1,5,,,,Parfait,32602.0
40637615,2016-11-16 16:39:25,0,148,Bar graph plot with values on top python,1,1,,,,,
40662450,2016-11-17 18:31:02,0,38,DataFrame's elements as numpy arrays,1,0,,,,MaxU,83732.0
40702633,2016-11-20 09:48:09,1,1879,Extract nested JSON in pandas dataframe,1,0,1.0,,,Nickil Maveli,14284.0
40771400,2016-11-23 18:03:24,4,42,"How to efficiently get indices of rows of DataFrame, where these rows meet certain cumulative criteria?",2,0,,,,piRSquared,102658.0
40890694,2016-11-30 14:19:14,1,53,DataFrame Transformation | A Better Way?,1,4,,,,piRSquared,102658.0
40952450,2016-12-03 21:01:03,4,2476,Find the row which has the maximum difference between two columns,1,0,1.0,,,ayhan,27568.0
40957458,2016-12-04 10:04:54,1,456,The first three max value in a column in python,1,0,,,,piRSquared,102658.0
40959639,2016-12-04 14:29:21,4,1351,Find maximum and minimum values of three columns in a python,5,1,0.0,,,Roman Pekar,60234.0
40960572,2016-12-04 16:02:54,1,68,Only the first condition applied,2,0,,,,Psidom,91227.0
40963582,2016-12-04 20:59:23,0,388,Extract string from data frame in python,2,3,,,,,
40976525,2016-12-05 14:25:49,1,67,Python Pandas replace NaN rows with row with same dateindex from another dataframe,1,2,,,,jezrael,186894.0
40393203,2016-11-03 03:06:32,2,62,How to add a hierarchically-named column to a Pandas DataFrame,2,3,,John Zwinck,121384.0,,
40393430,2016-11-03 03:34:19,2,73,Pandas: Cannot assign NaN using a boolean mask on MultiIndex columns,1,0,,John Zwinck,121384.0,,
40259034,2016-10-26 09:51:47,2,149,Construct Pandas Panel from 2D structured NumPy array,1,2,,John Zwinck,121384.0,,
40292466,2016-10-27 19:10:53,1,173,"Pandas dataframe ""all true"" criterion",1,2,,Thomas Andrews,952.0,Boud,14828.0
40156907,2016-10-20 14:11:57,1,127,Calculate difference between first valid value and last valid value in DataFrame per row?,2,0,,lazy1,7054.0,ASGM,5328.0
40079155,2016-10-17 05:38:56,0,228,matplotlib gives a ValueError: could not convert string to float:,0,2,,Siddharth Ram,193.0,,
40724475,2016-11-21 16:08:30,2,1288,HTML formatting in Pandas DataFrame,2,4,1.0,Jason S,96936.0,piRSquared,102658.0
40726362,2016-11-21 17:50:47,2,591,displaying Pandas DataFrame in HTML without the extra row,1,0,0.0,Jason S,96936.0,,
40554179,2016-11-11 18:37:44,3,1633,How to keep column names when converting from pandas to numpy,3,7,1.0,user48956,3832.0,,
40776252,2016-11-24 00:17:16,2,1176,pandas.DataFrame: .hist() vs .plot.hist() methods,2,0,,Kiv,18703.0,AlexG,2483.0
40732694,2016-11-22 02:06:45,0,157,Pandas group by start/end values,2,7,,Dan,1048.0,,
40723740,2016-11-21 15:30:06,1,64,scipy.percentileofscore but with interpolation?,0,4,,Brian Postow,5347.0,,
40680970,2016-11-18 15:41:30,-1,250,Pandas describe vs scipy.stats percentileofscore with NaN?,2,1,,Brian Postow,5347.0,,
40416991,2016-11-04 06:58:26,1,41,Delete Pandas Dataframe columns if there are zeros in more than K rows,1,0,1.0,neversaint,13667.0,jezrael,186894.0
40667804,2016-11-18 01:08:24,2,196,Cannot reset index after grouping by PeriodIndex,1,5,,Sorantis,10265.0,,
40965085,2016-12-04 23:42:26,0,17,Finding number of NaT,1,0,,bear,4717.0,Ilya V. Schurov,3223.0
40965234,2016-12-05 00:01:49,-1,40,Remove group rows,1,0,,bear,4717.0,Mike Graham,42711.0
40814201,2016-11-26 01:53:44,1,767,Pandas rolling gives NaN,2,1,1.0,Huey,541.0,Brian Huey,476.0
40821926,2016-11-26 18:55:51,4,89,Time-based .rolling() fails with group by,2,0,1.0,Huey,541.0,Nickil Maveli,14284.0
40833562,2016-11-27 20:30:20,4,49,What is the best way of counting distinct values in a Dataframe and group by a different column?,1,0,,Istvan,2499.0,Psidom,91227.0
40570678,2016-11-13 04:46:17,2,369,Creating dataframe boxplot from dataframe with row and column multiindex,1,1,,Noah Watkins,3048.0,Julien Marrec,5023.0
40392775,2016-11-03 02:15:09,1,36,Assign values to a group of columns obtained by regex,1,0,,Literal,497.0,MaxU,83732.0
40241047,2016-10-25 13:16:55,3,70,Matrix vector product of panel and dataframe without loop,0,3,,NewbiZ,1502.0,,
40139216,2016-10-19 18:41:36,0,107,python/pandas/sklearn: getting closest matches from pairwise_distances,1,0,,Wells,3030.0,simon,881.0
40147781,2016-10-20 07:13:30,1,76,Resample by date and add new columns of sum based on condition,1,4,,Mukesh Yadav,894.0,jezrael,186894.0
40129410,2016-10-19 10:55:20,1,36,Pandas Create Column with Groupby and Sum with additional condition,1,0,,Mukesh Yadav,894.0,jezrael,186894.0
40230668,2016-10-25 02:58:46,2,46,Pandas Newbie: Sort by nth row in dataframe,1,1,,Tim,2073.0,jezrael,186894.0
40438237,2016-11-05 12:26:32,5,233,assign hash to row of categorical data in pandas,2,5,,user189035,1551.0,MaxU,83732.0
40486670,2016-11-08 12:13:29,1,32,Pandas: substitute NA's with shadow values obtained from contemporary non missing values in other column,1,0,,user189035,1551.0,jezrael,186894.0
40113552,2016-10-18 16:32:01,3,261,Pandas: Create another column while splitting each row from the first column,4,1,,Null-Hypothesis,4447.0,estebanpdl,742.0
40581142,2016-11-14 02:35:09,2,107,Pandas: Expand column containing list into new column variables with cells representing count,3,0,,Null-Hypothesis,4447.0,Boud,14828.0
40603264,2016-11-15 06:17:23,1,79,Pandas: Add a new column in a data frame based on a value in another data frame,3,0,,Null-Hypothesis,4447.0,jezrael,186894.0
40553002,2016-11-11 17:14:33,1,113,Pandas: Group by two columns to get sum of another column,1,7,,Null-Hypothesis,4447.0,Dennis Golomazov,5560.0
40536554,2016-11-10 20:36:13,3,59,Pandas split a columns value and assign back to the column,1,0,,Null-Hypothesis,4447.0,piRSquared,102658.0
40699770,2016-11-20 01:33:30,2,157,Pandas: Key error in merge after creating index,2,0,,Null-Hypothesis,4447.0,ℕʘʘḆḽḘ,4861.0
40835287,2016-11-27 23:50:15,0,750,Python: Error tokenizing data. C error: Calling read(nbytes) on source failed with input nzip file,2,7,,Null-Hypothesis,4447.0,Null-Hypothesis,4447.0
40939708,2016-12-02 19:36:34,1,77,A neat way to create time series with categories,1,0,,ScienceFriction,905.0,,
40499136,2016-11-09 01:38:19,0,71,Pandas to_csv not executing in final iteration of for loop,0,5,,Elliot,1273.0,,
40413741,2016-11-04 01:02:24,0,1447,Pandas CSV output only the data in a certain row (to_csv),3,0,,Elliot,1273.0,GeorgeCaoJ ,14.0
40425298,2016-11-04 14:34:24,-2,216,Pandas to_CSV break lines at a given length,1,2,,Elliot,1273.0,,
40299055,2016-10-28 06:12:10,2,1124,Pandas: How to fill null values with mean of a groupby?,1,0,,sfactor,3547.0,jezrael,186894.0
40305449,2016-10-28 12:46:49,3,206,Pandas: How to create a category based on expanding quantile?,1,1,1.0,sfactor,3547.0,,
40101925,2016-10-18 07:19:08,2,79,How to match rows based on certain columns in pandas?,1,2,,sfactor,3547.0,jezrael,186894.0
40083196,2016-10-17 09:48:28,1,57,Do I leave features with numeric categories as it is or create dummy variables?,1,5,,sfactor,3547.0,,
40091796,2016-10-17 16:55:23,2,50,Pandas: How to find the first valid column among a series of columns,2,0,,sfactor,3547.0,,
40129428,2016-10-19 10:56:18,-1,272,How to check the percentile of each row based on a column in pandas?,1,1,,sfactor,3547.0,,
40159490,2016-10-20 16:12:41,2,911,Pandas: Cumulative sum of one column based on value of another,1,0,,sfactor,3547.0,,
40278539,2016-10-27 07:21:55,2,57,Pandas: How to fill in null values from columns in another dataframe?,2,2,2.0,sfactor,3547.0,,
40999840,2016-12-06 16:10:36,1,123,Why is Pandas not returing a scalar/string instead of a Series when accessing a DataFrame with both a column and an index value?,2,5,,David Andreoletti,1381.0,Ilya V. Schurov,3223.0
40947058,2016-12-03 11:06:06,2,88,When does an assignment do a deep copy in Python?,1,1,,cjm2671,4929.0,MaxU,83732.0
41042182,2016-12-08 14:47:13,0,225,Pandas insert or update?,1,2,,cjm2671,4929.0,,
40740101,2016-11-22 10:59:39,2,72,Pandas HDFStore and copying to memory,0,0,,cjm2671,4929.0,,
40656516,2016-11-17 13:43:21,1,22,How do I filter a pandas dataframe by the start of the index?,1,0,,cjm2671,4929.0,,
40455051,2016-11-06 22:04:34,0,97,Slicing dataframe with subset of columns,1,0,,Rubans,1312.0,Moses Koledoye,55908.0
40454030,2016-11-06 20:13:18,2,6483,Count and Sort with Pandas,2,0,,Rubans,1312.0,jezrael,186894.0
40805769,2016-11-25 13:05:11,1,404,How to count distinct values in a combination of columns while grouping by in pandas?,4,3,,Roman,20348.0,,
40272222,2016-10-26 21:13:14,1,186,Select xarray/pandas index based on specific months,1,0,,Gabe,142.0,shoyer,3184.0
40919497,2016-12-01 20:08:29,8,296,Is it possible to construct a Pandas Series which auto-interpolates?,1,3,3.0,poulter7,549.0,HashSplat,2606.0
40798698,2016-11-25 06:05:08,1,202,Pandas: use fillna with a dataframe as value argument,1,0,,jowens,93.0,jezrael,186894.0
40592449,2016-11-14 15:37:10,2,110,Pandas dataframe average truly unique values,2,5,1.0,Yorian,544.0,,
40468656,2016-11-07 15:21:11,3,71,compare values based on nearest datetime,2,0,,Yorian,544.0,piRSquared,102658.0
40274329,2016-10-27 00:43:21,2,525,Pandas combines empty rows in Excel file to a single row in dataframe,3,0,,analyticsPierce,782.0,rojeeer,1215.0
40143902,2016-10-20 01:09:51,11,301,Efficient lookup by common words,5,5,3.0,Dennis Golomazov,5560.0,piRSquared,102658.0
40315322,2016-10-29 01:56:19,1,61,Difference rows in pandas based on conditions,1,0,,user308827,2529.0,Boud,14828.0
40118037,2016-10-18 21:04:14,0,659,How Can I Detect Gaps and Consecutive Periods In A Time Series In Pandas,1,2,,Noah Gift,76.0,,
40327503,2016-10-30 09:04:39,1,402,pandas how to create simple cross-tab without aggregation?,2,0,,Dror Hilman,1022.0,jezrael,186894.0
40101519,2016-10-18 06:56:27,2,460,Plotting event density in Python with ggplot and pandas,1,1,,MasterScrat,1822.0,MasterScrat,1822.0
40392286,2016-11-03 01:12:04,0,37,Error in loading a csv with pandas which is space separated,1,0,,shahensha,709.0,,
40204530,2016-10-23 15:18:55,1,806,Splitting pandas dataframe into many chunks,2,3,,jason m,1649.0,Psidom,91227.0
40744027,2016-11-22 14:08:28,3,591,Using pandas read_csv with zip compression,2,3,1.0,itzy,3901.0,PyNoob,384.0
40274267,2016-10-27 00:35:25,3,121,Conditionally Set Entire Row to NaN/None in Pandas,2,0,,themaestro,4002.0,jezrael,186894.0
40411300,2016-11-03 21:11:08,5,398,Swapping/Ordering multi-index columns in pandas,1,0,,MarkD,2219.0,piRSquared,102658.0
40731249,2016-11-21 23:21:18,1,129,How to sum up the values of each category in a series object?,1,1,,InfZero,991.0,,
40681503,2016-11-18 16:08:25,0,28,How to convert a column into an index with the same existing values as indices?,1,1,,InfZero,991.0,,
40821161,2016-11-26 17:39:48,3,65,How to aggregate and sum items by month?,2,2,0.0,mystdeim,1116.0,Roman Pekar,60234.0
40371049,2016-11-02 01:15:37,0,155,Using Pandas to represent 2D data series - what structure to use?,1,5,,heltonbiker,11594.0,user2570465,1389.0
40210115,2016-10-24 03:00:22,0,380,Python Pandas How to read json without sorting by the index?,1,0,,Bryan Fok,826.0,,
40802800,2016-11-25 10:29:55,3,672,Pandas DataFrame: How to groupby consecutive values,1,0,2.0,Bryan Fok,826.0,jezrael,186894.0
40783302,2016-11-24 10:04:08,1,22,Pandas DataFrame: how to reference to multiple sub set of row from itself?,1,0,,Bryan Fok,826.0,,
41049827,2016-12-08 22:18:23,1,72,"Python, How to print a Pandas Series grouped in range of index values",1,0,,NmKrish,124.0,,
40659212,2016-11-17 15:46:33,3,3205,"FutureWarning: elementwise comparison failed; returning scalar, but in the future will perform elementwise comparison",2,1,,Arturo,1447.0,,
40630127,2016-11-16 10:46:00,0,155,Dataframe-like operations in Javascript,0,2,,Cedric H.,3078.0,,
40477725,2016-11-08 01:51:33,2,46,"Count where Column is True, Grouped By Another in Pandas",1,0,,Hanshan,1178.0,Joe T. Boka,4086.0
40577730,2016-11-13 19:08:11,2,829,When does pandas output a series vs a dataframe?,2,0,,elexhobby,855.0,,
40126979,2016-10-19 09:11:30,0,48,Dump database table or work remotely for analysis?,1,0,,Pithikos,5371.0,,
40341783,2016-10-31 12:02:51,0,79,Finding the largest N integrals in a time series with Python,1,0,,Oz123,11121.0,IanS,6604.0
40577773,2016-11-13 19:12:34,2,333,ValueError: The truth value of a Series is ambiguous,2,1,,abc,6920.0,,
40531030,2016-11-10 15:17:53,2,21,Add column with numbering of elements with respect to a groupby operation without loops,1,0,,Igor Fobia,262.0,jezrael,186894.0
40141856,2016-10-19 21:31:52,2,37,How can I manipulate strings in a slice of a pandas MultiIndex,1,0,,ajwood,4938.0,MaxU,83732.0
40075594,2016-10-16 21:18:27,1,35,How can I separate the groups in this pandas plot?,0,3,,ajwood,4938.0,,
40961894,2016-12-04 18:12:13,3,54,How can I increment a level in Pandas MultiIndex?,3,0,,ajwood,4938.0,jezrael,186894.0
40089042,2016-10-16 21:51:30,1,79,Fill missing categorial values using pandas?,1,5,1.0,Stepan Yakovenko,1042.0,Stepan Yakovenko,1042.0
40280583,2016-10-27 09:08:51,0,304,Add datetime in pandas dataframe to existing row based on column,1,0,,eggbert,1153.0,Skirrebattie,1103.0
40123159,2016-10-19 05:47:16,1,48,creating pandas multiindex based on CustomBusinessHour start,1,5,,jxstanford,1769.0,,
40409375,2016-11-03 19:05:08,0,103,"Remove duplicates in one column, in multiple other columns, change row value to max of that column?",1,0,,Savage Henry,336.0,unutbu,464745.0
40642294,2016-11-16 21:05:03,1,61,How can I efficiently run groupby() over subsets of a dataframe to avoid MemoryError,0,3,,Savage Henry,336.0,,
41034386,2016-12-08 07:52:15,0,121,scikit indices out of bounds,2,4,,Sindico,4673.0,,
40637729,2016-11-16 16:49:43,2,126,How to find highest values in multiple columns by grouping the row values using python?,2,0,2.0,Qazi,3564.0,MaxU,83732.0
40884319,2016-11-30 09:15:32,2,73,How to divide multiple values of one category in a data frame from the corresponding single values of same category in another data frame,2,0,,Qazi,3564.0,jezrael,186894.0
40619402,2016-11-15 20:47:11,0,58,How to plot several categorical features in a single plot in python?,1,0,,syllogismos,489.0,Psidom,91227.0
40268630,2016-10-26 17:30:25,2,228,Using Pandas Styler,1,2,,racket99,57.0,chthonicdaemon,9035.0
40251178,2016-10-25 23:09:14,8,281,Apply function to 2nd column in pandas dataframe groupby,2,0,2.0,Brian Bien,189.0,maxymoo,15066.0
40700762,2016-11-20 04:37:02,0,115,"pandas dataframe sum of shift(x) for x in range(1, n)",1,0,,Brian Bien,189.0,Psidom,91227.0
40701317,2016-11-20 06:25:47,2,574,pandas dataframe rolling window with groupby,1,0,,Brian Bien,189.0,piRSquared,102658.0
40582640,2016-11-14 05:56:12,1,253,Pandas interpolate() backwards in dataframe,1,1,,Brian Bien,189.0,jezrael,186894.0
40878170,2016-11-30 00:19:29,2,322,Upsampling Dataframe in Pandas,1,0,2.0,Brian Bien,189.0,piRSquared,102658.0
40917259,2016-12-01 17:52:46,0,116,Upsampling Dataframe in Pandas with Index + Column,1,4,,Brian Bien,189.0,,
40655854,2016-11-17 13:12:14,0,345,Method chaining solution to drop column level in pandas DataFrame,3,3,,dmeu,890.0,Julien Marrec,5023.0
40171498,2016-10-21 08:11:20,6,2801,Is there a query method or similar for pandas Series (pandas.Series.query())?,2,2,2.0,dmeu,890.0,jezrael,186894.0
40888971,2016-11-30 12:56:54,0,59,Remove duplicate rows from pandas dataframe with user defined equality condition,0,5,,Harit Vishwakarma,839.0,,
40097194,2016-10-17 23:25:41,3,711,Python loop through Dataframe 'Series' object has no attribute,1,0,1.0,Denise Mauldin,818.0,shawnheide,487.0
40933545,2016-12-02 13:39:43,1,130,add new column and calculate ratio,1,3,,George,2380.0,jezrael,186894.0
40998774,2016-12-06 15:19:30,0,790,unsupported operand type(s) for -: 'str' and 'float',1,6,,George,2380.0,George,2380.0
41016281,2016-12-07 11:27:59,1,97,replace '?' with Nan or zero,4,2,,George,2380.0,jezrael,186894.0
40376073,2016-11-02 09:09:08,0,38,Reducing buckets by key and hour with Python,1,0,,Cemre,5126.0,anki,92.0
40642295,2016-11-16 21:05:05,1,1368,Timeseries charts with Bokeh,1,0,,user595985,737.0,,
40558128,2016-11-12 00:07:49,2,870,Using Datetimes with Seaborn's Regplot,1,1,2.0,OleVik,388.0,jdmcbr,1087.0
40732986,2016-11-22 02:46:43,0,368,How to sort an indexed dataframe,1,0,,alvas,31923.0,unutbu,464745.0
40732507,2016-11-22 01:46:02,0,125,How to insert a mini identity matrix (row and column) to the start of Panda dataframe,1,1,,alvas,31923.0,Julien Marrec,5023.0
40716623,2016-11-21 09:22:34,1,76,Converting a unique columns into SFrame headers with corresponding values,1,1,,alvas,31923.0,Julien Marrec,5023.0
41023207,2016-12-07 17:00:11,0,97,pandas scatter_matrix change axis ticks labels is not working,1,0,,M.M,526.0,yuval,1660.0
40959068,2016-12-04 13:18:38,0,39,Labeling a barchart with a tree of properties,1,0,,Zulan,10773.0,Julien Marrec,5023.0
40737033,2016-11-22 08:30:47,1,320,Impute missing values by sampling from the distribution of existing ones,1,2,1.0,clstaudt,4762.0,Mikhail Korobov,13034.0
40790031,2016-11-24 15:28:48,4,2582,pandas.to_numeric - find out which string it was unable to parse,2,1,2.0,clstaudt,4762.0,jezrael,186894.0
40829103,2016-11-27 12:45:29,4,46,How to efficiently rearrange pandas data as follows?,2,0,1.0,clstaudt,4762.0,Zero,25935.0
40831438,2016-11-27 16:57:11,0,40,Use a dataframes column to select rows from another frame in the same order,1,1,1.0,clstaudt,4762.0,Zero,25935.0
40845492,2016-11-28 13:28:04,2,232,Reading values in column x from specific worksheets using pandas,2,0,,MusTheDataGuy,1589.0,,
40970035,2016-12-05 08:32:42,0,39,pandas cut by the mount column,2,4,,Lory_yang,113.0,jezrael,186894.0
40417013,2016-11-04 06:59:38,1,125,pandas filtering datetime columns that include none,2,0,,sami,125.0,jezrael,186894.0
40951734,2016-12-03 19:38:55,1,115,"parse_dates, pd.read_csv unintended result",1,0,,codingknob,2279.0,jezrael,186894.0
41022862,2016-12-07 16:42:40,1,39,pandas dataframe subtraction result has row and dtype information,1,3,,codingknob,2279.0,EdChum,124367.0
41008344,2016-12-07 02:19:12,0,116,ValueError while using apply with pandas dataframe,0,2,,codingknob,2279.0,,
40987173,2016-12-06 03:08:06,1,55,pandas reshaping - move row values in column to individual columns,1,0,,codingknob,2279.0,Ted Petrou,10426.0
40987908,2016-12-06 04:35:26,2,4708,subtracting two dataframes,2,0,,codingknob,2279.0,Ted Petrou,10426.0
40378126,2016-11-02 10:52:00,1,48,Embedding modified sub-frame into the original one,1,1,,amin,647.0,EdChum,124367.0
40577070,2016-11-13 18:05:14,0,42,Speed up apply function with data frames,1,0,,Siddharth,1741.0,Aske Doerge,954.0
40896166,2016-11-30 19:01:37,2,34,Add group indexers to pandas dataframe,1,0,,Jeremy,728.0,ayhan,27568.0
40727579,2016-11-21 19:08:07,0,46,"How to create pd.MultiIndex for existing pd.DataFrame object, using Pandas and Python 3?",1,0,,O.rka,4761.0,burhan,631.0
40557515,2016-11-11 22:59:29,1,53,`Pandas argmax` to get all `True` indices after masking (Python 3) (e.g. (pd.Series > 0).argmax())),2,1,,O.rka,4761.0,root,12202.0
40964375,2016-12-04 22:19:36,2,61,"In pandas, how to top-ten groups of data in a DataFrame?",1,1,1.0,kleptog,188.0,ayhan,27568.0
40134313,2016-10-19 14:29:09,0,301,Conditionally calculated column for a Pandas DataFrame,2,0,,Edward J. Stembler,702.0,EdChum,124367.0
40699665,2016-11-20 01:15:06,0,44,python newbie - how to import library,1,5,,user697911,2202.0,tamasgal,11156.0
40905535,2016-12-01 08:10:03,2,285,The signature of pandas scatter_matrix method,1,0,,user697911,2202.0,piRSquared,102658.0
40594554,2016-11-14 17:31:40,2,73,Slice pandas' MultiIndex DataFrame,1,0,,ruben baetens,901.0,piRSquared,102658.0
40839609,2016-11-28 08:05:52,2,283,Rename unnamed multiindex columns in Pandas DataFrame,1,0,,dinya,91.0,jezrael,186894.0
40660475,2016-11-17 16:44:07,2,1113,Matplotlib bar plot with pandas Timestamp,2,0,,sparc_spread,5470.0,elelias,1358.0
40826979,2016-11-27 08:12:11,1,81,pandas dataframe sum with groupby,1,1,,Darth.Vader,1168.0,piRSquared,102658.0
40179434,2016-10-21 14:37:13,5,137,Pandas: Exception while plotting two data frames on the same graph,1,0,,Darth.Vader,1168.0,,
40118638,2016-10-18 21:46:11,0,42,Pandas merging 2 DataFrames into one graph,1,0,,Darth.Vader,1168.0,,
40182633,2016-10-21 17:47:39,1,98,"Data import (reshape, numpy, pandas)",1,1,,Roby,832.0,Yugi,1371.0
40493292,2016-11-08 17:44:00,0,101,How to drop a column in a Pandas DataFrame which contains the same value,2,0,,xkcd,264.0,ayhan,27568.0
40151459,2016-10-20 10:11:14,0,330,Create Panel from DataFrame,1,3,,aLLex,20.0,titus,397.0
40363802,2016-11-01 15:59:22,2,1184,Bokeh - How to properly set & control xaxis for datetime - possible bug?,1,2,,Randall Goodwin,539.0,,
