Customer,TransDate,Quantity,PurchAmount,Cost,TransID
125614,18.12.2007,1,39.95,18.00,125633491
125615,18.12.2007,1,74.95,35.00,125633549
125615,18.12.2007,1,199.95,111.89,125633549
125615,18.12.2007,1,89.95,41.99,125633549
125616,18.12.2007,1,49.95,20.65,125633604
125618,18.12.2007,1,39.95,17.50,125633631
125620,18.12.2007,1,49.95,20.65,125633702
125621,18.12.2007,1,119.95,59.69,125633722
125623,18.12.2007,1,59.95,30.00,125633859
125624,18.12.2007,1,64.95,19.75,125633905
125625,18.12.2007,1,99.95,53.00,125633906
125626,18.12.2007,1,49.95,20.65,125633961
125627,18.12.2007,1,199.95,105.00,125633970
125627,18.12.2007,1,29.95,9.75,125633970
125627,18.12.2007,1,99.95,53.00,125633970
125627,18.12.2007,1,299.95,135.00,125633970
125627,18.12.2007,1,59.95,24.50,125633970
125628,18.12.2007,1,79.95,39.07,125633972
125628,18.12.2007,1,2.95,1.68,125633972
125630,18.12.2007,1,99.95,53.00,125634113
125631,18.12.2007,1,79.95,34.02,125634191
108137,18.12.2007,1,39.95,15.00,124515053
108137,18.12.2007,1,39.95,15.00,124515053
108138,18.12.2007,1,179.95,65.00,124515063
108138,18.12.2007,1,9.95,3.57,124515063
108142,18.12.2007,1,124.95,48.00,124515154
108141,18.12.2007,1,29.95,13.48,124515153
108141,12.12.2011,1,129.95,37.00,129147450
179799,12.12.2011,1,119.95,45.00,129142452
179799,12.12.2011,1,119.95,45.00,129142452
179799,12.12.2011,1,119.95,45.00,129142452
179799,12.12.2011,1,119.95,45.00,129142452
179799,19.11.2011,2,179.90,80.00,131687303
157986,29.11.2010,1,49.95,19.48,128297596
157986,12.12.2011,1,49.95,14.15,131758840
125632,19.12.2007,1,79.95,25.27,125634230
125632,19.12.2007,1,84.95,35.05,125634230
125633,19.12.2007,1,69.95,31.88,125634263
125634,19.12.2007,1,259.95,135.00,125634267
125635,19.12.2007,1,24.95,10.00,125634354
125635,19.12.2007,1,399.95,203.00,125634354
125635,19.12.2007,1,99.95,34.15,125634354
125635,19.12.2007,1,99.95,35.97,125634354
125636,19.12.2007,1,79.95,32.76,125634380
125637,19.12.2007,1,24.95,9.06,125634383
125638,19.12.2007,1,149.95,75.00,125634465
125639,19.12.2007,1,79.95,20.50,125634479
125640,19.12.2007,1,24.95,7.50,125634526
125641,19.12.2007,1,199.95,87.69,125634529
125642,19.12.2007,1,89.95,33.56,125634549
125642,19.12.2007,1,119.95,48.00,125634549
125642,19.12.2007,1,39.95,15.00,125634549
125642,19.12.2007,1,39.95,15.00,125634549
125642,19.12.2007,1,39.95,15.00,125634549
125642,19.12.2007,1,89.95,43.40,125634549
125642,19.12.2007,1,39.95,18.00,125634549
125642,19.12.2007,1,39.95,18.00,125634549
125642,19.12.2007,1,14.95,9.55,125634549
125642,19.12.2007,1,14.95,9.55,125634549
125642,19.12.2007,1,39.95,15.61,125634549
125642,19.12.2007,1,39.95,15.61,125634549
125642,19.12.2007,1,29.95,11.21,125634549
125642,19.12.2007,1,79.95,32.76,125634549
125642,19.12.2007,1,29.95,9.76,125634549
125642,19.12.2007,1,4.95,2.13,125634549
125642,19.12.2007,1,24.95,10.90,125634549
125643,19.12.2007,1,119.95,59.62,125634901
108149,19.12.2007,1,59.95,19.62,124515299
108149,19.12.2007,1,19.95,5.61,124515299
108149,19.12.2007,1,69.95,30.74,124515299
168995,19.12.2007,1,199.95,100.00,128703932
125644,19.12.2007,1,64.95,54.00,125634985
125644,24.02.2011,1,79.95,30.00,128563589
125644,24.02.2011,1,14.95,5.94,128563589
125644,02.01.2009,1,119.95,50.00,129116704
125644,02.01.2009,1,154.95,65.00,129116704
125644,02.01.2009,1,99.95,47.00,129116704
125644,31.03.2010,1,79.95,31.01,131120719
125644,31.03.2010,1,199.95,80.00,131120719
125644,31.03.2010,1,19.95,9.00,131120719
125644,31.03.2010,1,99.95,46.02,131120719
125644,06.12.2010,1,129.95,61.00,131169589
125644,04.01.2011,1,249.95,158.00,131488698
125644,04.01.2011,5,149.75,90.00,131488698
125644,10.12.2011,1,99.95,25.00,131626592
168998,19.12.2007,1,33.47,26.50,128704030
168998,05.07.2008,1,13.37,19.00,128809101
168998,22.12.2008,1,23.42,28.93,129084682
168998,18.02.2009,1,26.77,35.77,129126271
168998,21.03.2009,1,26.77,35.77,129143671
108151,19.12.2007,1,149.95,85.00,124515325
108152,19.12.2007,1,69.95,29.50,124515326
169002,19.12.2007,1,39.95,15.00,128704179
169002,19.12.2007,1,39.95,18.60,128704179
142043,12.03.2009,1,99.95,94.00,127710823
142043,12.03.2009,1,59.95,49.50,127710823
142043,19.12.2007,1,79.95,37.05,128704197
142043,19.12.2007,1,2.95,1.68,128704197
142043,19.12.2007,1,79.95,39.07,128704197
142043,19.12.2007,2,9.90,6.38,128704197
142043,20.04.2009,1,169.95,84.91,129159223
142043,20.04.2009,1,249.95,102.93,129159223
142043,20.04.2009,1,189.95,81.26,129159223
142043,20.04.2009,1,69.95,22.57,129159223
142043,20.04.2009,1,249.95,102.93,129159223
142043,20.04.2009,1,189.95,81.26,129159223
142043,20.04.2009,1,69.95,22.57,129159223
142043,20.04.2009,1,39.95,19.50,129159223
169004,19.12.2007,1,99.95,49.98,128704201
125646,19.12.2007,1,29.95,15.72,125635267
125647,19.12.2007,1,99.95,46.00,125635337
125648,19.12.2007,1,99.95,53.00,125635409
169008,19.12.2007,1,99.95,53.00,128704288
169005,19.12.2007,1,39.95,12.14,128704235
169005,19.12.2007,1,29.95,11.25,128704235
169009,19.12.2007,1,54.95,22.60,128704296
108153,19.12.2007,1,69.95,30.73,124515372
108156,19.12.2007,1,69.95,30.74,124515412
169013,19.12.2007,1,399.95,203.00,128704406
125629,19.12.2007,1,39.95,7.62,125633989
169014,19.12.2007,1,29.95,11.00,128704425
169016,19.12.2007,1,199.95,100.00,128704459
169016,06.09.2010,1,59.95,26.00,131165717
169016,06.09.2010,4,239.80,78.68,131165717
169016,06.09.2010,1,39.95,7.48,131165717
169016,06.09.2010,2,79.90,30.00,131165717
169016,06.09.2010,1,49.95,14.00,131165717
169016,06.09.2010,5,349.75,137.25,131165717
169016,06.09.2010,1,99.95,46.02,131165717
169016,06.09.2010,1,24.95,11.25,131165717
169016,06.09.2010,1,69.95,26.97,131165717
169016,06.09.2010,1,99.95,46.02,131165717
169016,06.09.2010,4,279.80,109.80,131165717
169016,22.06.2010,2,119.90,39.34,131175916
169016,22.06.2010,1,39.95,15.00,131175916
169017,19.12.2007,1,79.95,35.00,128704521
169017,19.12.2007,1,29.95,12.00,128704521
169020,19.12.2007,1,119.95,59.00,128704560
169020,19.12.2007,1,59.95,22.50,128704560
169020,19.12.2007,1,24.95,9.00,128704560
169020,19.12.2007,1,39.95,18.00,128704560
125649,19.12.2007,1,17.95,14.00,125635502
125649,19.12.2007,1,17.95,14.00,125635502
125650,19.12.2007,1,45.00,18.00,125635521
125651,19.12.2007,1,399.95,235.00,125635525
125652,19.12.2007,1,69.95,20.75,125635526
125654,19.12.2007,1,79.95,20.50,125635603
125655,19.12.2007,1,24.95,11.25,125635631
125655,19.12.2007,1,3.95,1.73,125635631
125655,19.12.2007,1,139.95,65.55,125635631
125655,19.12.2007,1,59.95,30.00,125635631
125655,19.12.2007,1,139.95,65.55,125635631
125655,19.12.2007,1,199.95,90.00,125635631
125655,19.12.2007,1,39.95,15.98,125635631
125655,19.12.2007,1,39.95,15.98,125635631
125655,19.12.2007,1,69.95,23.57,125635631
125655,20.12.2007,1,24.95,11.25,128707158
125655,20.12.2007,1,139.95,65.55,128707158
125655,20.12.2007,1,139.95,65.55,128707158
125655,20.12.2007,1,199.95,90.00,128707158
125655,20.12.2007,1,39.95,15.98,128707158
125655,20.12.2007,1,69.95,23.57,128707158
125656,19.12.2007,1,399.95,210.00,125635702
125656,19.12.2007,1,149.95,105.00,125635702
125656,19.12.2007,1,479.95,215.00,125635702
125657,19.12.2007,1,3.95,1.73,125635712
125657,19.12.2007,1,24.95,10.50,125635712
125657,19.12.2007,1,3.95,1.73,125635712
125658,19.12.2007,1,99.95,45.00,125635852
169022,19.12.2007,1,24.95,10.00,128704744
169022,19.12.2007,1,99.95,48.51,128704744
169022,04.09.2010,1,29.95,12.60,131127112
169022,04.09.2010,1,49.95,16.50,131127112
169022,22.12.2010,1,299.95,145.00,131413095
169026,19.12.2007,1,199.95,83.47,128704944
169026,19.12.2007,1,99.95,52.00,128704944
187219,19.12.2007,1,269.95,132.00,129919115
125659,19.12.2007,1,99.95,35.71,125636004
125659,19.12.2007,1,99.95,48.00,125636004
125659,19.12.2007,1,29.95,10.50,125636004
125659,19.12.2007,1,29.95,10.60,125636004
125659,19.12.2007,1,29.95,10.60,125636004
125660,19.12.2007,1,79.95,32.76,125636026
125661,19.12.2007,1,119.95,60.00,125636145
125661,19.12.2007,1,64.95,54.00,125636330
125661,13.12.2008,1,229.95,159.99,126243015
125661,13.12.2008,1,179.95,56.88,126243015
125661,13.12.2008,1,89.95,75.34,126243015
125661,13.12.2008,1,24.95,11.25,126243015
125661,04.03.2009,1,229.95,134.00,129151282
125661,05.06.2011,1,99.95,50.00,131511118
125662,19.12.2007,1,119.95,59.62,125636197
125663,19.12.2007,1,259.95,135.00,125636198
125664,19.12.2007,1,24.95,9.00,125636280
125665,19.12.2007,1,29.95,15.72,125636291
169028,19.12.2007,1,59.95,26.50,128705019
187218,19.12.2007,1,269.95,113.35,129919088
187218,19.12.2007,1,39.95,18.03,129919088
142920,12.08.2009,1,69.95,20.75,127752340
142920,19.12.2007,1,99.95,53.00,128705126
169037,19.12.2007,1,24.95,10.50,128705369
169037,19.12.2007,1,24.95,10.50,128705369
169039,19.12.2007,1,49.95,17.60,128705385
169039,12.12.2008,1,49.95,21.25,129061653
125666,19.12.2007,1,69.95,30.00,125636360
125667,19.12.2007,1,24.95,8.92,125636392
125667,22.12.2008,2,49.90,27.66,129085679
125668,19.12.2007,1,29.95,12.00,125636585
125669,19.12.2007,1,159.95,79.00,125636887
125670,19.12.2007,1,44.95,39.50,125636934
125671,19.12.2007,1,99.95,53.00,125636960
169044,19.12.2007,1,99.95,53.00,128705692
169044,19.12.2007,1,99.95,53.00,128705692
125672,19.12.2007,1,24.95,10.50,125637087
125672,19.12.2007,1,24.95,10.00,125637087
125673,19.12.2007,1,189.95,100.96,125637198
125673,24.06.2008,1,129.95,53.23,125886277
125674,19.12.2007,1,29.95,12.00,125637207
125674,19.12.2007,1,29.95,13.99,125637207
125675,19.12.2007,1,219.95,69.98,125637351
125676,19.12.2007,1,99.95,63.00,125637361
125676,07.02.2008,1,49.95,20.30,125894573
125676,07.02.2008,1,49.95,14.65,125894588
125677,19.12.2007,1,69.95,22.28,125637401
125677,19.12.2007,1,49.95,20.65,125637401
125677,19.12.2007,1,49.95,20.65,125637401
125677,19.12.2007,1,49.95,20.65,125637401
125677,19.12.2007,1,49.95,20.65,125637401
125678,19.12.2007,1,84.95,35.05,125637432
125678,19.12.2007,1,4.95,3.19,125637432
125678,19.12.2007,1,3.95,1.73,125637432
169048,19.12.2007,1,29.95,15.45,128705757
169046,19.12.2007,1,29.95,11.00,128705736
169046,19.12.2007,1,29.95,11.00,128705736
169047,19.12.2007,1,29.95,11.00,128705748
169047,19.12.2007,1,34.95,13.50,128705748
169047,19.12.2007,2,59.90,25.00,128705748
169047,19.12.2007,1,69.95,35.99,128705748
169050,19.12.2007,1,59.95,22.50,128705813
169051,19.12.2007,1,69.95,31.88,128705814
125679,19.12.2007,1,99.95,53.00,125637453
125680,19.12.2007,1,99.95,53.00,125637461
125681,19.12.2007,1,19.95,7.05,125637507
125682,19.12.2007,1,99.95,43.22,125637515
125683,19.12.2007,1,99.95,53.00,125637749
125684,19.12.2007,1,39.95,12.00,125637798
125684,19.12.2007,1,59.95,28.38,125637798
125684,08.07.2009,1,99.95,41.65,127489394
125684,23.02.2010,1,129.95,64.00,127915311
125684,23.02.2010,1,99.95,41.65,127915311
125685,19.12.2007,1,49.95,20.65,125637804
125686,19.12.2007,1,49.95,20.65,125637858
108158,19.12.2007,1,39.95,10.92,124515531
108158,19.12.2007,1,99.95,34.15,124515531
108163,19.12.2007,1,49.95,20.75,124515610
108166,19.12.2007,1,59.95,19.62,124515657
108161,19.12.2007,1,39.95,22.78,124515591
108161,28.04.2008,1,149.95,63.00,128802049
108161,28.04.2008,1,64.95,28.00,128802049
108190,26.12.2007,1,24.95,11.25,124516097
169052,19.12.2007,1,69.95,31.88,128705879
125687,20.12.2007,1,399.95,203.12,125638064
125687,20.12.2007,1,24.95,10.00,125638064
198692,04.04.2012,1,29.95,16.34,131861572
138070,25.06.2009,1,49.95,24.00,126487237
138070,19.08.2009,1,24.95,11.25,127501701
138070,19.08.2009,1,169.95,105.00,127501701
169053,20.12.2007,1,89.95,33.40,128706040
125688,20.12.2007,1,119.95,62.68,125638624
125688,20.12.2007,1,119.95,62.68,125638624
125689,20.12.2007,1,39.95,18.00,125638635
125690,20.12.2007,1,29.95,13.50,125638637
125690,20.12.2007,1,29.95,13.50,125638637
125690,20.12.2007,1,29.95,13.50,125638637
125690,20.12.2007,1,29.95,13.50,125638637
125690,20.12.2007,1,89.95,44.95,125638637
125691,20.12.2007,1,99.95,53.00,125638642
125692,20.12.2007,1,59.95,28.50,125638689
125693,20.12.2007,1,29.95,15.45,125638756
125694,20.12.2007,1,329.95,210.00,125638783
125695,20.12.2007,1,3.95,1.73,125638804
125695,20.12.2007,1,49.95,25.00,125638804
125695,20.12.2007,1,49.95,25.00,125638804
125695,20.12.2007,1,3.95,1.73,125638804
169056,20.12.2007,1,59.95,26.13,128706222
169056,20.12.2007,1,49.95,21.00,128706222
169057,20.12.2007,1,29.95,11.25,128706282
169057,20.12.2007,1,29.95,11.25,128706282
169057,20.12.2007,1,64.95,54.00,128706282
169058,20.12.2007,1,99.95,53.00,128706303
169058,12.01.2008,1,79.95,30.97,129017673
169058,12.01.2008,1,24.95,9.75,129017673
169058,12.01.2008,1,24.95,9.75,129017673
169058,12.01.2008,1,49.95,21.76,129017673
169062,20.12.2007,1,119.95,63.58,128706476
125696,20.12.2007,1,29.95,13.99,125639045
125697,20.12.2007,1,79.95,30.00,125639113
108169,20.12.2007,1,49.95,20.03,124515758
108169,20.02.2008,1,59.95,22.58,125725775
108170,20.12.2007,1,99.95,34.15,124515762
108170,20.12.2007,1,299.95,125.00,124515762
143452,12.12.2009,1,29.95,12.00,127779258
143452,20.12.2007,1,79.95,35.94,128706558
143452,20.12.2007,1,59.95,25.43,128706558
143452,20.12.2007,1,59.95,26.08,128706558
169066,20.12.2007,1,109.95,49.80,128706661
169063,20.12.2007,1,39.95,18.00,128706562
169067,20.12.2007,1,99.95,28.00,128706679
169067,20.12.2007,1,19.95,2.30,128706679
169067,20.12.2009,1,39.95,19.50,131048786
125698,20.12.2007,1,49.95,19.75,125639168
125699,20.12.2007,1,149.95,75.00,125639242
125700,20.12.2007,1,64.95,54.00,125639307
125701,20.12.2007,1,74.95,35.00,125639341
125702,20.12.2007,1,24.95,19.80,125639372
125703,20.12.2007,1,99.95,53.00,125639462
125703,30.03.2011,1,54.95,22.51,131487341
161769,15.12.2010,1,89.95,27.48,128417339
161769,20.12.2007,1,79.95,32.76,128706811
171972,16.06.2008,1,69.95,22.51,128838667
169070,20.12.2007,1,24.95,9.00,128706845
169075,20.12.2007,1,99.95,53.00,128706944
169077,20.12.2007,1,39.95,14.50,128707028
169077,20.12.2007,1,59.95,27.50,128707028
169077,15.01.2008,1,39.95,18.25,128728556
169077,15.01.2008,1,299.95,150.54,128728556
169077,15.01.2008,1,35.00,17.50,128728556
125704,20.12.2007,1,24.95,10.50,125639514
125704,20.12.2007,1,24.95,10.50,125639514
125705,20.12.2007,1,229.95,96.00,125639557
125706,20.12.2007,1,99.95,53.00,125639590
125707,20.12.2007,1,52.95,24.46,125639601
125708,20.12.2007,1,69.95,30.73,125639617
125708,20.12.2007,1,3.95,1.73,125639617
125708,20.12.2007,1,3.95,1.73,125639617
125709,20.12.2007,1,39.95,18.00,125639701
169081,20.12.2007,1,109.95,50.00,128707161
169082,20.12.2007,2,159.90,78.00,128707213
125710,20.12.2007,1,49.95,25.00,125639773
125711,20.12.2007,1,49.95,28.30,125639835
125712,20.12.2007,1,99.95,53.00,125639937
125713,20.12.2007,1,79.95,35.00,125639972
169083,20.12.2007,1,69.95,30.00,128707324
169083,20.12.2007,1,69.95,36.00,128707324
169083,20.12.2007,1,24.95,9.85,128707324
169083,20.12.2007,1,29.95,12.50,128707324
125714,20.12.2007,1,99.95,53.00,125640130
125715,20.12.2007,1,12.95,4.50,125640160
125715,20.12.2007,1,12.95,4.50,125640160
125715,20.12.2007,1,12.95,4.50,125640160
125715,20.12.2007,1,19.95,7.60,125640160
125715,20.12.2007,1,19.95,7.60,125640160
125715,20.12.2007,1,19.95,7.60,125640160
125715,20.12.2007,1,19.95,7.60,125640160
125715,20.12.2007,1,12.95,4.50,125640160
125716,20.12.2007,1,99.95,42.50,125640296
125716,20.12.2007,1,49.95,22.38,125640296
125717,20.12.2007,1,34.95,12.50,125640319
169085,20.12.2007,1,99.95,48.51,128707440
169085,20.12.2007,1,99.95,48.51,128707440
169085,20.12.2007,4,15.80,6.92,128707440
169088,20.12.2007,1,129.95,63.00,128707506
125718,20.12.2007,1,69.95,31.88,125640522
125718,20.12.2007,1,69.95,31.88,125640522
125719,20.12.2007,1,99.95,53.00,125640569
125720,20.12.2007,1,49.95,19.75,125640610
125722,20.12.2007,1,39.95,20.42,125640718
125724,21.12.2007,1,49.95,20.65,125640961
125725,21.12.2007,1,119.95,63.58,125640990
125726,21.12.2007,1,99.95,47.00,125641010
125726,21.12.2007,1,99.95,47.00,125641010
125726,21.12.2007,1,59.95,17.14,125641059
125727,21.12.2007,1,299.95,148.00,125641022
125727,21.12.2007,1,29.95,15.45,125641022
170210,25.02.2008,1,49.95,16.65,128759501
125728,21.12.2007,1,149.95,75.00,125641205
125729,21.12.2007,1,59.95,28.50,125641356
125730,21.12.2007,1,399.95,168.00,125641430
125730,01.04.2008,1,399.95,168.00,125667635
169093,21.12.2007,1,99.95,49.00,128707729
169094,21.12.2007,2,49.90,17.84,128707773
169094,21.12.2007,1,59.95,26.00,128707773
169094,21.12.2007,1,49.95,25.00,128707773
125732,21.12.2007,1,199.95,105.00,125641509
125733,21.12.2007,1,29.95,15.45,125641514
125733,21.12.2007,1,3.95,1.73,125641514
125734,21.12.2007,1,39.95,18.03,125641528
125735,21.12.2007,1,99.95,49.00,125641545
125736,21.12.2007,1,199.95,90.00,125641577
125737,21.12.2007,1,149.95,67.44,125641610
169097,21.12.2007,1,119.95,63.58,128707856
169092,21.12.2007,1,64.95,28.07,128707636
169098,21.12.2007,1,119.95,63.58,128707935
169100,21.12.2007,1,329.95,149.95,128707967
169101,21.12.2007,1,99.95,49.00,128707974
169102,21.12.2007,1,129.95,55.10,128708020
169102,21.12.2007,2,79.90,32.00,128708020
169102,21.12.2007,1,129.95,55.10,128708020
169102,21.12.2007,1,129.95,55.10,128708020
169102,21.12.2007,1,49.95,17.48,128708020
169102,21.12.2007,1,179.95,87.77,128708020
169102,21.12.2007,1,69.95,23.94,128708020
169102,21.12.2007,1,129.95,55.10,128708020
169102,21.12.2007,1,69.95,23.94,128708020
169103,21.12.2007,1,49.95,24.00,128708024
125738,21.12.2007,1,199.95,93.88,125641751
125739,21.12.2007,1,269.95,113.35,125641766
125741,21.12.2007,1,79.95,28.90,125641860
125741,28.01.2009,1,24.95,11.25,126337364
169105,21.12.2007,1,99.95,49.00,128708088
169106,21.12.2007,1,29.95,15.45,128708105
125740,21.12.2007,1,119.95,63.58,125641814
169108,21.12.2007,1,189.95,100.96,128708236
169111,21.12.2007,1,39.95,22.78,128708319
125742,21.12.2007,1,69.95,31.88,125641990
125743,21.12.2007,1,189.95,100.96,125642091
125744,21.12.2007,1,99.95,45.00,125642153
125744,21.12.2007,1,49.95,22.00,125642153
125745,21.12.2007,1,119.95,63.58,125642154
125746,21.12.2007,1,99.95,49.00,125642155
125747,21.12.2007,1,69.95,24.76,125642162
125747,21.12.2007,1,139.95,64.94,125642162
125748,21.12.2007,1,149.95,75.00,125642179
125748,27.12.2007,1,199.95,95.00,125652986
125748,27.12.2007,1,24.95,10.50,125652986
125748,27.12.2007,1,59.95,24.00,125652986
125748,17.01.2008,1,39.95,18.03,125687003
125748,04.07.2009,1,139.95,57.20,126398405
125749,21.12.2007,1,99.95,34.65,125642214
125749,21.12.2007,1,134.95,47.25,125642214
125750,21.12.2007,1,59.95,20.00,125642276
125750,21.12.2007,1,59.95,20.00,125642276
125750,21.12.2007,1,59.95,20.00,125642276
125750,21.12.2007,1,3.95,1.73,125642276
125750,21.12.2007,1,3.95,1.73,125642276
125750,21.12.2007,1,3.95,1.73,125642276
125750,14.04.2009,1,49.95,18.15,126404264
125750,14.04.2009,1,3.95,1.88,126404264
125751,21.12.2007,1,64.95,54.00,125642285
125751,21.12.2007,1,3.95,1.73,125642285
125751,21.12.2007,1,79.95,37.05,125642285
125751,21.12.2007,1,2.95,1.68,125642285
125753,21.12.2007,1,99.95,46.95,125642319
125754,21.12.2007,1,139.95,62.39,125642355
169113,21.12.2007,1,29.95,13.50,128708420
169114,21.12.2007,1,99.95,49.00,128708451
169117,21.12.2007,1,129.95,65.00,128708542
125755,21.12.2007,1,49.95,20.65,125642402
125756,21.12.2007,1,99.95,49.00,125642434
125757,21.12.2007,1,249.95,91.84,125642497
125757,21.12.2007,1,109.95,53.62,125642497
125757,21.12.2007,1,79.95,34.65,125642497
125757,21.12.2007,1,79.95,32.45,125642497
125757,21.12.2007,1,49.95,22.05,125642497
125757,21.12.2007,1,49.95,20.75,125642497
125758,21.12.2007,1,99.95,49.00,125642511
125758,04.08.2010,1,199.95,83.17,127958822
169112,21.12.2007,1,179.95,80.00,128708399
125759,21.12.2007,1,49.95,20.65,125642595
125761,21.12.2007,1,29.95,12.50,125642619
125763,21.12.2007,1,79.95,28.90,125642754
125764,21.12.2007,1,29.95,13.99,125642844
169124,21.12.2007,1,199.95,108.00,128708861
169124,21.12.2007,1,99.95,49.00,128708861
125765,21.12.2007,1,119.95,63.58,125642896
125765,21.12.2007,1,84.95,48.60,125642896
125765,21.12.2007,1,129.95,61.75,125642896
125766,21.12.2007,1,119.95,60.00,125642955
125752,21.12.2007,1,99.95,49.00,125642303
125760,21.12.2007,1,24.95,10.50,125642610
125767,21.12.2007,1,299.95,150.54,125643125
125767,21.12.2007,1,39.95,18.25,125643125
125768,21.12.2007,1,19.95,8.30,125643304
125768,21.12.2007,1,199.95,108.00,125643304
125769,21.12.2007,1,24.95,9.80,125643339
125770,22.12.2007,1,39.95,18.10,125643519
125771,22.12.2007,1,44.95,34.95,125643614
125771,22.12.2007,1,29.95,18.50,125643614
125772,22.12.2007,1,149.95,85.00,125643698
108178,22.12.2007,1,59.95,22.50,124515889
125773,22.12.2007,1,99.95,49.00,125643813
125774,22.12.2007,1,99.95,49.00,125643817
125775,22.12.2007,1,59.95,28.50,125643969
125776,22.12.2007,1,79.95,30.00,125643992
125777,22.12.2007,1,219.95,69.98,125644042
187220,22.12.2007,1,24.95,11.25,129919276
196868,15.11.2011,1,79.95,32.00,131675588
125778,22.12.2007,1,149.95,64.50,125644273
169133,22.12.2007,1,99.95,49.00,128709390
125779,22.12.2007,1,24.95,9.75,125644312
125780,22.12.2007,1,39.95,18.00,125644470
125781,22.12.2007,1,29.95,13.50,125644474
125782,22.12.2007,1,329.95,210.00,125644642
169139,22.12.2007,2,69.90,24.52,128709689
169139,22.12.2007,2,37.90,9.96,128709689
125783,22.12.2007,1,29.95,10.56,125644758
125783,12.11.2008,1,24.95,10.50,126229253
125783,04.11.2011,1,59.95,23.75,128618687
125785,22.12.2007,1,44.95,20.58,125644843
125785,22.12.2007,1,4.95,3.19,125644843
125785,27.12.2007,1,299.95,150.54,125651975
125785,27.12.2007,1,299.95,150.54,125651975
125785,27.12.2007,1,39.95,18.25,125651975
125785,27.12.2007,1,39.95,18.25,125651975
125785,01.07.2008,1,99.95,43.22,125671015
125785,01.07.2008,1,79.95,37.05,125671015
125785,01.07.2008,1,299.95,150.54,125671015
125786,22.12.2007,1,99.95,43.22,125644845
125787,22.12.2007,1,15.95,9.50,125644881
125788,22.12.2007,1,24.95,9.00,125644898
169141,22.12.2007,1,99.95,50.00,128709734
125789,22.12.2007,1,169.95,84.50,125644911
125789,22.12.2007,1,19.95,9.97,125644911
125789,22.12.2007,1,19.95,9.97,125644911
125789,22.12.2007,1,19.95,9.97,125644911
125789,22.12.2008,1,24.95,10.25,126286317
125789,22.12.2008,1,3.95,1.73,126286317
125790,22.12.2007,1,29.95,10.22,125645040
125791,22.12.2007,1,34.95,28.50,125645130
125792,22.12.2007,1,99.95,28.00,125645160
125793,22.12.2007,1,99.95,49.00,125645231
169144,22.12.2007,1,79.95,28.90,128709843
148657,29.04.2010,1,129.95,63.08,127978501
148657,29.04.2010,1,29.95,13.45,127978501
125794,23.12.2007,1,349.95,187.50,125645477
125794,23.12.2007,1,129.95,64.00,125645477
125794,23.12.2007,1,99.95,49.00,125645477
125794,28.09.2009,1,129.95,29.07,127539149
125794,28.09.2009,1,299.95,174.95,127539149
125794,17.12.2010,1,59.95,14.66,128428213
125794,17.12.2010,1,129.95,65.00,128428213
125795,23.12.2007,1,59.95,26.50,125645587
125796,23.12.2007,1,59.95,30.90,125645592
125796,23.12.2007,1,29.95,12.99,125645592
125796,23.12.2007,1,189.95,100.96,125645592
125797,23.12.2007,1,239.95,95.00,125645713
125797,23.12.2007,1,59.95,23.75,125645713
125797,23.12.2007,1,69.95,24.76,125645713
125798,23.12.2007,1,99.95,34.15,125645851
125799,23.12.2007,1,99.95,49.00,125645930
125800,23.12.2007,1,69.95,30.00,125645943
125801,23.12.2007,1,99.95,49.00,125645957
125802,23.12.2007,1,129.95,63.00,125646015
169147,23.12.2007,2,799.90,406.24,128709982
169147,16.07.2008,2,79.90,37.00,128858584
169147,22.11.2009,1,29.95,13.00,130975515
169147,22.11.2009,1,49.95,22.50,130975515
169147,27.02.2010,1,129.95,64.00,131099213
169147,06.03.2012,1,69.95,26.90,131898734
169147,06.03.2012,2,79.90,31.40,131898734
169148,23.12.2007,1,54.95,22.60,128709999
125803,23.12.2007,1,49.95,20.65,125646234
125803,15.04.2008,1,39.95,22.78,128794612
147139,03.10.2010,1,129.95,54.00,127929474
147139,03.10.2010,1,89.95,33.40,127929474
147139,23.12.2007,1,399.95,203.12,128710032
147139,23.12.2007,1,24.95,10.00,128710032
125804,23.12.2007,1,59.95,30.00,125646337
169151,23.12.2007,1,29.95,13.99,128710095
125805,23.12.2007,1,29.95,13.60,125646455
125806,23.12.2007,1,79.95,31.25,125646520
125806,23.12.2007,1,139.95,58.25,125646520
125806,23.12.2007,1,24.95,10.00,125646520
125806,23.12.2007,1,59.95,22.50,125646520
125806,23.12.2007,1,54.95,35.75,125646520
169152,23.12.2007,2,49.90,21.00,128710129
125807,23.12.2007,1,399.95,198.00,125646779
125808,24.12.2007,1,179.95,85.78,125646999
125808,19.10.2008,1,45.00,18.90,126021691
125808,22.11.2008,1,79.95,42.00,126114048
125808,22.11.2008,1,179.95,85.78,126114048
125808,11.12.2011,1,39.95,25.90,128958035
125809,24.12.2007,1,149.95,60.49,125647100
169154,24.12.2007,1,129.95,63.00,128710241
125810,24.12.2007,1,99.95,49.00,125647578
125811,24.12.2007,1,139.95,64.94,125647592
125812,24.12.2007,1,99.95,49.00,125647672
125813,24.12.2007,1,99.95,49.00,125647820
125814,24.12.2007,1,24.95,10.50,125647848
125815,24.12.2007,1,99.95,49.00,125647882
125815,12.03.2008,1,99.95,55.00,126167170
125817,24.12.2007,1,99.95,49.00,125647989
