,flightName,departure,destination,date,userID
11916,RR54232,HU,MY,24-01-2015,651597
11917,QP57911,MY,IE,14-07-2015,651597
11918,DZ89637,IE,HU,02-01-2016,651597
11919,ED105735,HU,DZ,16-11-2016,651597
11920,YX7811010,DZ,GB,12-05-2017,651597
11921,BI74788,GB,IN,01-07-2017,651597
11922,FN102791,IN,MT,19-05-2018,651597
11923,IP31981,MT,LT,13-03-2019,651597
11924,DL14645,LT,DK,02-06-2019,651597
11925,JP49239,DK,NO,29-04-2020,651597
11926,EE36813,NO,FR,06-01-2021,651597
11927,NW15792,FR,MD,08-12-2021,651597
11928,MV35575,MD,CL,14-02-2022,651597
11929,KW24212,CL,US,25-11-2022,651597
11930,JQ26897,HU,ES,27-11-2010,411537
11931,QT9107103,ES,BE,09-03-2011,411537
11932,PU67157,BE,CZ,04-12-2011,411537
11933,ET16585,CZ,BG,30-01-2012,411537
11934,OH44743,BG,JP,20-05-2012,411537
11935,NR11151,JP,GT,30-10-2012,411537
11936,IA59778,GT,PH,10-05-2013,411537
11937,ZD52873,PH,LU,21-08-2013,411537
11938,OY65985,LU,SE,24-03-2014,411537
11939,PO63464,SE,HR,23-09-2014,411537
11940,FQ24857,HR,CZ,23-11-2014,411537
11941,DY56883,CZ,TR,25-02-2015,411537
11942,FR310169,TR,AR,01-02-2016,411537
11943,SJ85819,AR,LU,25-08-2016,411537
11944,XS86586,LU,MD,19-09-2016,411537
11945,ET22513,MD,HU,15-12-2016,411537
11946,TC384105,HU,DK,03-06-2017,411537
11947,LX32448,DK,BR,31-08-2017,411537
11948,TT39781,BR,ES,31-10-2017,411537
11949,GJ36479,ES,CA,17-05-2018,411537
11950,BY72387,CA,JP,18-07-2018,411537
11951,RV6106104,JP,AR,23-07-2018,411537
11952,TP103287,AR,HU,19-09-2018,411537
11953,XX46553,HU,CO,17-10-2018,411537
11954,JZ76737,CO,ZA,11-04-2019,411537
11955,TC51544,ZA,AR,05-01-2020,411537
11956,YO910418,AR,US,19-08-2020,411537
11957,XU291084,US,CR,12-02-2021,411537
11958,NB56969,CR,CL,18-05-2021,411537
11959,GV9101104,CL,BE,06-11-2021,411537
11960,PP910497,BE,MY,10-11-2021,411537
11961,KI42924,MY,CH,28-09-2022,411537
11962,AN177107,CR,MT,13-11-2010,795804
11963,PW94844,MT,KR,11-10-2011,795804
11964,QX610393,KR,SG,16-07-2012,795804
11965,PU841610,SG,IS,25-11-2012,795804
11966,UE61481,IS,MY,22-09-2013,795804
11967,SX29949,MY,FI,26-02-2014,795804
11968,JK56775,FI,HU,15-11-2014,795804
11969,TM19768,HU,IN,15-08-2015,795804
11970,ZA732109,IN,EE,19-03-2016,795804
11971,UH93793,EE,SG,19-09-2016,795804
11972,OD791075,SG,JP,17-05-2017,795804
11973,UG953310,JP,DE,04-04-2018,795804
11974,MA109433,DE,HU,05-10-2018,795804
11975,OB56279,HU,ZA,12-02-2019,795804
11976,IX941079,ZA,US,06-07-2019,795804
11977,NY109815,US,PL,16-06-2020,795804
11978,KG36888,PL,BG,28-04-2021,795804
11979,UJ106873,BG,FR,07-07-2021,795804
11980,OO101918,FR,AT,21-04-2022,795804
11981,ZB35684,AT,IE,02-05-2022,795804
11982,ER53694,IE,GB,19-02-2023,795804
11983,BO46922,RU,LU,06-10-2010,431634
11984,YX154107,LU,ZA,24-03-2011,431634
11985,ZT77864,ZA,SG,02-10-2011,431634
11986,VU441105,SG,SE,21-03-2012,431634
11987,XL24927,SE,HR,23-05-2012,431634
11988,QI86564,HR,CL,06-06-2012,431634
11989,NO635310,CL,PL,14-07-2012,431634
11990,QV33836,PL,DZ,09-01-2013,431634
11991,KJ746510,DZ,GT,03-09-2013,431634
11992,WH1019102,GT,AZ,28-02-2014,431634
11993,KV101179,AZ,TR,03-05-2014,431634
11994,MP52196,TR,CR,15-10-2014,431634
11995,ZE16249,CR,HR,06-04-2015,431634
11996,UD62381,HR,GT,14-07-2015,431634
11997,FP11398,GT,NL,10-02-2016,431634
11998,RU28775,NL,HU,08-10-2016,431634
11999,RD166105,HU,CO,20-11-2016,431634
12000,PH98965,CO,HU,23-10-2017,431634
12001,SG37382,HU,HR,04-11-2018,431634
12002,MS545109,HR,HU,14-07-2019,431634
12003,PJ41597,HU,CA,18-05-2020,431634
12004,SC97861,CA,BE,19-10-2020,431634
12005,TV77727,BE,HU,21-11-2020,431634
12006,LY52553,HU,ES,14-03-2021,431634
12007,PA35722,ES,NL,21-04-2021,431634
12008,OU771025,NL,DE,13-05-2021,431634
12009,CD49841,DE,AR,20-01-2022,431634
12010,ZK521069,AR,CL,24-03-2022,431634
12011,LA59317,CL,PL,16-07-2022,431634
12012,CA554106,PL,HU,14-09-2022,431634
12013,XS72899,HU,SG,13-07-2023,431634
12014,SL771038,RU,AT,04-06-2010,883252
12015,SQ21315,AT,CZ,23-01-2011,883252
12016,FB1089310,CZ,CL,26-08-2011,883252
12017,KB82434,CL,MT,29-02-2012,883252
12018,OP38761,MT,ES,02-11-2012,883252
12019,VG382105,ES,AR,03-05-2013,883252
12020,GB84375,AR,HU,26-07-2013,883252
12021,KS413101,HU,JP,05-12-2013,883252
12022,RP56788,JP,HU,14-11-2014,883252
12023,NA92672,HU,FI,09-10-2015,883252
12024,PO610474,FI,LU,10-01-2016,883252
12025,GA109481,LU,DE,27-07-2016,883252
12026,DM610689,DE,HR,14-12-2016,883252
12027,NB67789,HR,BR,08-04-2017,883252
12028,BF33613,BR,GB,04-11-2017,883252
12029,KC77469,GB,CR,30-07-2018,883252
12030,VQ410672,CR,TR,12-11-2018,883252
12031,YB92238,TR,PH,24-03-2019,883252
12032,GV7110210,PH,PR,01-07-2019,883252
12033,XO510197,PR,MT,20-11-2019,883252
12034,BT14474,MT,BE,04-03-2020,883252
12035,QE481025,BE,HU,26-10-2020,883252
12036,BH119910,HU,ZA,04-12-2020,883252
12037,JO651089,ZA,CL,05-02-2021,883252
12038,SH94789,CL,PH,26-08-2021,883252
12039,GD22636,PH,JP,25-01-2022,883252
12040,TY54941,JP,SE,19-06-2022,883252
12041,TM58349,SE,PL,30-01-2023,883252
12042,NH85114,CA,GT,06-10-2010,857627
12043,RX102643,GT,BE,21-11-2010,857627
12044,GI42244,BE,MX,27-03-2011,857627
12045,FX68869,MX,IS,17-04-2011,857627
12046,NW72881,IS,HU,25-01-2012,857627
12047,OI59499,HU,CR,28-10-2012,857627
12048,AK21912,CR,KR,08-02-2013,857627
12049,RO768105,KR,CZ,14-05-2013,857627
12050,GZ7103910,CZ,PR,22-07-2013,857627
12051,SO98343,PR,CL,10-10-2013,857627
12052,PJ64539,CL,BG,02-07-2014,857627
12053,ZY2101087,BG,LU,07-03-2015,857627
12054,BU108146,LU,SE,27-04-2015,857627
12055,YZ74366,SE,CZ,15-02-2016,857627
12056,DT64598,CZ,SE,21-05-2016,857627
12057,FB6101014,SE,US,29-12-2016,857627
12058,LN11465,US,SE,24-07-2017,857627
12059,KR58344,SE,HR,13-12-2017,857627
12060,FB5107210,HR,JP,21-05-2018,857627
12061,IO37493,JP,KR,28-05-2018,857627
12062,XI97537,KR,CL,13-09-2018,857627
12063,PA99618,CL,CH,17-08-2019,857627
12064,AB571095,CH,KR,13-02-2020,857627
12065,FP612410,KR,GT,11-05-2020,857627
12066,JH410439,GT,ZA,27-12-2020,857627
12067,UC37378,ZA,LU,11-06-2021,857627
12068,FI21535,LU,IN,21-09-2021,857627
12069,XN36286,IN,FR,21-01-2022,857627
12070,WZ25936,FR,BR,17-04-2022,857627
12071,NG441076,BR,DZ,09-11-2022,857627
12072,MD46958,IT,LT,20-06-2010,795805
12073,PJ8110108,LT,CZ,11-10-2010,795805
12074,ZK95245,CZ,KR,17-11-2010,795805
12075,BA88481,KR,CZ,29-05-2011,795805
12076,XC14389,CZ,CO,23-09-2011,795805
12077,QJ97422,CO,MX,24-06-2012,795805
12078,OB45287,MX,HR,09-11-2012,795805
12079,EW27262,HR,KR,20-04-2013,795805
12080,MY945810,KR,US,11-12-2013,795805
12081,GF32322,US,LU,08-02-2014,795805
12082,GA865610,LU,FI,25-04-2014,795805
12083,EP181022,FI,GB,14-09-2014,795805
12084,KV45957,GB,TR,13-05-2015,795805
12085,UV69277,TR,BE,21-10-2015,795805
12086,OV107571,BE,CA,07-09-2016,795805
12087,IF82735,CA,JP,22-08-2017,795805
12088,ID71756,JP,IE,03-03-2018,795805
12089,IY76653,IE,BG,06-09-2018,795805
12090,EG13638,BG,SE,26-01-2019,795805
12091,NO65715,SE,HU,04-09-2019,795805
12092,CM657710,HU,FI,06-05-2020,795805
12093,JW168108,FI,US,03-02-2021,795805
12094,VG108672,US,HU,25-04-2021,795805
12095,IQ11279,HU,DE,24-01-2022,795805
12096,BW92619,DE,HU,28-01-2022,795805
12097,CI76846,HU,HR,01-03-2022,795805
12098,RQ110278,HR,KR,10-06-2022,795805
12099,ZH42963,KR,IT,29-07-2022,795805
12100,DM24783,IT,MD,27-11-2022,795805
12101,LY471073,NL,HR,05-05-2010,372166
12102,KP481088,HR,CH,29-10-2010,372166
12103,FM510949,CH,KR,27-06-2011,372166
12104,SO95986,KR,LU,21-02-2012,372166
12105,SI93998,LU,GB,04-01-2013,372166
12106,IN11476,GB,AT,18-07-2013,372166
12107,CG22161,AT,PL,22-02-2014,372166
12108,BE71251,PL,CO,26-01-2015,372166
12109,ED48965,CO,CR,04-12-2015,372166
12110,LH84137,CR,PH,24-09-2016,372166
12111,FM107469,PH,HU,27-11-2016,372166
12112,EV58411,HU,LT,15-11-2017,372166
12113,WJ41939,LT,IS,07-09-2018,372166
12114,QO73159,IS,DZ,18-02-2019,372166
12115,SH61741,DZ,PT,18-12-2019,372166
12116,IY97325,PT,IE,20-07-2020,372166
12117,GI1071097,IE,ES,11-03-2021,372166
12118,UM13591,ES,IE,15-09-2021,372166
12119,WU110997,IE,FR,05-02-2022,372166
12120,RE46842,FR,TR,28-05-2022,372166
12121,VH310276,TR,LT,24-11-2022,372166
12122,PG77795,HU,PL,14-08-2010,581173
12123,HW2251010,PL,DK,22-06-2011,581173
12124,FY6781010,DK,TR,22-04-2012,581173
12125,NK288103,TR,FR,27-01-2013,581173
12126,IR65223,FR,AR,22-05-2013,581173
12127,MB94563,AR,SE,05-12-2013,581173
12128,JH74627,SE,AT,24-06-2014,581173
12129,WW171032,AT,RU,28-01-2015,581173
12130,PE779102,RU,PR,18-11-2015,581173
12131,MQ64171,PR,ES,27-07-2016,581173
12132,CK410757,ES,EE,02-11-2016,581173
12133,OZ101649,EE,BE,11-05-2017,581173
12134,DY8104103,BE,CH,19-07-2017,581173
12135,IT310741,CH,NO,14-03-2018,581173
12136,MF72791,NO,BG,15-05-2018,581173
12137,PP4101069,BG,CL,09-07-2018,581173
12138,SN79899,CL,HU,31-10-2018,581173
12139,MY131089,HU,MD,19-11-2019,581173
12140,HR311031,MD,CA,23-02-2020,581173
12141,SS741033,CA,IE,02-10-2020,581173
12142,WV43359,IE,KR,04-01-2021,581173
12143,KP11163,KR,CL,16-12-2021,581173
12144,PC1910106,CL,LU,09-09-2022,581173
12145,RF77379,LU,HR,20-04-2023,581173
12146,KL426610,IS,EE,30-03-2010,98459
12147,OJ42192,EE,GT,11-05-2010,98459
12148,SC98152,GT,CA,20-10-2010,98459
12149,LN88178,CA,MT,01-11-2010,98459
12150,JJ104436,MT,CA,26-07-2011,98459
12151,KP106563,CA,HU,08-01-2012,98459
12152,YV44498,HU,ZA,08-12-2012,98459
12153,RQ763103,ZA,IE,13-11-2013,98459
12154,EJ176110,IE,PT,22-02-2014,98459
12155,VP16944,PT,BG,05-04-2014,98459
12156,LD41445,BG,MT,24-12-2014,98459
12157,RI66884,MT,ES,06-12-2015,98459
12158,QD67591,ES,HU,23-04-2016,98459
12159,ZL151057,HU,PH,19-12-2016,98459
12160,CI61326,PH,US,09-05-2017,98459
12161,ET37883,US,MD,26-02-2018,98459
12162,HY371049,MD,AZ,19-09-2018,98459
12163,VT1103110,AZ,CH,08-02-2019,98459
12164,CC6610109,CH,ZA,28-03-2019,98459
12165,PH41286,ZA,PR,20-12-2019,98459
12166,HN995610,PR,HU,26-09-2020,98459
12167,WS109644,HU,SG,05-11-2020,98459
12168,QI810997,SG,MX,03-09-2021,98459
12169,EJ11682,MX,ES,26-01-2022,98459
12170,HN841088,ES,SE,27-11-2022,98459
12171,GX959109,DE,US,21-01-2010,280659
12172,BP59265,US,CA,01-10-2010,280659
12173,TU25133,CA,IE,22-07-2011,280659
12174,NB248910,IE,CO,13-07-2012,280659
12175,YC43886,CO,HR,18-01-2013,280659
12176,EZ33172,HR,PR,05-02-2013,280659
12177,VO35418,PR,US,04-09-2013,280659
12178,SN103613,US,PL,01-04-2014,280659
12179,YX85594,PL,TR,22-08-2014,280659
12180,WH649108,TR,HR,20-02-2015,280659
12181,BE29729,HR,IT,27-01-2016,280659
12182,PG58725,IT,IS,21-09-2016,280659
12183,GC536710,IS,FR,26-05-2017,280659
12184,GC73828,FR,IE,12-09-2017,280659
12185,LT34296,IE,MY,20-07-2018,280659
12186,GO410786,MY,HR,06-03-2019,280659
12187,QR86623,HR,CZ,29-12-2019,280659
12188,RQ249610,CZ,CA,24-04-2020,280659
12189,LQ94417,CA,CO,17-09-2020,280659
12190,XS1078106,CO,IE,17-05-2021,280659
12191,CU710371,IE,ES,07-05-2022,280659
12192,AK46766,ES,IS,30-03-2023,280659
12193,MN15995,IN,AR,30-08-2010,536355
12194,LA3101029,AR,EE,15-07-2011,536355
12195,ML19419,EE,IE,10-02-2012,536355
12196,NZ94181,IE,GB,24-04-2012,536355
12197,EQ23778,GB,MY,16-03-2013,536355
12198,UW67936,MY,PR,27-11-2013,536355
12199,FF1010583,PR,US,03-12-2013,536355
12200,RQ24776,US,TR,24-02-2014,536355
12201,CH61554,TR,SE,17-07-2014,536355
12202,GF647108,SE,IE,16-11-2014,536355
12203,QU105767,IE,FR,25-08-2015,536355
12204,JC87588,FR,IE,08-01-2016,536355
12205,RW41191,IE,PT,28-06-2016,536355
12206,HI28191,PT,IN,20-12-2016,536355
12207,KZ4105610,IN,US,28-01-2017,536355
12208,AE14798,US,MX,24-08-2017,536355
12209,JN103572,MX,PT,09-03-2018,536355
12210,WJ298106,PT,BR,08-05-2018,536355
12211,YR210267,BR,IS,26-01-2019,536355
12212,DX861063,IS,IN,21-10-2019,536355
12213,SM910992,IN,LU,18-06-2020,536355
12214,TE87913,LU,TR,17-12-2020,536355
12215,VB2107101,TR,FI,22-07-2021,536355
12216,GM88778,FI,BE,21-12-2021,536355
12217,GP142710,BE,NO,05-07-2022,536355
12218,LN1010344,NO,IE,09-10-2022,536355
12219,VD66317,NL,HU,23-03-2010,431378
12220,LY16239,HU,MD,17-07-2010,431378
12221,PS63646,MD,PR,13-03-2011,431378
12222,SB96871,PR,AR,23-06-2011,431378
12223,DG166610,AR,PR,23-03-2012,431378
12224,MQ58545,PR,IE,03-04-2012,431378
12225,FI10106104,IE,SG,30-09-2012,431378
12226,AJ5281010,SG,NL,18-04-2013,431378
12227,IZ25579,NL,IN,11-03-2014,431378
12228,TV78347,IN,PT,31-03-2014,431378
12229,NM25145,PT,PR,18-01-2015,431378
12230,DV979106,PR,SG,20-12-2015,431378
12231,UK25443,SG,PR,31-12-2015,431378
12232,GQ410849,PR,DE,04-07-2016,431378
12233,MW45446,DE,IE,19-10-2016,431378
12234,XX28839,IE,CA,16-12-2016,431378
12235,PV83363,CA,MT,02-04-2017,431378
12236,WO47759,MT,EE,15-10-2017,431378
12237,FI15297,EE,IE,20-04-2018,431378
12238,OK82925,IE,MT,14-08-2018,431378
12239,VE1210310,MT,CR,21-03-2019,431378
12240,ST105789,CR,HU,26-07-2019,431378
12241,GJ38536,HU,SE,08-01-2020,431378
12242,VH910238,SE,IE,04-02-2020,431378
12243,BC1051105,IE,JP,23-04-2020,431378
12244,OT95983,JP,PH,23-07-2020,431378
12245,WQ62328,PH,CZ,09-10-2020,431378
12246,BT51428,CZ,SG,03-11-2020,431378
12247,BQ21311,SG,AR,25-07-2021,431378
12248,AJ94148,AR,IE,15-11-2021,431378
12249,QR26921,IE,HU,03-05-2022,431378
12250,QI8791010,HU,TR,06-07-2022,431378
12251,AV18863,TR,IT,05-04-2023,431378
12252,FV48793,CL,HU,06-10-2010,935949
12253,OA110672,HU,RU,04-11-2010,935949
12254,GA8910110,RU,PT,24-02-2011,935949
12255,YB610726,PT,SE,21-11-2011,935949
12256,EW109921,SE,RU,06-04-2012,935949
12257,CS83983,RU,IE,09-01-2013,935949
12258,VU1069710,IE,RU,01-10-2013,935949
12259,JV874105,RU,CH,01-02-2014,935949
12260,NZ471057,CH,SG,12-10-2014,935949
12261,DV24516,SG,IE,08-07-2015,935949
12262,XJ9101069,IE,FR,03-10-2015,935949
12263,KY27817,FR,IN,24-12-2015,935949
12264,NS48343,IN,HR,19-03-2016,935949
12265,RZ13274,HR,NO,07-05-2016,935949
12266,XQ711048,NO,EE,29-03-2017,935949
12267,WS3410105,EE,RU,09-03-2018,935949
12268,FR89328,RU,AZ,19-01-2019,935949
12269,HJ97865,AZ,AR,21-03-2019,935949
12270,LY1061037,AR,IE,26-05-2019,935949
12271,GD54888,IE,CH,29-02-2020,935949
12272,FZ101846,CH,MD,20-01-2021,935949
12273,VR6101106,MD,MX,10-08-2021,935949
12274,CK5110104,MX,EE,21-12-2021,935949
12275,PY910311,EE,TR,13-05-2022,935949
12276,QF38679,TR,SG,04-08-2022,935949
12277,LP33711,SG,DZ,05-06-2023,935949
12278,BC11364,RU,PH,25-07-2010,201298
12279,SW19286,PH,NL,11-03-2011,201298
12280,XZ85549,NL,IE,01-09-2011,201298
12281,CP112610,IE,BE,28-10-2011,201298
12282,LE106994,BE,DE,08-08-2012,201298
12283,SZ93777,DE,AZ,01-06-2013,201298
12284,MI74339,AZ,RU,22-01-2014,201298
12285,XQ961106,RU,IE,07-08-2014,201298
12286,JA871019,IE,CZ,20-12-2014,201298
12287,GK35482,CZ,MX,09-01-2015,201298
12288,LM99349,MX,MT,22-12-2015,201298
12289,XL4910105,MT,MX,02-10-2016,201298
12290,UQ754107,MX,MT,08-11-2016,201298
12291,FF94463,MT,IN,02-09-2017,201298
12292,FD78744,IN,PR,27-01-2018,201298
12293,HB42815,PR,IS,22-06-2018,201298
12294,ET210317,IS,AZ,19-11-2018,201298
12295,OW45914,AZ,DK,24-03-2019,201298
12296,CU77513,DK,IE,26-07-2019,201298
12297,EZ107348,IE,AT,16-08-2019,201298
12298,QI56186,AT,SE,18-01-2020,201298
12299,AB33276,SE,GT,10-03-2020,201298
12300,BF81145,GT,IE,13-10-2020,201298
12301,LL18625,IE,DZ,28-06-2021,201298
12302,FA261019,DZ,IE,17-02-2022,201298
12303,SS41659,IE,BD,20-04-2022,201298
12304,CZ93725,BD,IE,06-05-2022,201298
12305,AG108482,IE,CA,01-08-2022,201298
12306,NN95411,CA,CL,21-10-2022,201298
12307,FO106198,MT,PT,10-11-2010,201125
12308,QK25753,PT,DE,27-07-2011,201125
12309,SX12957,DE,IN,26-05-2012,201125
12310,JL98616,IN,FR,01-07-2012,201125
12311,PQ41948,FR,NO,18-10-2012,201125
12312,ID89431,NO,CA,02-07-2013,201125
12313,RW78667,CA,CO,31-10-2013,201125
12314,YZ63491,CO,IE,30-07-2014,201125
12315,FR63522,IE,EE,24-11-2014,201125
12316,BK53594,EE,ES,08-04-2015,201125
12317,KZ775810,ES,CH,15-05-2015,201125
12318,AG210133,CH,BD,03-03-2016,201125
12319,EE49797,BD,IE,07-05-2016,201125
12320,FV1024109,IE,GB,22-06-2016,201125
12321,EV17557,GB,BR,15-02-2017,201125
12322,JJ51228,BR,MD,01-09-2017,201125
12323,GH681072,MD,AT,26-03-2018,201125
12324,EL54536,AT,DE,20-04-2018,201125
12325,XR28259,DE,GB,19-03-2019,201125
12326,KX82435,GB,JP,05-08-2019,201125
12327,KA103742,JP,CR,18-06-2020,201125
12328,JI85319,CR,MY,18-11-2020,201125
12329,YF78449,MY,IE,17-01-2021,201125
12330,OH23582,IE,JP,03-05-2021,201125
12331,PR710385,JP,BD,31-05-2021,201125
12332,HJ85267,BD,KR,22-08-2021,201125
12333,DD21799,KR,AZ,29-03-2022,201125
12334,HN107665,AZ,IE,14-05-2022,201125
12335,DA34975,IE,NO,07-01-2023,201125
12336,SI38341,BG,NO,11-05-2010,304338
12337,BQ75358,NO,IE,13-08-2010,304338
12338,RE614107,IE,CR,15-02-2011,304338
12339,II64152,CR,SE,05-01-2012,304338
12340,YK76194,SE,IE,03-04-2012,304338
12341,BY351091,IE,SG,09-11-2012,304338
12342,CK299109,SG,DK,04-08-2013,304338
12343,PJ94674,DK,CA,18-07-2014,304338
12344,EM31748,CA,RU,21-01-2015,304338
12345,LP910341,RU,LT,10-04-2015,304338
12346,OB35797,LT,CH,09-05-2015,304338
12347,FE4610107,CH,BG,26-11-2015,304338
12348,JO331037,BG,PT,14-06-2016,304338
12349,HZ268106,PT,NL,21-09-2016,304338
12350,EG38637,NL,BG,13-11-2016,304338
12351,HW34185,BG,IE,19-04-2017,304338
12352,TW77125,IE,CZ,05-02-2018,304338
12353,JV9104103,CZ,DZ,26-07-2018,304338
12354,ZC165210,DZ,DE,29-06-2019,304338
12355,UV372106,DE,LT,27-02-2020,304338
12356,EQ101332,LT,JP,10-05-2020,304338
12357,FP551043,JP,DK,12-01-2021,304338
12358,AN92669,DK,PH,08-07-2021,304338
12359,DY574910,PH,IS,21-12-2021,304338
12360,UH310764,IS,PH,26-04-2022,304338
12361,GU25577,PH,ES,17-11-2022,304338
12362,QN67248,US,LT,08-08-2010,704873
12363,BM48274,LT,BD,23-03-2011,704873
12364,JH38764,BD,BE,22-02-2012,704873
12365,UB42741,BE,AR,20-09-2012,704873
12366,TT89177,AR,IE,10-02-2013,704873
12367,DQ56439,IE,MD,19-08-2013,704873
12368,QE77613,MD,TR,01-06-2014,704873
12369,VZ107755,TR,SG,15-05-2015,704873
12370,AV736102,SG,DE,06-08-2015,704873
12371,UH46117,DE,IE,17-12-2015,704873
12372,KX21264,IE,HR,16-05-2016,704873
12373,CW1010233,HR,CH,29-06-2016,704873
12374,ET96577,CH,PR,17-11-2016,704873
12375,VA73271,PR,AT,10-07-2017,704873
12376,CL97953,AT,LT,08-08-2017,704873
12377,YW362109,LT,JP,08-02-2018,704873
12378,LV17157,JP,BR,22-09-2018,704873
12379,OD41142,BR,JP,04-05-2019,704873
12380,MS10102610,JP,BG,26-05-2019,704873
12381,TT451078,BG,ES,01-05-2020,704873
12382,EN96647,ES,SE,15-02-2021,704873
12383,IO69897,SE,EE,04-10-2021,704873
12384,XS710887,EE,SG,31-03-2022,704873
12385,XL49886,SG,IE,30-04-2022,704873
12386,LB71987,IE,AT,01-03-2023,704873
12387,UW58934,IE,NO,30-05-2010,131824
12388,OQ89897,NO,US,06-05-2011,131824
12389,KQ65372,US,AT,21-03-2012,131824
12390,SK14121,AT,ES,29-12-2012,131824
12391,JM5791010,ES,PH,02-10-2013,131824
12392,DK10104104,PH,GT,08-04-2014,131824
12393,RF341094,GT,LU,28-08-2014,131824
12394,HB81538,LU,CR,11-03-2015,131824
12395,SA21148,CR,KR,14-02-2016,131824
12396,ZS15328,KR,LU,28-07-2016,131824
12397,RO51829,LU,FR,03-05-2017,131824
12398,DX882105,FR,NO,10-06-2017,131824
12399,ZB671015,NO,DK,29-01-2018,131824
12400,VF102336,DK,BG,26-05-2018,131824
12401,JL24332,BG,BR,04-09-2018,131824
12402,NM151105,BR,IE,30-09-2018,131824
12403,NT93544,IE,DZ,22-11-2018,131824
12404,ZR33613,DZ,BE,20-04-2019,131824
12405,ZC310531,BE,AZ,18-10-2019,131824
12406,TP65186,AZ,HR,26-09-2020,131824
12407,CP211096,HR,CR,26-11-2020,131824
12408,ZY41756,CR,HU,15-09-2021,131824
12409,HN77817,HU,BR,02-03-2022,131824
12410,JP95592,BR,BD,22-11-2022,131824
12411,UA233103,CZ,MX,15-12-2010,204834
12412,QU173210,MX,RU,01-02-2011,204834
12413,BE49632,RU,IE,12-02-2011,204834
12414,KP52234,IE,DK,16-05-2011,204834
12415,XB61837,DK,HR,01-06-2011,204834
12416,OM26293,HR,BD,23-12-2011,204834
12417,AY16626,BD,CR,24-10-2012,204834
12418,BZ35996,CR,GB,11-02-2013,204834
12419,IO33818,GB,CR,03-04-2013,204834
12420,KX107787,CR,AZ,11-04-2013,204834
12421,AQ82659,AZ,DE,17-12-2013,204834
12422,VB46741,DE,FI,14-07-2014,204834
12423,ZG1091045,FI,HU,25-10-2014,204834
12424,NO16521,HU,PH,07-11-2014,204834
12425,LY99844,PH,EE,01-04-2015,204834
12426,ZX969910,EE,DE,10-12-2015,204834
12427,RD26427,DE,BD,13-02-2016,204834
12428,VL68777,BD,MD,30-06-2016,204834
12429,IE69178,MD,IE,28-08-2016,204834
12430,BJ85778,IE,MD,21-08-2017,204834
12431,MF91338,MD,PH,02-10-2017,204834
12432,XR395108,PH,LT,03-06-2018,204834
12433,EF552108,LT,CA,10-11-2018,204834
12434,ZH554110,CA,LT,22-02-2019,204834
12435,RZ48724,LT,IE,25-05-2019,204834
12436,GH107735,IE,IS,06-12-2019,204834
12437,XJ1011097,IS,HU,09-02-2020,204834
12438,OA74995,HU,CL,21-02-2020,204834
12439,LP544105,CL,PL,21-10-2020,204834
12440,FB11185,PL,KR,03-07-2021,204834
12441,KK74837,KR,AR,16-03-2022,204834
12442,OT145104,AR,IS,22-07-2022,204834
12443,LV61111,IS,JP,18-03-2023,204834
12444,RU14592,FI,PH,14-09-2010,172656
12445,JX27117,PH,US,02-03-2011,172656
12446,XR55546,US,CZ,27-09-2011,172656
12447,VM555109,CZ,IE,06-10-2011,172656
12448,VH42899,IE,IT,22-09-2012,172656
12449,UA46872,IT,AR,27-05-2013,172656
12450,AG11773,AR,IE,13-01-2014,172656
12451,PK1041046,IE,DZ,21-01-2014,172656
12452,AB256101,DZ,PL,29-06-2014,172656
12453,SV52188,PL,US,25-07-2014,172656
12454,IA87174,US,FI,29-12-2014,172656
12455,YH105889,FI,BE,18-10-2015,172656
12456,NZ35677,BE,IE,15-05-2016,172656
12457,MW62533,IE,HU,29-11-2016,172656
12458,JI15642,HU,GB,14-07-2017,172656
12459,LW56533,GB,LU,17-03-2018,172656
12460,TK81381,LU,SG,14-05-2018,172656
12461,UM161085,SG,CZ,11-01-2019,172656
12462,AH910162,CZ,MD,17-07-2019,172656
12463,KU1047106,MD,IS,13-02-2020,172656
12464,TR84132,IS,IE,26-04-2020,172656
12465,PV42218,IE,GT,01-01-2021,172656
12466,GK34711,GT,CZ,18-10-2021,172656
12467,MP71252,CZ,IS,20-06-2022,172656
12468,LH37315,IS,LU,12-09-2022,172656
12469,VD931510,LU,IE,01-10-2022,172656
12470,UJ54218,MY,PT,16-06-2010,527013
12471,YH310173,PT,IE,20-03-2011,527013
12472,DZ911038,IE,FR,23-12-2011,527013
12473,HP103672,FR,PL,21-03-2012,527013
12474,NJ51715,PL,AR,26-03-2012,527013
12475,EP97388,AR,DE,08-11-2012,527013
12476,XP22925,DE,NO,02-08-2013,527013
12477,NO71813,NO,IE,16-05-2014,527013
12478,QX710745,IE,JP,04-04-2015,527013
12479,FB44831,JP,PR,23-11-2015,527013
12480,XV810928,PR,IS,09-10-2016,527013
12481,LQ83484,IS,MX,05-12-2016,527013
12482,ZT211065,MX,MY,17-09-2017,527013
12483,CS63989,MY,MT,04-05-2018,527013
12484,LH1101035,MT,IE,11-09-2018,527013
12485,ZZ810151,IE,CA,01-08-2019,527013
12486,TV1043510,CA,JP,13-05-2020,527013
12487,CD35749,JP,AZ,07-01-2021,527013
12488,FO82641,AZ,HU,18-01-2021,527013
12489,LT310785,HU,IE,07-04-2021,527013
