user_id,dandwith_used,antena_id,date_and_time,duration
886132,11,4548361,2020-03-06 13:35:28,0:26:25
102671,69,718254,2020-03-06 13:44:00,0:22:24
245167,116,2732872,2020-03-06 13:52:23,0:23:24
453577,264,4012380,2020-03-06 14:28:51,0:44:25
208948,404,4402766,2020-03-06 15:07:23,0:07:55
649442,144,1954818,2020-03-06 15:47:12,0:22:27
900334,167,4202134,2020-03-06 16:46:01,0:52:25
919502,491,2627651,2020-03-06 17:26:59,0:45:56
438895,163,5954932,2020-03-06 17:30:14,0:24:12
569511,185,878325,2020-03-06 18:03:00,0:17:47
673755,63,4825264,2020-03-06 18:14:34,0:17:25
754702,399,5382670,2020-03-06 18:47:20,0:42:36
789033,396,2896213,2020-03-06 19:16:52,0:11:53
402663,297,2463295,2020-03-06 19:30:06,0:09:23
571364,392,3479414,2020-03-06 19:44:36,0:47:46
223968,30,5995617,2020-03-06 20:30:23,0:12:02
501209,387,723825,2020-03-06 20:57:10,0:29:51
291994,370,6131257,2020-03-06 21:27:19,0:16:31
931353,343,6140416,2020-03-06 22:11:46,0:14:23
909535,353,1180400,2020-03-06 22:29:04,0:28:45
385721,84,2941554,2020-03-06 22:43:53,0:40:19
147954,329,4938429,2020-03-06 22:53:27,0:11:31
347349,138,1406903,2020-03-06 23:11:45,0:19:46
536355,104,2262791,2020-03-07 00:01:39,0:36:27
526779,110,6131257,2020-03-07 00:24:31,0:30:47
631142,10,3259399,2020-03-07 01:19:30,0:27:21
356021,377,1953932,2020-03-07 02:14:15,0:39:44
411476,257,2720394,2020-03-07 02:41:59,0:03:46
644096,276,5284991,2020-03-07 03:16:21,0:16:35
269302,401,2995017,2020-03-07 03:26:05,0:25:56
907535,72,3967899,2020-03-07 03:31:18,0:57:24
347349,493,5444105,2020-03-07 03:34:15,0:19:22
236907,444,3590246,2020-03-07 03:55:08,0:41:43
898254,296,4208575,2020-03-07 03:56:37,0:23:14
428573,77,2485385,2020-03-07 04:24:27,0:58:49
790344,86,2637241,2020-03-07 04:41:50,0:30:39
898063,462,6274727,2020-03-07 05:28:54,0:09:40
308658,447,4180088,2020-03-07 05:45:57,0:00:15
641947,69,1401239,2020-03-07 05:50:54,0:09:14
481237,208,3935066,2020-03-07 06:13:13,0:35:43
778887,77,4769422,2020-03-07 07:03:23,0:31:41
512604,100,5712747,2020-03-07 07:30:02,0:03:37
123049,112,6761327,2020-03-07 08:26:43,0:29:54
908292,163,5947829,2020-03-07 09:20:56,0:13:16
213269,325,2991014,2020-03-07 10:10:08,0:41:30
560152,197,5769994,2020-03-07 10:55:39,0:21:57
158043,409,3968731,2020-03-07 11:06:39,0:52:31
152304,265,2834360,2020-03-07 11:51:35,0:19:28
651597,270,6653519,2020-03-07 12:19:57,0:41:08
302149,143,2393235,2020-03-07 13:10:11,0:15:18
685615,355,3269190,2020-03-07 13:23:25,0:35:50
949262,120,704470,2020-03-07 13:40:55,0:45:10
178451,22,1345024,2020-03-07 14:07:01,0:57:59
817477,227,995504,2020-03-07 14:15:23,0:03:26
257826,15,6580913,2020-03-07 14:40:53,0:12:54
300800,66,6074622,2020-03-07 14:49:52,0:44:30
911014,143,2357969,2020-03-07 15:24:03,0:21:28
957997,6,951710,2020-03-07 15:49:00,0:13:34
464891,85,3189560,2020-03-07 16:10:10,0:46:49
638950,303,5632524,2020-03-07 16:31:21,0:46:22
711683,320,1783296,2020-03-07 17:15:18,0:52:24
123514,99,1741463,2020-03-07 17:31:58,0:25:21
123049,439,2692303,2020-03-07 17:41:00,0:51:50
628854,301,5746379,2020-03-07 18:37:44,0:06:17
627731,136,4313015,2020-03-07 18:40:48,0:07:45
410319,405,5788793,2020-03-07 19:21:59,0:45:51
947685,248,6820249,2020-03-07 19:53:04,0:37:07
748037,274,1277056,2020-03-07 20:48:43,0:36:28
574304,319,752113,2020-03-07 21:16:03,0:12:38
906609,356,3841983,2020-03-07 21:49:51,0:38:30
640117,30,5865826,2020-03-07 21:53:44,0:50:16
601920,223,1763902,2020-03-07 22:52:52,0:58:47
947685,460,2359963,2020-03-07 23:13:04,0:33:15
918924,422,6293055,2020-03-07 23:29:51,0:40:04
881143,180,5045740,2020-03-08 00:23:31,0:48:53
754702,320,1959290,2020-03-08 00:59:49,0:25:27
221265,286,2397647,2020-03-08 01:51:47,0:53:14
740078,156,6659962,2020-03-08 02:13:40,0:55:28
428573,393,5354700,2020-03-08 02:55:38,0:41:00
688784,6,1531478,2020-03-08 03:52:29,0:01:25
623880,34,5730137,2020-03-08 04:36:34,0:48:11
773737,380,5037296,2020-03-08 05:32:38,0:44:07
123699,69,2253308,2020-03-08 05:50:01,0:47:24
542367,191,2783749,2020-03-08 06:01:17,0:29:07
858436,111,3827065,2020-03-08 06:48:52,0:33:53
711683,116,1092432,2020-03-08 06:57:06,0:12:08
509130,323,5430024,2020-03-08 07:37:20,0:24:21
651597,427,6289903,2020-03-08 08:11:09,0:43:29
744938,402,5715006,2020-03-08 09:05:44,0:23:40
793505,283,1864189,2020-03-08 09:44:07,0:53:23
569177,391,4195935,2020-03-08 09:55:59,0:25:01
744938,381,6433751,2020-03-08 09:59:45,0:54:12
752845,469,2413778,2020-03-08 10:29:51,0:20:31
754989,359,5515701,2020-03-08 10:58:53,0:53:34
632973,234,2888709,2020-03-08 11:50:27,0:41:34
226545,353,4858233,2020-03-08 12:14:49,0:47:54
874839,77,1254724,2020-03-08 12:15:53,0:53:20
851347,122,5987944,2020-03-08 13:02:54,0:12:08
561296,83,1612986,2020-03-08 13:07:33,0:29:23
140991,235,5641684,2020-03-08 13:54:56,0:02:56
461640,118,5265900,2020-03-08 14:19:25,0:45:47
560152,222,2326008,2020-03-08 15:15:00,0:37:43
226545,76,1256270,2020-03-08 15:19:26,0:07:58
888216,489,6200949,2020-03-08 16:09:31,0:25:11
789469,348,5980521,2020-03-08 16:58:30,0:15:05
561296,142,5091885,2020-03-08 17:41:49,0:38:00
899768,253,3294448,2020-03-08 18:11:33,0:15:07
817857,222,5966419,2020-03-08 18:41:35,0:22:30
411537,177,4516487,2020-03-08 18:51:33,0:36:09
200688,33,6497796,2020-03-08 19:01:30,0:00:57
154955,42,6756969,2020-03-08 19:33:11,0:08:12
830225,406,4064968,2020-03-08 19:38:32,0:09:54
627731,226,5917750,2020-03-08 20:18:29,0:36:55
119796,440,1958515,2020-03-08 21:10:44,0:51:52
150642,116,3357442,2020-03-08 21:41:59,0:18:15
829946,240,5062382,2020-03-08 21:57:50,0:28:44
185334,468,1159102,2020-03-08 22:53:25,0:18:00
123006,457,2231398,2020-03-08 23:37:29,0:29:32
726678,67,4471496,2020-03-09 00:09:16,0:21:08
360869,422,2360773,2020-03-09 00:35:34,0:52:32
531937,31,5591381,2020-03-09 01:07:08,0:57:15
204180,248,2288457,2020-03-09 02:03:04,0:43:26
619595,308,2455096,2020-03-09 02:33:49,0:10:43
251964,73,6486423,2020-03-09 02:55:24,0:38:47
536355,204,1718565,2020-03-09 03:08:51,0:26:58
828218,314,5724231,2020-03-09 04:08:50,0:17:51
917041,151,4102983,2020-03-09 04:22:18,0:36:35
183509,349,2148906,2020-03-09 04:44:15,0:35:16
134514,157,6487901,2020-03-09 05:36:00,0:49:56
784524,376,6002327,2020-03-09 06:01:57,0:43:33
123562,202,2433585,2020-03-09 06:31:51,0:43:41
188061,222,5823278,2020-03-09 06:47:08,0:57:30
119792,258,1254320,2020-03-09 06:57:20,0:31:44
453577,113,6723085,2020-03-09 07:38:45,0:57:58
947685,369,6079288,2020-03-09 07:45:17,0:46:53
932285,322,5929398,2020-03-09 08:07:00,0:23:50
939524,267,1401239,2020-03-09 08:10:43,0:17:49
464219,23,3912192,2020-03-09 08:22:34,0:14:53
243358,79,2715701,2020-03-09 09:15:33,0:31:59
277417,370,5730137,2020-03-09 09:59:43,0:15:22
634396,339,2158603,2020-03-09 10:13:03,0:39:22
401818,347,1957061,2020-03-09 10:45:13,0:30:06
220240,383,6385930,2020-03-09 11:03:53,0:08:14
131489,42,4998737,2020-03-09 12:03:48,0:06:23
541677,45,3524133,2020-03-09 12:14:59,0:21:56
178451,58,5788183,2020-03-09 12:46:19,0:27:09
739909,412,3571012,2020-03-09 13:27:26,0:03:39
779759,357,4117358,2020-03-09 13:47:46,0:35:20
269018,318,6537026,2020-03-09 14:16:03,0:10:48
479161,208,4247734,2020-03-09 14:56:26,0:47:27
919502,120,2089429,2020-03-09 15:05:10,0:26:26
902629,247,951710,2020-03-09 15:22:36,0:31:27
772645,136,3160287,2020-03-09 15:53:56,0:30:42
765508,164,2448625,2020-03-09 16:43:14,0:21:28
223968,334,5533818,2020-03-09 17:19:39,0:56:09
334769,327,4123983,2020-03-09 17:38:51,0:38:33
623217,101,4801681,2020-03-09 18:38:26,0:42:02
871006,407,3625181,2020-03-09 18:53:56,0:25:11
771503,234,5147690,2020-03-09 19:53:54,0:33:45
222875,236,4415650,2020-03-09 19:59:59,0:45:59
682811,248,1120548,2020-03-09 20:44:35,0:54:23
788180,364,700175,2020-03-09 20:55:01,0:38:59
910232,75,1592640,2020-03-09 21:52:21,0:58:11
345709,327,3449219,2020-03-09 22:46:29,0:45:31
325225,263,2063173,2020-03-09 22:56:42,0:41:09
807369,392,4671934,2020-03-09 23:31:03,0:18:43
386207,299,1712103,2020-03-09 23:42:13,0:55:32
565225,417,6589535,2020-03-10 00:12:32,0:49:29
397912,349,5541852,2020-03-10 00:23:42,0:31:33
397912,85,3698395,2020-03-10 00:29:43,0:24:46
698537,424,3231482,2020-03-10 00:57:51,0:29:57
409012,159,5400003,2020-03-10 01:23:34,0:11:16
419563,64,4067113,2020-03-10 01:43:37,0:43:22
744291,367,1741463,2020-03-10 01:48:09,0:39:21
254120,117,1718565,2020-03-10 01:56:51,0:43:01
339524,346,5457238,2020-03-10 02:43:38,0:09:52
218415,367,4722757,2020-03-10 03:12:48,0:30:14
862416,372,1505468,2020-03-10 03:22:36,0:11:40
773737,122,856424,2020-03-10 03:26:22,0:21:32
874839,293,2323357,2020-03-10 04:16:38,0:00:11
434104,25,6208121,2020-03-10 05:05:20,0:28:36
356865,24,2834360,2020-03-10 05:45:48,0:48:12
486395,344,3085395,2020-03-10 06:24:25,0:58:37
433741,186,6285588,2020-03-10 06:39:47,0:56:27
128570,58,4410904,2020-03-10 07:04:32,0:03:34
382851,459,6616432,2020-03-10 07:44:11,0:04:34
372166,15,6425201,2020-03-10 07:55:27,0:17:16
601927,470,2194565,2020-03-10 08:29:04,0:20:39
208948,350,6604499,2020-03-10 09:04:36,0:32:19
191797,323,1589039,2020-03-10 09:32:57,0:22:09
866017,324,1640195,2020-03-10 09:39:04,0:13:05
315644,66,6811115,2020-03-10 10:36:48,0:19:05
893389,231,5937060,2020-03-10 11:36:38,0:37:55
416130,356,1718565,2020-03-10 12:18:21,0:38:17
951822,34,5077813,2020-03-10 12:26:36,0:21:48
442127,193,6685840,2020-03-10 12:31:31,0:32:13
333546,199,1526909,2020-03-10 13:20:20,0:15:53
512128,311,5730137,2020-03-10 14:03:27,0:18:55
795805,112,1202760,2020-03-10 14:50:11,0:01:01
484182,39,5446895,2020-03-10 15:12:35,0:14:54
233577,446,4177969,2020-03-10 16:11:54,0:08:30
509712,209,3378782,2020-03-10 16:31:58,0:27:53
308658,70,6209820,2020-03-10 16:47:09,0:05:10
522966,421,6039274,2020-03-10 17:24:53,0:18:59
808893,94,3967968,2020-03-10 18:22:57,0:51:52
254120,285,768174,2020-03-10 18:52:39,0:21:07
269302,486,2506333,2020-03-10 19:39:09,0:43:58
619738,184,2482014,2020-03-10 20:28:13,0:19:48
225733,139,6074622,2020-03-10 20:30:38,0:54:54
817107,199,4608406,2020-03-10 21:17:53,0:15:04
509348,306,3725736,2020-03-10 21:31:02,0:15:59
905706,285,5200918,2020-03-10 22:22:47,0:01:23
828218,355,1642842,2020-03-10 23:22:26,0:33:40
131489,276,2137198,2020-03-11 00:21:55,0:01:19
470529,177,991419,2020-03-11 01:08:59,0:42:43
96336,76,1448349,2020-03-11 01:57:18,0:45:06
861915,231,6800832,2020-03-11 02:25:32,0:51:12
228819,10,2745763,2020-03-11 03:07:26,0:50:54
698537,87,1059791,2020-03-11 03:51:51,0:39:37
717780,218,3928459,2020-03-11 04:18:19,0:32:43
582281,230,2813213,2020-03-11 04:25:15,0:57:46
418245,393,2901632,2020-03-11 04:35:45,0:54:35
888216,194,3978553,2020-03-11 05:32:32,0:51:58
102671,142,5860281,2020-03-11 06:04:39,0:11:16
886132,204,4750028,2020-03-11 06:09:42,0:44:46
184231,117,4776290,2020-03-11 06:23:48,0:46:51
105236,442,4211978,2020-03-11 06:43:27,0:39:14
108215,364,2352419,2020-03-11 06:50:26,0:30:27
569587,130,3437322,2020-03-11 06:55:27,0:45:31
866911,120,3217872,2020-03-11 07:41:43,0:25:16
776425,183,5805955,2020-03-11 07:57:25,0:45:23
426674,212,2047939,2020-03-11 08:21:48,0:05:39
277417,182,1058712,2020-03-11 08:33:44,0:50:24
98459,434,3218831,2020-03-11 09:18:50,0:27:35
169743,478,2158603,2020-03-11 09:43:33,0:32:27
457865,251,2403416,2020-03-11 10:18:14,0:50:00
397601,433,3474488,2020-03-11 10:22:06,0:12:00
208153,339,1535069,2020-03-11 10:45:12,0:11:17
454379,92,3800150,2020-03-11 11:03:27,0:02:33
599462,403,5072375,2020-03-11 11:05:25,0:46:43
329574,45,846851,2020-03-11 11:53:17,0:27:42
903438,66,5149799,2020-03-11 12:18:59,0:49:07
188061,349,2495895,2020-03-11 12:41:13,0:12:06
752845,314,769033,2020-03-11 13:09:20,0:59:21
220420,364,2786648,2020-03-11 14:02:06,0:44:16
930234,15,1845948,2020-03-11 14:32:09,0:15:02
544861,199,1279482,2020-03-11 15:15:44,0:44:46
327000,400,4857500,2020-03-11 15:27:24,0:35:22
708256,90,4399649,2020-03-11 16:20:40,0:02:26
780199,325,6504322,2020-03-11 16:31:09,0:42:12
833402,230,4555206,2020-03-11 16:53:14,0:07:00
257826,90,4424502,2020-03-11 17:31:55,0:05:20
841972,50,3259554,2020-03-11 17:54:50,0:39:15
949262,169,2637241,2020-03-11 18:14:28,0:45:25
103928,18,2262556,2020-03-11 19:01:09,0:20:35
628503,117,5725830,2020-03-11 19:44:59,0:21:15
739432,418,4899545,2020-03-11 20:27:33,0:56:43
327507,295,4801137,2020-03-11 20:28:45,0:24:30
907535,273,5782182,2020-03-11 21:21:16,0:23:30
917315,377,6378179,2020-03-11 21:50:49,0:51:37
931353,433,762447,2020-03-11 22:29:01,0:18:42
264350,16,3357442,2020-03-11 22:59:34,0:47:47
128800,401,3761852,2020-03-11 23:54:35,0:21:43
395115,293,2705160,2020-03-12 00:02:53,0:49:05
428637,228,4970529,2020-03-12 00:23:30,0:33:58
618056,86,860643,2020-03-12 00:41:32,0:28:55
422474,474,6125205,2020-03-12 01:32:41,0:38:36
464219,315,5612806,2020-03-12 02:16:53,0:30:28
364432,82,2263211,2020-03-12 02:19:20,0:39:47
426674,400,3121990,2020-03-12 03:05:06,0:14:32
633277,170,4217133,2020-03-12 03:11:50,0:44:03
595591,78,5456362,2020-03-12 04:04:22,0:56:26
933648,404,5933197,2020-03-12 04:56:47,0:49:18
818249,232,6823293,2020-03-12 05:14:37,0:51:32
419563,468,3816920,2020-03-12 05:56:36,0:41:16
661944,175,6289903,2020-03-12 06:26:32,0:55:20
303376,137,6795286,2020-03-12 06:54:21,0:28:19
99489,344,1059791,2020-03-12 07:05:39,0:27:45
168728,65,3590246,2020-03-12 07:57:14,0:08:08
213269,399,3404779,2020-03-12 08:52:32,0:16:04
245949,143,961870,2020-03-12 09:35:28,0:38:06
625887,370,1591919,2020-03-12 10:30:07,0:31:35
688784,379,3197614,2020-03-12 10:50:31,0:07:20
681209,394,3898979,2020-03-12 11:37:43,0:55:43
570734,315,3474488,2020-03-12 12:30:21,0:40:15
199853,231,1349909,2020-03-12 12:58:28,0:03:20
750955,410,5049213,2020-03-12 13:49:27,0:31:29
738395,120,5708456,2020-03-12 14:39:04,0:26:05
901061,60,6289903,2020-03-12 15:02:48,0:52:13
942442,337,2367947,2020-03-12 15:54:33,0:43:32
613185,86,6601465,2020-03-12 16:47:51,0:59:10
317991,333,4383362,2020-03-12 17:08:49,0:17:08
264770,448,918369,2020-03-12 17:42:24,0:34:51
544592,42,1720835,2020-03-12 18:14:58,0:26:57
813808,442,5149799,2020-03-12 18:58:13,0:32:52
716537,181,6305215,2020-03-12 19:44:42,0:47:50
860681,192,3809732,2020-03-12 20:10:32,0:00:23
623880,136,2760906,2020-03-12 20:19:00,0:05:14
805210,331,4798298,2020-03-12 20:36:01,0:24:22
544078,429,2681738,2020-03-12 21:03:19,0:44:44
717780,295,1401239,2020-03-12 21:12:26,0:10:30
814931,238,1295195,2020-03-12 21:40:36,0:54:37
789033,415,3026623,2020-03-12 21:46:55,0:46:57
951822,419,5660156,2020-03-12 22:21:00,0:36:33
171748,133,3653444,2020-03-12 22:41:25,0:35:15
302708,305,2190716,2020-03-12 22:52:07,0:55:34
843660,6,6048137,2020-03-12 23:06:40,0:38:10
933156,301,3575649,2020-03-12 23:34:09,0:54:22
466624,384,1559500,2020-03-12 23:56:38,0:01:21
738395,17,1948611,2020-03-13 00:05:40,0:31:02
419563,355,1613124,2020-03-13 00:30:22,0:48:32
154955,156,1148921,2020-03-13 01:03:36,0:48:52
201298,344,2268696,2020-03-13 01:30:15,0:53:18
780084,404,5837434,2020-03-13 01:45:35,0:04:36
139646,25,4270822,2020-03-13 02:41:45,0:17:59
954902,114,6746807,2020-03-13 03:27:55,0:10:56
220420,28,2612408,2020-03-13 04:06:00,0:58:29
353950,495,3353706,2020-03-13 04:46:09,0:14:24
745804,338,2711104,2020-03-13 05:11:56,0:37:21
110215,74,2757562,2020-03-13 05:58:37,0:53:56
752974,470,3647085,2020-03-13 06:45:33,0:54:42
267120,309,5057279,2020-03-13 07:03:53,0:19:40
586536,497,1960590,2020-03-13 07:52:58,0:37:49
794744,19,1013120,2020-03-13 08:47:41,0:10:37
906609,147,6410274,2020-03-13 09:33:56,0:37:40
441870,241,1718565,2020-03-13 09:47:59,0:13:12
805210,315,4125789,2020-03-13 10:09:39,0:26:29
317639,44,4404643,2020-03-13 10:48:15,0:25:54
843464,336,4284412,2020-03-13 11:35:07,0:00:14
350882,101,1699036,2020-03-13 11:45:20,0:59:47
930718,485,4910115,2020-03-13 12:01:59,0:27:51
899581,319,5957401,2020-03-13 12:12:40,0:15:30
408115,230,6547337,2020-03-13 12:16:37,0:08:10
825203,265,3615338,2020-03-13 12:27:53,0:43:47
448665,374,1983284,2020-03-13 13:26:14,0:12:10
182040,341,2327427,2020-03-13 13:27:20,0:07:46
109855,254,4538093,2020-03-13 13:46:23,0:47:48
550287,313,6693381,2020-03-13 14:40:04,0:04:58
206269,390,2153415,2020-03-13 15:18:55,0:12:14
926133,208,1546448,2020-03-13 15:38:13,0:07:22
474746,250,5888952,2020-03-13 16:12:49,0:08:22
410319,319,2373843,2020-03-13 16:15:35,0:29:56
601265,8,1453403,2020-03-13 17:03:25,0:10:45
429246,487,5162048,2020-03-13 17:49:43,0:53:43
126337,329,2690939,2020-03-13 18:25:37,0:47:31
857627,183,6830378,2020-03-13 19:18:43,0:54:29
400123,203,4180088,2020-03-13 19:32:50,0:49:51
380835,430,2959790,2020-03-13 20:28:30,0:44:40
805237,56,3968731,2020-03-13 21:13:39,0:38:15
354752,231,5805955,2020-03-13 21:45:33,0:53:41
107841,411,4313015,2020-03-13 21:51:19,0:02:00
704873,313,6083528,2020-03-13 22:30:21,0:29:57
618056,17,1590557,2020-03-13 22:40:18,0:27:32
550287,96,4733059,2020-03-13 23:38:09,0:46:40
334386,180,4927478,2020-03-13 23:54:52,0:31:24
935750,367,5098801,2020-03-14 00:44:36,0:00:55
651597,286,4630767,2020-03-14 01:20:44,0:26:49
200688,155,6794793,2020-03-14 01:26:34,0:41:45
934741,123,3153526,2020-03-14 02:22:41,0:21:02
223665,212,3364019,2020-03-14 02:54:42,0:56:29
833402,63,1592697,2020-03-14 03:52:29,0:43:37
812389,289,5444105,2020-03-14 04:43:24,0:43:58
881143,334,2253308,2020-03-14 05:22:40,0:53:51
294336,444,2375704,2020-03-14 05:58:47,0:51:34
880137,82,4413198,2020-03-14 06:32:41,0:20:03
208153,300,2269025,2020-03-14 07:10:41,0:26:08
422474,215,5987944,2020-03-14 07:27:46,0:53:26
723305,32,6513869,2020-03-14 08:14:20,0:40:53
325225,172,2122458,2020-03-14 08:53:17,0:42:52
738395,133,1948611,2020-03-14 09:00:43,0:43:48
837764,309,6601269,2020-03-14 09:59:27,0:59:33
109855,169,2933682,2020-03-14 10:12:33,0:01:22
719359,496,946146,2020-03-14 10:44:50,0:58:02
382237,253,5524763,2020-03-14 11:23:51,0:48:18
874150,193,2320920,2020-03-14 11:39:31,0:17:47
119460,30,4171238,2020-03-14 12:23:09,0:57:21
391296,45,943532,2020-03-14 13:05:20,0:43:58
151092,46,5063791,2020-03-14 13:19:31,0:41:58
944932,239,1254320,2020-03-14 13:57:26,0:58:20
98459,89,3034980,2020-03-14 14:31:17,0:48:57
931183,33,1082557,2020-03-14 15:22:54,0:37:31
825203,128,4373962,2020-03-14 15:59:47,0:02:51
742635,405,6456702,2020-03-14 16:19:02,0:34:39
306277,35,2568266,2020-03-14 16:45:22,0:37:22
131824,230,5200749,2020-03-14 17:23:33,0:38:00
863210,138,3994054,2020-03-14 17:44:58,0:09:00
740078,95,6659962,2020-03-14 18:08:29,0:10:09
365406,250,1140693,2020-03-14 18:46:10,0:55:59
391296,290,2258833,2020-03-14 19:11:09,0:07:25
415269,463,2367947,2020-03-14 19:23:55,0:40:06
874746,444,2805889,2020-03-14 20:08:03,0:04:04
679196,186,4108678,2020-03-14 20:56:29,0:26:40
601958,366,1745876,2020-03-14 21:02:12,0:14:15
132368,235,1707743,2020-03-14 21:54:38,0:58:13
605766,46,6208121,2020-03-14 22:53:38,0:48:26
427246,36,6194150,2020-03-14 23:19:34,0:27:52
156531,394,4555206,2020-03-14 23:47:43,0:39:19
448665,92,4209987,2020-03-15 00:47:33,0:04:21
382237,292,2798579,2020-03-15 01:14:32,0:53:03
102027,176,5308206,2020-03-15 01:45:42,0:09:57
776425,405,6417344,2020-03-15 02:13:32,0:38:14
638950,420,3015349,2020-03-15 02:17:14,0:46:05
183438,53,2099426,2020-03-15 03:12:33,0:23:31
198680,137,3854866,2020-03-15 03:20:21,0:59:44
571155,56,6125157,2020-03-15 04:05:24,0:41:08
820364,36,2434800,2020-03-15 04:30:02,0:14:03
201298,166,3827065,2020-03-15 04:41:23,0:52:22
147954,413,5399658,2020-03-15 05:33:01,0:31:32
329120,126,1320621,2020-03-15 06:16:59,0:30:02
402663,245,2772039,2020-03-15 06:40:40,0:31:39
190042,128,1802879,2020-03-15 07:32:05,0:53:01
837764,85,3109540,2020-03-15 08:18:28,0:46:35
837764,222,2550208,2020-03-15 09:10:18,0:53:36
839591,419,2686119,2020-03-15 09:44:50,0:22:42
460980,278,3269190,2020-03-15 09:52:30,0:54:20
400123,463,2918467,2020-03-15 10:45:50,0:21:01
393146,490,2349400,2020-03-15 11:28:47,0:06:39
601920,316,1202125,2020-03-15 11:47:32,0:54:29
131393,28,2352419,2020-03-15 12:26:54,0:35:47
833402,2,1484415,2020-03-15 13:01:10,0:30:50
777470,84,6690546,2020-03-15 13:28:26,0:44:29
804201,72,5998233,2020-03-15 14:27:21,0:48:34
615453,496,5167793,2020-03-15 15:02:30,0:25:46
397912,495,1268297,2020-03-15 15:59:45,0:01:50
654139,266,4979393,2020-03-15 16:36:31,0:14:26
957997,65,5260923,2020-03-15 17:03:05,0:59:34
536355,270,2799315,2020-03-15 17:26:57,0:37:23
294336,66,3454445,2020-03-15 18:18:32,0:14:35
150642,475,3129201,2020-03-15 18:48:11,0:19:00
633277,20,3131130,2020-03-15 18:57:06,0:32:43
258345,85,768174,2020-03-15 19:57:00,0:31:23
719359,27,5050529,2020-03-15 20:07:25,0:15:45
151092,252,3978553,2020-03-15 20:53:42,0:41:02
112768,28,772237,2020-03-15 21:08:58,0:33:36
902629,64,2991014,2020-03-15 21:43:33,0:09:45
457218,307,4252387,2020-03-15 21:59:14,0:56:20
372166,429,6521920,2020-03-15 22:01:16,0:35:45
708256,275,5475444,2020-03-15 22:18:26,0:03:14
411464,427,3221796,2020-03-15 22:43:49,0:02:08
400700,331,4838814,2020-03-15 23:27:46,0:57:42
784524,154,4676159,2020-03-16 00:19:27,0:15:19
837811,429,5428349,2020-03-16 01:12:35,0:00:46
354164,151,1475176,2020-03-16 01:48:57,0:37:26
596661,111,5297552,2020-03-16 02:25:57,0:11:37
123562,298,4609925,2020-03-16 03:09:30,0:52:36
645054,260,1886725,2020-03-16 03:38:04,0:34:33
613408,51,3763479,2020-03-16 04:07:07,0:47:34
777470,77,4407722,2020-03-16 04:51:47,0:45:29
653321,96,4881759,2020-03-16 05:04:53,0:43:17
654987,182,4922518,2020-03-16 05:51:08,0:29:48
409979,283,2318087,2020-03-16 06:09:56,0:35:48
258345,231,3813512,2020-03-16 07:05:05,0:25:32
687871,31,2704598,2020-03-16 07:10:16,0:35:58
782656,363,1592640,2020-03-16 07:22:28,0:49:18
823828,468,6110836,2020-03-16 07:38:17,0:26:50
231948,432,5063791,2020-03-16 07:45:16,0:37:12
628233,182,2986305,2020-03-16 07:54:38,0:46:44
359736,233,6339901,2020-03-16 08:43:36,0:47:19
299485,263,6032959,2020-03-16 08:46:19,0:43:34
951822,63,1575985,2020-03-16 09:22:40,0:47:00
809385,493,946146,2020-03-16 10:13:11,0:26:26
682811,295,4773983,2020-03-16 10:55:02,0:38:07
245757,159,6936974,2020-03-16 11:52:08,0:19:32
543239,329,6594940,2020-03-16 12:20:36,0:24:23
638950,423,1028855,2020-03-16 12:47:40,0:51:51
418245,398,2341235,2020-03-16 13:35:24,0:51:26
407360,335,4586950,2020-03-16 13:52:28,0:42:08
479161,485,6628531,2020-03-16 13:54:15,0:21:10
917315,41,3487149,2020-03-16 14:04:12,0:15:48
767527,202,1435510,2020-03-16 14:56:32,0:26:40
569590,324,981246,2020-03-16 15:49:33,0:54:07
456546,233,1264550,2020-03-16 16:16:26,0:22:04
898063,328,6853174,2020-03-16 16:30:57,0:24:47
132368,494,4970378,2020-03-16 16:38:00,0:11:11
622305,201,2157926,2020-03-16 17:37:08,0:07:28
241404,493,2317001,2020-03-16 18:07:55,0:10:29
911593,338,1634205,2020-03-16 18:49:19,0:05:15
456546,404,2768711,2020-03-16 19:35:52,0:39:43
302708,195,6936974,2020-03-16 20:35:02,0:13:17
128800,83,3523645,2020-03-16 20:50:19,0:05:30
255830,108,3829398,2020-03-16 20:54:25,0:44:55
902629,45,3625181,2020-03-16 21:02:28,0:57:37
386207,68,2411869,2020-03-16 21:07:20,0:55:14
649131,183,4957247,2020-03-16 21:59:26,0:31:12
550287,293,3834102,2020-03-16 22:42:19,0:53:45
351472,179,6895425,2020-03-16 22:44:10,0:58:43
456436,133,4521512,2020-03-16 23:19:37,0:34:47
241404,348,3943381,2020-03-16 23:57:08,0:55:24
425350,209,3928459,2020-03-17 00:41:41,0:37:54
205381,243,4628663,2020-03-17 01:30:19,0:14:58
596063,19,6492245,2020-03-17 01:41:52,0:32:58
512604,156,3917533,2020-03-17 02:12:27,0:11:46
866911,117,6883304,2020-03-17 02:53:20,0:12:21
938770,469,2007007,2020-03-17 03:14:48,0:43:35
790265,304,2225581,2020-03-17 03:39:35,0:12:18
244162,446,1626091,2020-03-17 04:38:11,0:03:50
168728,209,5166471,2020-03-17 05:28:37,0:42:56
269302,114,1189596,2020-03-17 05:43:56,0:51:48
927269,211,2083482,2020-03-17 06:35:27,0:20:15
